Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0085,0.0089,0.0190
r,0.0016,0.0105,0.0990,0.0085
BACKSPACE,0.0155,0.0204,0.0480,0.0094
A,0.0665,0.0101,0.1014,0.0071
SHIFT_UP,0.0840,0.0124,0.0129,0.0073
f,0.8535,0.0837,0.1852,0.1134
t,1.2983,0.0840,0.1103,0.1068
e,1.3905,0.1161,0.1619,0.1157
r,1.5862,0.0809,0.1312,0.1189
 ,2.0496,0.0917,0.1347,0.0834
SHIFT_DOWN,2.3836,0.0079,0.0083,0.0211
I,2.3857,0.1056,0.1152,0.1085
SHIFT_UP,2.4045,0.0113,0.0089,0.0076
',2.8846,0.1144,0.1886,0.1189
d,3.1267,0.1138,0.1886,0.1170
 ,3.4466,0.1036,0.1481,0.0902
s,3.9601,0.1162,0.1522,0.1080
o,4.6184,0.0802,0.1576,0.0922
a,4.7219,0.0852,0.1015,0.1101
p,4.9895,0.1106,0.1267,0.0793
e,5.6829,0.1108,0.1075,0.1012
d,6.4833,0.1158,0.1802,0.0897
 ,7.0228,0.1033,0.1074,0.0907
m,7.5345,0.0918,0.1575,0.0866
y,7.7327,0.0992,0.0872,0.1217
s,8.2474,0.1076,0.1078,0.1101
e,8.8063,0.1001,0.0969,0.1045
l,8.8165,0.1173,0.1353,0.0899
f,9.3511,0.0814,0.2006,0.1159
 ,9.5180,0.0935,0.1568,0.1044
a,10.1000,0.1041,0.1124,0.0923
l,10.3515,0.0930,0.1355,0.0979
l,10.8452,0.0946,0.1147,0.0968
 ,11.1569,0.1208,0.1412,0.0921
o,11.3517,0.1217,0.1145,0.1101
v,11.7025,0.1043,0.1326,0.1213
e,11.7332,0.0862,0.0937,0.0817
r,11.9876,0.0930,0.1265,0.1008
 ,11.9982,0.1059,0.1219,0.0969
SHIFT_DOWN,12.1880,0.0102,0.0072,0.0198
I,12.1856,0.0848,0.1706,0.0949
