Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0077,0.0086,0.0177
A,0.0010,0.0804,0.1766,0.0855
SHIFT_UP,0.0195,0.0121,0.0128,0.0073
f,0.3474,0.1082,0.1627,0.0945
t,0.4458,0.0861,0.1783,0.0911
BACKSPACE,0.4555,0.0181,0.0493,0.0126
e,0.9060,0.0992,0.1799,0.1144
r,0.9198,0.1005,0.1428,0.0878
 ,0.9249,0.0909,0.1999,0.0878
SHIFT_DOWN,1.3889,0.0073,0.0088,0.0191
I,1.3881,0.1071,0.1904,0.1098
SHIFT_UP,1.4055,0.0105,0.0122,0.0099
',1.3953,0.1070,0.1415,0.1051
u,1.4093,0.0081,0.0977,0.0101
BACKSPACE,1.4260,0.0179,0.0504,0.0082
d,1.4755,0.0086,0.0992,0.0071
 ,1.4870,0.0839,0.1188,0.1169
s,1.5020,0.0853,0.1811,0.0925
o,1.5420,0.1197,0.1206,0.1141
a,1.5488,0.0820,0.1691,0.0966
p,2.1025,0.0962,0.1583,0.0838
e,2.5062,0.1051,0.1239,0.0796
d,2.5178,0.0786,0.1211,0.1099
 ,3.0548,0.0912,0.1743,0.1049
m,3.5607,0.1106,0.1390,0.1043
y,3.6028,0.0843,0.1454,0.1063
s,3.9261,0.0877,0.1192,0.0839
e,3.9352,0.1129,0.0976,0.0923
l,4.9737,0.1042,0.1655,0.1151
f,5.3271,0.0965,0.1358,0.0901
 ,5.6691,0.1146,0.0938,0.0804
a,5.6750,0.0978,0.1843,0.1159
l,6.0361,0.0961,0.1046,0.1042
u,7.0709,0.0089,0.0973,0.0087
BACKSPACE,7.0934,0.0182,0.0516,0.0070
l,7.1433,0.0109,0.0986,0.0088
 ,7.1506,0.0772,0.1887,0.0844
o,7.7064,0.0849,0.1916,0.1123
v,7.7255,0.0890,0.1299,0.0955
e,8.1417,0.1067,0.0945,0.1016
r,9.0425,0.0955,0.1942,0.0807
s,9.0543,0.0103,0.0972,0.0117
BACKSPACE,9.0740,0.0194,0.0489,0.0085
 ,9.1214,0.0105,0.0975,0.0070
SHIFT_DOWN,9.1315,0.0070,0.0129,0.0210
I,9.1327,0.0926,0.1767,0.1069
SHIFT_UP,9.1526,0.0104,0.0114,0.0072
 ,9.2306,0.0920,0.1451,0.1176
f,9.2379,0.0967,0.0938,0.1109
e,9.2509,0.0972,0.1056,0.0918
l,9.4744,0.0933,0.1161,0.1113
h,9.9147,0.0116,0.0990,0.0114
BACKSPACE,9.9439,0.0201,0.0470,0.0119
t,9.9887,0.0117,0.0981,0.0085
 ,10.0037,0.1147,0.1113,0.1096
b,11.3557,0.1084,0.0998,0.1046
e,11.3676,0.1130,0.1527,0.1122
t,11.3780,0.1219,0.1355,0.1105
t,11.3872,0.0969,0.1473,0.1090
e,11.3953,0.1020,0.1265,0.0966
r,11.5453,0.0892,0.1088,0.0857
 ,11.5818,0.0935,0.1425,0.1124
a,12.0085,0.0894,0.2003,0.1097
n,12.3303,0.1115,0.1710,0.1069
d,12.3428,0.0954,0.1773,0.0944
 ,12.3546,0.0818,0.1413,0.0946
BACKSPACE,12.3593,0.0206,0.0504,0.0104
l,12.9604,0.1073,0.1054,0.0810
i,13.7007,0.0102,0.0975,0.0073
BACKSPACE,13.7123,0.0188,0.0503,0.0119
a,13.7654,0.0094,0.1020,0.0084
y,13.7773,0.0934,0.1695,0.1071
w,14.0792,0.0080,0.0980,0.0100
BACKSPACE,14.1011,0.0189,0.0521,0.0090
 ,14.1514,0.0070,0.0993,0.0126
d,14.3656,0.1049,0.1049,0.0800
o,14.6217,0.0896,0.1081,0.0972
w,14.6362,0.1080,0.1570,0.1150
n,14.6416,0.1020,0.1686,0.1166
 ,14.6565,0.0982,0.1639,0.1010
i,15.4419,0.1014,0.0996,0.1125
n,15.4480,0.1040,0.0988,0.1051
 ,15.4614,0.1077,0.1589,0.0880
w,15.4665,0.0110,0.1029,0.0117
BACKSPACE,15.4867,0.0172,0.0483,0.0082
t,15.5404,0.0101,0.1017,0.0091
h,15.5950,0.0811,0.1710,0.0923
e,15.6057,0.0983,0.1304,0.1193
 ,15.6173,0.1081,0.1768,0.1054
b,16.0946,0.0878,0.1741,0.0790
a,16.4893,0.0786,0.0916,0.0885
t,16.5004,0.0928,0.1866,0.1133
h,16.5102,0.0964,0.1048,0.0961
w,17.0772,0.0111,0.1015,0.0071
BACKSPACE,17.0904,0.0228,0.0516,0.0084
 ,17.1434,0.0102,0.1002,0.0098
t,17.1505,0.1108,0.1174,0.1145
o,17.1976,0.0892,0.1885,0.0936
 ,17.3040,0.1183,0.1745,0.0911
t,17.3153,0.0854,0.1766,0.0967
h,18.8977,0.0887,0.1205,0.0832
i,18.9100,0.0969,0.1036,0.1127
n,18.9185,0.0973,0.1358,0.1011
k,20.1640,0.1027,0.1313,0.0874
 ,20.2931,0.0986,0.1457,0.0796
a,20.4651,0.0851,0.0998,0.1091
b,20.4726,0.1065,0.1863,0.0883
o,21.2174,0.0925,0.0940,0.0848
u,21.2326,0.0838,0.1301,0.0852
t,22.0576,0.1160,0.0988,0.1026
b,22.3628,0.0070,0.1027,0.0127
BACKSPACE,22.3860,0.0184,0.0492,0.0128
 ,22.4368,0.0127,0.0976,0.0071
m,23.1740,0.1017,0.1729,0.1099
y,24.0402,0.0980,0.1593,0.0819
 ,24.1905,0.1009,0.1122,0.0859
s,24.2051,0.0864,0.1194,0.1118
e,24.2098,0.0900,0.1113,0.0886
v,24.7795,0.0843,0.1039,0.1073
u,25.0765,0.0121,0.0973,0.0078
BACKSPACE,25.1079,0.0202,0.0520,0.0103
e,25.1544,0.0110,0.0983,0.0124
n,25.8161,0.0870,0.1475,0.0859
j,26.3514,0.0129,0.0975,0.0075
BACKSPACE,26.3672,0.0219,0.0511,0.0074
t,26.4196,0.0129,0.0983,0.0097
e,26.6601,0.0859,0.1458,0.0956
e,26.6925,0.0948,0.1830,0.1167
n,27.5795,0.0911,0.1803,0.0833
e,27.9728,0.0098,0.0974,0.0106
BACKSPACE,27.9930,0.0201,0.0488,0.0101
 ,28.0421,0.0112,0.1014,0.0127
q,28.0503,0.0992,0.1638,0.0969
u,28.2631,0.1158,0.1044,0.1094
p,28.2706,0.0083,0.0985,0.0116
BACKSPACE,28.2864,0.0229,0.0511,0.0074
i,28.3333,0.0120,0.1028,0.0103
d,28.3439,0.0975,0.1181,0.1002
 ,28.3539,0.0943,0.1012,0.1041
a,28.3629,0.1019,0.1129,0.1067
n,29.3232,0.0999,0.1898,0.0810
d,29.3330,0.0943,0.1865,0.1094
 ,30.1318,0.1175,0.1698,0.1035
w,30.1422,0.0803,0.1782,0.0837
h,30.1546,0.1143,0.1074,0.0849
d,30.1642,0.0118,0.1003,0.0114
BACKSPACE,30.1803,0.0185,0.0504,0.0094
a,30.2321,0.0117,0.0988,0.0081
m,30.2442,0.0096,0.1020,0.0092
BACKSPACE,30.2689,0.0218,0.0483,0.0080
t,30.3208,0.0081,0.1014,0.0084
 ,30.3306,0.1069,0.1980,0.0851
t,30.5484,0.0921,0.1105,0.0869
o,30.7817,0.1121,0.1231,0.0785
s,31.5721,0.0079,0.0995,0.0087
BACKSPACE,31.5894,0.0209,0.0516,0.0080
 ,31.6392,0.0097,0.1024,0.0079
s,32.0904,0.1075,0.1495,0.1031
p,32.1016,0.1072,0.1852,0.1089
e,32.1099,0.0863,0.2011,0.1012
n,32.1219,0.0990,0.1960,0.0916
d,32.3340,0.0940,0.1906,0.1150
 ,32.5857,0.1166,0.1256,0.1005
i,32.8134,0.0978,0.1071,0.1185
t,33.0180,0.1097,0.1180,0.0892
 ,33.1351,0.0921,0.1426,0.0911
o,33.1887,0.0840,0.1790,0.0852
n,33.5314,0.1042,0.1461,0.1109
.,34.0071,0.1065,0.1962,0.0841
 ,34.0135,0.1146,0.1356,0.1089
SHIFT_DOWN,34.4019,0.0121,0.0087,0.0220
i,34.4031,0.0107,0.1028,0.0123
BACKSPACE,34.4140,0.0174,0.0504,0.0123
T,34.4692,0.0106,0.1022,0.0078
SHIFT_UP,34.4887,0.0126,0.0103,0.0122
h,35.3675,0.1090,0.1918,0.0952
f,36.3898,0.0121,0.1000,0.0093
BACKSPACE,36.4067,0.0208,0.0477,0.0070
e,36.4549,0.0124,0.1020,0.0090
 ,36.4688,0.1016,0.1052,0.0875
a,37.0314,0.1051,0.1828,0.1153
l,37.7958,0.1117,0.1399,0.0963
t,37.8088,0.1012,0.1224,0.0847
e,37.8189,0.1160,0.1620,0.0932
r,38.0417,0.0992,0.1864,0.1113
n,38.4603,0.0847,0.1233,0.0835
a,38.8036,0.1120,0.1413,0.1172
t,38.9258,0.1132,0.1496,0.1144
m,39.7417,0.0105,0.0974,0.0089
BACKSPACE,39.7638,0.0220,0.0517,0.0087
i,39.8122,0.0074,0.0999,0.0078
v,40.6707,0.0874,0.1172,0.0848
e,41.3146,0.1168,0.1562,0.0879
s,42.2848,0.1138,0.1961,0.0844
",",42.7898,0.1172,0.1759,0.1181
 ,43.0505,0.0852,0.1041,0.1146
i,43.2612,0.0833,0.1365,0.1007
t,44.2043,0.1115,0.1451,0.1131
 ,45.2996,0.0910,0.1642,0.0950
s,45.4367,0.0900,0.1654,0.1048
e,45.4409,0.0919,0.1886,0.1006
e,45.4555,0.0814,0.1300,0.1004
m,45.4625,0.0956,0.1761,0.0861
e,45.4766,0.1208,0.1735,0.0832
d,45.4832,0.0858,0.1725,0.1213
 ,46.4586,0.0898,0.1746,0.1060
t,47.1867,0.1169,0.1668,0.0808
o,47.1930,0.1158,0.1807,0.0867
 ,47.2031,0.0877,0.1646,0.0814
m,47.2781,0.1050,0.1281,0.1109
y,47.8706,0.0103,0.0978,0.0086
BACKSPACE,47.8862,0.0225,0.0516,0.0108
e,47.9362,0.0110,0.0993,0.0124
",",47.9518,0.0819,0.1045,0.1130
 ,48.0750,0.0820,0.1301,0.1056
w,48.7009,0.0833,0.1022,0.0859
l,48.7829,0.0096,0.1005,0.0084
BACKSPACE,48.8020,0.0227,0.0488,0.0080
e,48.8476,0.0119,0.0991,0.0101
r,49.7002,0.1030,0.1149,0.1014
e,49.7092,0.1032,0.1446,0.1158
 ,49.7210,0.0991,0.1901,0.1133
e,49.7866,0.0941,0.1097,0.0894
z,50.4720,0.0126,0.0973,0.0071
BACKSPACE,50.5001,0.0201,0.0507,0.0073
i,50.5457,0.0087,0.1001,0.0126
t,51.3126,0.0838,0.1628,0.0963
h,51.3179,0.0966,0.1734,0.0880
e,51.3836,0.1148,0.1021,0.1073
r,51.5623,0.1167,0.1826,0.1072
 ,52.5328,0.0992,0.1949,0.1112
a,52.5418,0.1173,0.1742,0.0983
 ,53.0378,0.1106,0.1165,0.1153
w,53.2783,0.1099,0.0889,0.0979
e,53.6000,0.1043,0.1008,0.0827
e,53.6136,0.0904,0.1432,0.1084
k,53.6236,0.0986,0.1919,0.0822
-,53.6329,0.1116,0.1743,0.1083
a,53.6414,0.0086,0.1001,0.0106
BACKSPACE,53.6722,0.0191,0.0480,0.0111
e,53.7214,0.0086,0.1008,0.0084
n,53.8822,0.1078,0.1499,0.0983
d,53.8956,0.0890,0.1395,0.1142
 ,54.5332,0.1045,0.1609,0.0987
w,55.2201,0.1031,0.1126,0.1107
i,55.3398,0.1072,0.1084,0.0927
i,55.3481,0.0083,0.1017,0.0116
BACKSPACE,55.3599,0.0206,0.0496,0.0129
t,55.4108,0.0112,0.0975,0.0075
h,55.4214,0.1142,0.1550,0.1100
