Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0089,0.0105,0.0209
A,0.0010,0.1033,0.1824,0.1006
SHIFT_UP,0.0203,0.0116,0.0118,0.0073
f,0.3424,0.1133,0.1504,0.1110
t,0.8180,0.1013,0.1686,0.1117
e,0.8287,0.0852,0.1232,0.0913
r,0.9351,0.0863,0.1273,0.1056
 ,0.9469,0.0953,0.1127,0.0916
SHIFT_DOWN,1.5364,0.0121,0.0129,0.0184
I,1.5383,0.0869,0.1783,0.1165
SHIFT_UP,1.5552,0.0127,0.0092,0.0094
',1.5693,0.0833,0.1928,0.1019
d,1.8804,0.1041,0.1125,0.0989
 ,2.3493,0.0827,0.1004,0.0880
s,2.3605,0.0799,0.1031,0.0882
o,2.3748,0.0805,0.1976,0.1012
a,2.5784,0.1114,0.1138,0.0838
p,2.5864,0.0908,0.1844,0.0890
d,2.7518,0.0074,0.1030,0.0083
BACKSPACE,2.7709,0.0171,0.0501,0.0073
e,2.8183,0.0124,0.1000,0.0095
d,3.2728,0.0857,0.1090,0.1128
 ,3.3290,0.0968,0.1079,0.1140
m,3.5751,0.1134,0.1673,0.0998
h,3.5843,0.0120,0.0998,0.0086
BACKSPACE,3.6091,0.0198,0.0514,0.0128
y,3.6622,0.0089,0.0971,0.0088
s,3.6688,0.1187,0.1793,0.0846
e,3.9635,0.0909,0.1881,0.1174
BACKSPACE,3.9744,0.0182,0.0498,0.0082
l,4.4203,0.1023,0.1158,0.0892
f,4.7105,0.0973,0.1719,0.1114
 ,4.7309,0.1158,0.1985,0.0951
a,4.7431,0.1023,0.1573,0.0947
l,5.2521,0.1044,0.1480,0.0918
l,5.4171,0.1156,0.1373,0.0848
 ,5.4289,0.1168,0.1322,0.1135
o,6.2764,0.1007,0.1331,0.0974
v,6.2850,0.1010,0.1073,0.0927
e,6.4526,0.0957,0.1230,0.1025
r,6.7248,0.1036,0.1710,0.0920
 ,6.7361,0.1065,0.1661,0.0834
SHIFT_DOWN,6.7679,0.0109,0.0127,0.0200
I,6.7717,0.0973,0.1337,0.0953
SHIFT_UP,6.7868,0.0092,0.0127,0.0079
