Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0112,0.0126,0.0217
A,0.0010,0.1140,0.1098,0.1063
SHIFT_UP,0.0190,0.0083,0.0097,0.0097
f,0.0128,0.1053,0.1762,0.1002
k,0.1343,0.0124,0.1008,0.0103
BACKSPACE,0.1546,0.0189,0.0506,0.0129
t,0.2043,0.0113,0.1005,0.0092
e,0.4182,0.1019,0.1329,0.1194
r,0.4283,0.0956,0.1716,0.1046
 ,0.5113,0.0945,0.1243,0.0814
SHIFT_DOWN,0.6137,0.0071,0.0070,0.0217
I,0.6120,0.1089,0.0958,0.1039
SHIFT_UP,0.6360,0.0108,0.0126,0.0090
',0.9007,0.0857,0.0987,0.1183
d,0.9135,0.0818,0.1738,0.0829
 ,1.2396,0.1203,0.1688,0.0913
y,1.6002,0.0098,0.0983,0.0107
BACKSPACE,1.6263,0.0201,0.0483,0.0083
s,1.6737,0.0095,0.0992,0.0075
o,2.1098,0.0878,0.1416,0.0844
y,2.3168,0.0110,0.0983,0.0071
BACKSPACE,2.3424,0.0189,0.0503,0.0090
a,2.3910,0.0074,0.1003,0.0124
p,2.4819,0.1045,0.1983,0.1067
e,2.5697,0.1092,0.1349,0.0893
d,2.9942,0.1201,0.1956,0.0922
 ,3.2464,0.0949,0.1455,0.1170
m,3.2863,0.0917,0.1675,0.0969
y,3.5292,0.0906,0.1398,0.1204
s,3.8176,0.1010,0.1132,0.0800
e,3.8270,0.1087,0.1148,0.1062
l,3.8328,0.1068,0.0960,0.1140
f,3.9510,0.1029,0.1239,0.0970
 ,4.3586,0.1098,0.1349,0.1147
a,4.7286,0.1173,0.1487,0.0860
l,5.1446,0.0894,0.1225,0.1108
l,5.4875,0.0900,0.1835,0.0851
y,5.4945,0.0115,0.1016,0.0117
BACKSPACE,5.5204,0.0198,0.0522,0.0087
 ,5.5707,0.0127,0.1020,0.0115
o,5.6047,0.0905,0.1537,0.1114
v,5.6978,0.1144,0.1162,0.0831
e,5.7116,0.1016,0.1491,0.0945
r,5.7218,0.0896,0.1649,0.0976
 ,5.7267,0.0799,0.1100,0.1021
SHIFT_DOWN,5.8467,0.0083,0.0114,0.0187
I,5.8428,0.1101,0.1327,0.0876
SHIFT_UP,5.8619,0.0073,0.0100,0.0072
 ,6.3793,0.0830,0.1694,0.1085
f,6.6730,0.0815,0.1466,0.0893
e,6.6845,0.0858,0.1763,0.0928
l,6.6967,0.0823,0.1864,0.1168
t,6.7787,0.0902,0.1917,0.0890
 ,7.0470,0.1045,0.1257,0.0972
b,7.6094,0.1121,0.1550,0.0908
e,7.9755,0.1126,0.1821,0.0815
t,8.1025,0.1055,0.1022,0.1122
t,8.1126,0.1116,0.1359,0.0830
e,8.2923,0.0881,0.1808,0.1175
r,8.4056,0.1123,0.1607,0.0894
 ,8.7591,0.0914,0.1674,0.1202
a,9.0588,0.0820,0.1543,0.0993
n,9.7528,0.0841,0.1079,0.1068
d,9.8314,0.1146,0.1917,0.1167
 ,10.2036,0.1049,0.1763,0.1117
l,10.2689,0.1048,0.1476,0.0952
a,10.5118,0.1014,0.1948,0.0968
y,10.5240,0.0828,0.1656,0.1012
BACKSPACE,10.5309,0.0194,0.0530,0.0094
 ,10.5685,0.1029,0.1789,0.1108
d,11.0262,0.0861,0.1099,0.1038
n,11.5907,0.0121,0.0998,0.0096
BACKSPACE,11.6097,0.0173,0.0520,0.0092
o,11.6575,0.0101,0.0990,0.0097
w,11.7323,0.0895,0.1838,0.1145
n,11.7473,0.1167,0.1360,0.1016
 ,12.2785,0.0889,0.1011,0.0835
i,12.6401,0.1144,0.1986,0.1160
n,12.8688,0.1001,0.1023,0.0951
 ,13.2218,0.1065,0.1484,0.1056
t,13.3317,0.0870,0.1912,0.0868
h,13.3955,0.1167,0.1130,0.1115
e,13.4085,0.0836,0.1830,0.0986
 ,14.0070,0.1002,0.1468,0.1036
b,14.5363,0.0946,0.1010,0.1163
a,14.5516,0.0822,0.0942,0.0839
t,15.3572,0.1122,0.1759,0.1141
h,15.7641,0.1178,0.1462,0.0958
 ,15.9957,0.0846,0.1462,0.1094
t,16.2336,0.0982,0.1435,0.1169
o,16.4051,0.1131,0.1264,0.1162
 ,16.9070,0.1005,0.1509,0.0835
t,17.3132,0.1181,0.0896,0.0918
h,17.5270,0.1133,0.1947,0.0809
n,17.8399,0.0126,0.1013,0.0089
BACKSPACE,17.8609,0.0208,0.0519,0.0102
i,17.9137,0.0104,0.0997,0.0088
n,18.1631,0.0967,0.1228,0.0991
k,18.2909,0.0916,0.1340,0.0985
 ,18.2975,0.0944,0.1375,0.1138
a,18.5595,0.1200,0.1819,0.1128
b,18.5706,0.0972,0.1790,0.1024
o,18.5980,0.0951,0.1526,0.1035
u,18.8668,0.0845,0.0942,0.1171
t,18.9759,0.1011,0.1487,0.0887
 ,19.2914,0.0982,0.1717,0.1170
z,19.3055,0.0101,0.1029,0.0122
BACKSPACE,19.3141,0.0208,0.0507,0.0113
m,19.3644,0.0129,0.0984,0.0104
y,19.6468,0.0824,0.1134,0.0962
 ,19.6582,0.0860,0.1961,0.1139
s,19.6647,0.0805,0.1094,0.1047
e,19.6737,0.1206,0.1755,0.0995
v,19.9337,0.0855,0.1187,0.0971
e,20.2280,0.1097,0.1169,0.1152
n,20.2359,0.1099,0.1437,0.1194
t,20.8171,0.1134,0.1460,0.0818
e,20.8252,0.0819,0.1211,0.0826
e,21.5003,0.0832,0.1604,0.1112
l,21.5913,0.0070,0.0981,0.0073
BACKSPACE,21.6193,0.0212,0.0514,0.0129
n,21.6686,0.0104,0.0986,0.0111
 ,21.6750,0.1086,0.0891,0.0872
q,21.9564,0.1177,0.1125,0.1136
u,22.4145,0.0882,0.1242,0.1041
i,22.8252,0.1149,0.1832,0.1031
d,22.8321,0.0954,0.1815,0.0961
 ,23.0522,0.1131,0.1611,0.0833
a,23.2422,0.1014,0.1898,0.1024
n,23.3213,0.1068,0.1296,0.0870
w,23.3288,0.0071,0.0972,0.0091
BACKSPACE,23.3582,0.0204,0.0503,0.0076
d,23.4083,0.0102,0.1012,0.0114
 ,23.4189,0.1159,0.0998,0.1183
w,23.4275,0.0847,0.1360,0.1029
h,23.5504,0.1047,0.1401,0.1000
a,23.8372,0.0976,0.1411,0.0900
t,23.8447,0.1175,0.1490,0.1066
 ,24.5334,0.0840,0.1155,0.1110
t,24.6634,0.0836,0.1581,0.1151
o,24.6764,0.0849,0.1414,0.1029
 ,24.9998,0.1033,0.1581,0.1074
s,25.3860,0.1172,0.1252,0.1035
p,25.4234,0.0875,0.1654,0.1078
e,25.9910,0.1045,0.1946,0.1092
n,26.3560,0.0789,0.1668,0.1055
d,26.7557,0.0842,0.1919,0.0864
BACKSPACE,26.7615,0.0175,0.0516,0.0100
 ,26.9193,0.0805,0.1271,0.0804
i,26.9302,0.1048,0.0959,0.1111
t,27.1783,0.1008,0.1110,0.1052
 ,27.6210,0.1049,0.1212,0.0950
o,27.6331,0.1023,0.1929,0.0825
n,27.7063,0.0906,0.0885,0.0786
.,27.7748,0.0931,0.1333,0.1168
 ,27.9836,0.0852,0.1693,0.1057
SHIFT_DOWN,27.9930,0.0086,0.0122,0.0230
T,27.9926,0.1059,0.1370,0.1068
SHIFT_UP,28.0125,0.0126,0.0092,0.0121
h,28.2672,0.1142,0.1421,0.0916
e,28.5902,0.1072,0.1844,0.0874
o,28.6815,0.0095,0.0974,0.0105
BACKSPACE,28.7010,0.0179,0.0515,0.0080
 ,28.7495,0.0080,0.1007,0.0081
a,28.7879,0.0885,0.1662,0.1057
l,29.5421,0.0981,0.1648,0.1197
t,29.5543,0.1009,0.1090,0.0948
e,29.5788,0.0845,0.1486,0.0948
r,29.6778,0.0801,0.1566,0.1147
n,29.6882,0.0913,0.1154,0.0857
a,29.6966,0.0962,0.1392,0.1154
t,30.3051,0.0899,0.1107,0.1124
i,30.3148,0.0817,0.0958,0.0856
v,30.3296,0.0820,0.1748,0.1207
e,30.5993,0.0937,0.1682,0.1092
s,31.2928,0.1115,0.1962,0.1095
",",31.8753,0.0977,0.1561,0.0962
r,31.9675,0.0090,0.0990,0.0083
BACKSPACE,31.9822,0.0206,0.0498,0.0107
 ,32.0335,0.0106,0.0996,0.0106
e,32.4517,0.0116,0.1012,0.0105
BACKSPACE,32.4660,0.0210,0.0480,0.0121
i,32.5173,0.0096,0.1021,0.0124
t,32.5283,0.0991,0.1082,0.0847
 ,32.6579,0.0971,0.1217,0.0961
s,32.8315,0.0946,0.1201,0.1143
e,32.8861,0.0788,0.1762,0.1094
e,32.9764,0.0837,0.1232,0.0909
m,33.0659,0.0894,0.1567,0.1169
e,33.0795,0.1156,0.1833,0.1008
d,33.1361,0.1198,0.1915,0.0944
 ,33.5313,0.1094,0.1247,0.0996
BACKSPACE,33.5410,0.0201,0.0483,0.0094
t,33.7595,0.0851,0.1970,0.1164
o,34.0566,0.0970,0.1546,0.1156
 ,34.0927,0.1046,0.1192,0.0978
m,34.4805,0.1075,0.1435,0.1004
e,34.6902,0.0977,0.1266,0.1039
",",34.7168,0.0944,0.1941,0.1168
 ,35.1621,0.1051,0.1841,0.1004
w,35.2262,0.0989,0.1365,0.1129
e,35.5321,0.0915,0.1666,0.0868
r,35.6978,0.0873,0.1680,0.0873
e,35.9042,0.1020,0.1996,0.1182
 ,36.1071,0.0848,0.0951,0.0832
e,36.3653,0.1128,0.1418,0.0896
i,36.3798,0.1097,0.1401,0.1109
t,36.4714,0.1123,0.1540,0.1156
h,36.4763,0.0834,0.1225,0.1123
e,36.4909,0.0775,0.1328,0.0933
r,37.2177,0.1105,0.1813,0.1020
 ,37.7401,0.0885,0.0941,0.1070
a,38.4260,0.1108,0.1965,0.0824
 ,38.6840,0.0985,0.0908,0.1120
w,38.9304,0.1092,0.1126,0.0903
e,39.1843,0.0960,0.1216,0.0788
e,39.5551,0.1037,0.1848,0.0970
k,39.5680,0.1013,0.1093,0.1022
-,39.5762,0.1122,0.1190,0.0852
e,39.6580,0.0862,0.1215,0.0774
n,39.9183,0.0954,0.1693,0.1020
d,40.1490,0.1009,0.1123,0.1041
b,40.5759,0.0071,0.1003,0.0120
BACKSPACE,40.6005,0.0204,0.0514,0.0076
 ,40.6542,0.0091,0.0990,0.0071
w,41.3176,0.1049,0.1719,0.1129
i,41.7846,0.1162,0.1653,0.0838
t,42.2549,0.1200,0.1511,0.1118
h,42.6203,0.0955,0.1062,0.0934
 ,42.9980,0.0911,0.1400,0.1127
a,43.2149,0.0807,0.1865,0.1147
BACKSPACE,43.2246,0.0176,0.0489,0.0102
 ,43.3719,0.1181,0.1655,0.0908
w,43.3923,0.0876,0.0965,0.1063
o,43.8680,0.1082,0.1397,0.1122
m,43.9338,0.1190,0.1398,0.0870
a,44.4544,0.1059,0.1128,0.1116
n,44.6559,0.1051,0.1304,0.1151
 ,44.7885,0.1155,0.1744,0.0846
o,44.7999,0.1152,0.1147,0.1168
q,45.1388,0.0089,0.1012,0.0081
BACKSPACE,45.1561,0.0198,0.0491,0.0097
r,45.2049,0.0103,0.0999,0.0075
 ,45.2169,0.1150,0.1893,0.0882
d,45.2400,0.1120,0.1249,0.0980
r,45.4362,0.1161,0.1015,0.1175
i,45.6383,0.0864,0.1103,0.0994
b,45.9137,0.1147,0.1932,0.0962
b,46.3332,0.1086,0.1182,0.0990
l,46.6351,0.0897,0.1225,0.1142
i,47.0946,0.1041,0.0904,0.0992
d,47.6622,0.0128,0.1014,0.0072
BACKSPACE,47.6911,0.0174,0.0527,0.0123
n,47.7407,0.0099,0.1016,0.0128
q,48.1905,0.0097,0.0993,0.0125
BACKSPACE,48.2169,0.0172,0.0503,0.0118
