Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0014,0.0128,0.0095,0.0204
I,0.0022,0.0819,0.1758,0.0868
SHIFT_UP,0.0171,0.0086,0.0115,0.0078
t,0.2085,0.1019,0.1850,0.0880
 ,0.2737,0.1015,0.1419,0.0959
w,0.5836,0.1130,0.1342,0.0926
a,0.8720,0.0938,0.1304,0.1080
s,1.2155,0.1191,0.1542,0.0861
 ,1.2248,0.0910,0.1229,0.0848
k,1.2345,0.0077,0.0999,0.0122
BACKSPACE,1.2496,0.0216,0.0527,0.0089
a,1.3033,0.0128,0.1023,0.0129
 ,1.7713,0.0848,0.1798,0.1074
b,2.8185,0.0953,0.0939,0.0931
r,3.2051,0.1209,0.1567,0.0779
i,3.3259,0.1043,0.1587,0.1179
g,3.3829,0.0911,0.1725,0.0821
h,3.3929,0.1060,0.1377,0.1092
t,4.2745,0.1103,0.1458,0.0983
 ,5.0506,0.1089,0.1478,0.1144
BACKSPACE,5.0639,0.0209,0.0498,0.0089
c,6.0882,0.0967,0.0896,0.0873
BACKSPACE,6.1038,0.0175,0.0530,0.0097
o,6.8479,0.1212,0.1419,0.1156
l,7.5565,0.1141,0.1180,0.1149
d,7.5659,0.1059,0.0940,0.0854
 ,8.0991,0.0842,0.0974,0.1200
d,8.3275,0.0981,0.1171,0.1045
a,9.1351,0.0855,0.1995,0.0962
y,9.1444,0.1032,0.0960,0.0833
 ,9.1524,0.1094,0.1941,0.1047
i,9.4404,0.1027,0.1838,0.1216
n,9.9191,0.1115,0.1908,0.1114
 ,9.9283,0.1129,0.1454,0.1158
SHIFT_DOWN,9.9388,0.0075,0.0116,0.0228
A,9.9413,0.0901,0.1834,0.0968
SHIFT_UP,9.9593,0.0085,0.0091,0.0113
p,9.9473,0.1039,0.1355,0.1154
r,10.0515,0.1160,0.0992,0.0982
i,11.0202,0.0926,0.1252,0.0920
l,11.0304,0.1200,0.1745,0.0977
",",11.0422,0.1000,0.1390,0.1193
 ,12.0945,0.0884,0.1417,0.0993
a,12.5309,0.1078,0.1473,0.1052
n,12.7238,0.0976,0.1561,0.0875
d,13.2165,0.0987,0.1313,0.0944
 ,13.4449,0.1105,0.1220,0.1125
t,13.4524,0.1099,0.1900,0.1132
h,14.1995,0.0809,0.1331,0.0834
e,15.9075,0.1093,0.1234,0.1159
 ,15.9706,0.0905,0.1983,0.1144
c,16.1240,0.1163,0.1488,0.1148
q,16.7721,0.0120,0.1025,0.0080
BACKSPACE,16.7871,0.0227,0.0515,0.0120
l,16.8334,0.0107,0.0982,0.0118
o,17.1034,0.0808,0.1584,0.0931
c,18.0648,0.1040,0.1753,0.1002
k,19.4612,0.1204,0.0932,0.1202
u,19.6792,0.0115,0.1018,0.0111
BACKSPACE,19.6979,0.0182,0.0493,0.0112
s,19.7470,0.0086,0.1001,0.0116
 ,19.7559,0.0848,0.1994,0.1159
w,19.7666,0.1091,0.1132,0.0933
p,20.6143,0.0089,0.1018,0.0095
BACKSPACE,20.6309,0.0196,0.0528,0.0130
e,20.6796,0.0079,0.0975,0.0091
l,21.3970,0.0120,0.0972,0.0129
BACKSPACE,21.4241,0.0212,0.0502,0.0079
r,21.4766,0.0098,0.1017,0.0105
e,21.4832,0.1122,0.1496,0.0954
 ,21.4952,0.0817,0.1928,0.1101
s,22.5697,0.1054,0.1114,0.0877
o,22.6466,0.0074,0.0980,0.0082
BACKSPACE,22.6739,0.0176,0.0482,0.0072
t,22.7204,0.0112,0.0976,0.0114
r,22.7296,0.1034,0.1881,0.0963
