Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0025,0.0110,0.0092,0.0199
I,0.0010,0.0917,0.1529,0.1098
SHIFT_UP,0.0202,0.0111,0.0101,0.0121
t,0.7565,0.1151,0.1838,0.0795
v,0.7677,0.0103,0.1002,0.0086
BACKSPACE,0.7812,0.0210,0.0505,0.0095
 ,0.8310,0.0102,0.0973,0.0117
a,2.3074,0.0120,0.0990,0.0071
BACKSPACE,2.3220,0.0171,0.0521,0.0113
w,2.3740,0.0082,0.1018,0.0128
l,2.3798,0.0080,0.0999,0.0106
BACKSPACE,2.4022,0.0212,0.0493,0.0130
a,2.4513,0.0086,0.0983,0.0075
r,3.4268,0.0125,0.1016,0.0100
BACKSPACE,3.4504,0.0189,0.0484,0.0093
s,3.5031,0.0127,0.1028,0.0101
 ,3.7168,0.0995,0.1491,0.1055
h,4.1838,0.0117,0.0994,0.0083
BACKSPACE,4.1943,0.0208,0.0479,0.0127
a,4.2456,0.0117,0.1014,0.0075
 ,4.3594,0.0901,0.1092,0.0830
b,4.9724,0.1123,0.1384,0.1124
r,4.9846,0.1171,0.1102,0.1052
a,5.8923,0.0120,0.0986,0.0088
BACKSPACE,5.9149,0.0190,0.0487,0.0106
i,5.9654,0.0107,0.1008,0.0077
l,5.9754,0.0088,0.1019,0.0124
BACKSPACE,5.9923,0.0203,0.0491,0.0129
g,6.0454,0.0106,0.1015,0.0090
h,6.2432,0.0897,0.1272,0.0811
a,6.2565,0.0122,0.1016,0.0101
BACKSPACE,6.2715,0.0217,0.0482,0.0101
t,6.3223,0.0114,0.0985,0.0077
 ,6.6970,0.0964,0.1163,0.0941
o,6.7043,0.0111,0.0989,0.0091
BACKSPACE,6.7296,0.0204,0.0483,0.0077
c,6.7810,0.0100,0.1024,0.0111
m,7.3601,0.0110,0.0978,0.0124
BACKSPACE,7.3833,0.0201,0.0515,0.0083
o,7.4357,0.0087,0.0993,0.0101
g,7.8406,0.0122,0.0993,0.0091
BACKSPACE,7.8490,0.0172,0.0513,0.0097
l,7.8997,0.0110,0.0979,0.0088
d,9.3461,0.1084,0.1359,0.1002
s,9.7840,0.0091,0.0991,0.0080
BACKSPACE,9.8102,0.0181,0.0474,0.0126
 ,9.8584,0.0117,0.1011,0.0109
k,11.2176,0.0126,0.0972,0.0126
BACKSPACE,11.2360,0.0220,0.0488,0.0113
d,11.2888,0.0100,0.0980,0.0115
a,11.2981,0.1069,0.1927,0.0934
y,11.3062,0.0911,0.1886,0.0814
 ,13.2059,0.0929,0.1577,0.1011
i,13.2557,0.0854,0.1619,0.1108
n,13.2673,0.0874,0.1626,0.0862
 ,13.2779,0.0946,0.1445,0.1041
SHIFT_DOWN,13.2871,0.0104,0.0119,0.0171
a,13.2843,0.0095,0.0971,0.0091
BACKSPACE,13.3100,0.0230,0.0484,0.0103
A,13.3611,0.0129,0.0977,0.0080
SHIFT_UP,13.3811,0.0102,0.0110,0.0078
p,13.5730,0.0855,0.0946,0.0851
r,13.5877,0.0907,0.1783,0.0832
i,13.5972,0.1005,0.1681,0.1108
l,13.6073,0.1158,0.1436,0.1104
",",14.0093,0.0815,0.0997,0.0917
 ,14.2914,0.0912,0.1618,0.0827
a,14.5617,0.0909,0.1172,0.1153
BACKSPACE,14.5719,0.0171,0.0478,0.0103
n,14.5729,0.0887,0.1083,0.0947
d,15.4438,0.0874,0.1673,0.0958
 ,15.4562,0.0863,0.1552,0.0841
t,16.0970,0.1135,0.1011,0.0886
z,16.2109,0.0092,0.1022,0.0088
BACKSPACE,16.2404,0.0196,0.0478,0.0121
h,16.2914,0.0088,0.0978,0.0107
e,16.4363,0.0958,0.1186,0.1024
 ,16.4407,0.0834,0.0986,0.1021
c,16.4532,0.0957,0.1228,0.1083
x,16.8746,0.0116,0.1019,0.0103
BACKSPACE,16.8965,0.0183,0.0510,0.0093
l,16.9469,0.0124,0.0991,0.0073
o,18.6581,0.1081,0.1838,0.0940
c,18.6665,0.0971,0.1492,0.1158
k,18.6801,0.1045,0.1687,0.0961
s,18.9249,0.0951,0.1511,0.0931
 ,19.1732,0.1002,0.2010,0.0969
m,19.3283,0.0083,0.1015,0.0103
BACKSPACE,19.3545,0.0203,0.0480,0.0084
w,19.4048,0.0080,0.0975,0.0091
z,21.0834,0.0094,0.0992,0.0096
BACKSPACE,21.1036,0.0171,0.0525,0.0080
e,21.1558,0.0107,0.1014,0.0071
a,23.2378,0.0071,0.1003,0.0076
BACKSPACE,23.2591,0.0227,0.0475,0.0097
r,23.3145,0.0121,0.1002,0.0096
e,23.3202,0.1005,0.1122,0.1073
e,23.7709,0.0128,0.1027,0.0106
BACKSPACE,23.7814,0.0223,0.0529,0.0070
 ,23.8317,0.0112,0.1009,0.0125
s,25.0602,0.1030,0.1078,0.1025
t,25.0830,0.1177,0.1046,0.0848
r,25.2523,0.0932,0.1213,0.0868
i,26.1297,0.1023,0.1770,0.1031
k,26.1358,0.0835,0.1105,0.1209
i,26.1478,0.1132,0.1547,0.0916
n,27.2483,0.0800,0.1552,0.0998
g,28.9066,0.0938,0.1833,0.0796
 ,28.9177,0.1079,0.0904,0.1180
h,28.9350,0.0912,0.1978,0.0867
i,29.3921,0.0797,0.1897,0.0951
g,29.5493,0.0103,0.1001,0.0083
BACKSPACE,29.5615,0.0208,0.0507,0.0129
r,29.6101,0.0096,0.1021,0.0077
t,29.6242,0.1115,0.1363,0.1145
e,29.9570,0.1109,0.1971,0.0802
e,29.9671,0.0896,0.1007,0.0968
n,30.0065,0.1030,0.1278,0.1137
w,30.7927,0.0128,0.0996,0.0105
BACKSPACE,30.8145,0.0189,0.0497,0.0093
.,30.8658,0.0117,0.0982,0.0082
 ,31.2648,0.1061,0.1148,0.1177
SHIFT_DOWN,31.2788,0.0078,0.0126,0.0223
s,31.2779,0.0099,0.0970,0.0082
BACKSPACE,31.2935,0.0198,0.0471,0.0085
W,31.3484,0.0097,0.0971,0.0077
SHIFT_UP,31.3637,0.0079,0.0097,0.0126
i,33.0867,0.0896,0.1609,0.0873
g,33.4905,0.0120,0.0981,0.0082
BACKSPACE,33.5175,0.0183,0.0513,0.0077
n,33.5653,0.0083,0.0986,0.0107
s,34.3939,0.0980,0.1755,0.0949
t,34.4027,0.0886,0.1521,0.1034
o,34.4133,0.1100,0.1133,0.1089
n,34.6265,0.0950,0.1495,0.0856
 ,34.6334,0.0785,0.0994,0.1074
SHIFT_DOWN,34.6423,0.0097,0.0084,0.0210
S,34.6465,0.0818,0.1665,0.1138
SHIFT_UP,34.6666,0.0107,0.0093,0.0111
m,34.6563,0.0961,0.1183,0.0937
j,34.6640,0.0073,0.0972,0.0096
BACKSPACE,34.6733,0.0217,0.0493,0.0128
i,34.7250,0.0113,0.1008,0.0122
t,34.8189,0.0927,0.1976,0.1110
",",35.0358,0.1004,0.1324,0.0954
 ,35.6634,0.1020,0.1119,0.1075
h,35.9804,0.1014,0.1152,0.0890
k,35.9863,0.0086,0.1020,0.0100
BACKSPACE,35.9979,0.0214,0.0473,0.0121
i,36.0512,0.0090,0.1029,0.0125
o,36.0784,0.0074,0.0981,0.0092
BACKSPACE,36.0921,0.0191,0.0495,0.0122
s,36.1406,0.0102,0.1018,0.0075
 ,36.1545,0.0858,0.1362,0.0872
c,36.1655,0.1053,0.1393,0.0934
i,36.6710,0.0845,0.1770,0.0956
z,37.8800,0.0083,0.0981,0.0089
BACKSPACE,37.9133,0.0190,0.0490,0.0121
n,37.9609,0.0076,0.1010,0.0119
 ,37.9681,0.0925,0.1932,0.1171
n,37.9790,0.0918,0.1332,0.0961
u,38.4469,0.1186,0.1910,0.0998
z,38.4553,0.1158,0.1128,0.0987
z,39.2119,0.1037,0.0994,0.1070
z,39.2202,0.0119,0.1017,0.0129
BACKSPACE,39.2361,0.0209,0.0511,0.0121
l,39.2869,0.0094,0.0998,0.0086
e,39.9528,0.1063,0.1259,0.0934
d,40.5668,0.0982,0.1894,0.1086
 ,40.5764,0.0837,0.0956,0.1205
w,40.5845,0.0092,0.0978,0.0079
BACKSPACE,40.6019,0.0229,0.0480,0.0100
i,40.6510,0.0079,0.1010,0.0094
j,40.6585,0.0113,0.1006,0.0125
BACKSPACE,40.6767,0.0209,0.0472,0.0104
n,40.7268,0.0113,0.1015,0.0091
t,40.7382,0.1155,0.1960,0.1104
o,41.0883,0.1163,0.1405,0.0918
 ,42.6651,0.1090,0.1235,0.0944
z,43.9758,0.0106,0.1002,0.0107
BACKSPACE,43.9976,0.0183,0.0495,0.0104
h,44.0476,0.0100,0.1021,0.0093
i,44.7544,0.1183,0.1067,0.0974
s,44.7604,0.0827,0.1727,0.0817
 ,44.7722,0.1119,0.1150,0.0901
b,44.7859,0.0935,0.1598,0.1058
g,44.7949,0.0123,0.0974,0.0086
BACKSPACE,44.8142,0.0210,0.0498,0.0075
r,44.8616,0.0090,0.1011,0.0070
t,44.8720,0.0078,0.0991,0.0075
BACKSPACE,44.8999,0.0197,0.0476,0.0112
e,44.9491,0.0111,0.1017,0.0126
e,45.8181,0.0121,0.1023,0.0127
BACKSPACE,45.8421,0.0224,0.0488,0.0095
a,45.8944,0.0111,0.1024,0.0090
l,45.9027,0.0097,0.0978,0.0089
BACKSPACE,45.9341,0.0206,0.0515,0.0102
s,45.9831,0.0114,0.0985,0.0079
t,45.9916,0.0913,0.1920,0.0995
 ,46.0065,0.0944,0.0974,0.0823
i,46.0112,0.1160,0.1040,0.0848
n,46.0248,0.0878,0.1352,0.1103
y,46.0349,0.0082,0.1028,0.0101
BACKSPACE,46.0615,0.0181,0.0482,0.0116
 ,46.1105,0.0101,0.0981,0.0091
a,46.5430,0.0880,0.1740,0.1017
n,47.4686,0.1089,0.1659,0.0954
b,47.4829,0.0111,0.1028,0.0086
BACKSPACE,47.4953,0.0224,0.0522,0.0084
 ,47.5437,0.0113,0.1009,0.0104
f,49.3370,0.0118,0.0987,0.0122
BACKSPACE,49.3649,0.0196,0.0475,0.0108
e,49.4109,0.0098,0.0995,0.0085
o,49.4213,0.0107,0.1011,0.0124
BACKSPACE,49.4370,0.0171,0.0515,0.0096
f,49.4870,0.0071,0.1024,0.0114
i,49.5857,0.0117,0.1022,0.0119
BACKSPACE,49.6025,0.0183,0.0512,0.0118
f,49.6533,0.0072,0.0974,0.0097
o,49.6845,0.0935,0.1665,0.1042
BACKSPACE,49.6952,0.0225,0.0487,0.0123
r,49.6935,0.1080,0.1287,0.1175
t,50.5717,0.0870,0.1480,0.0843
 ,50.5810,0.1137,0.1713,0.1175
n,50.5919,0.0095,0.0986,0.0077
BACKSPACE,50.6156,0.0216,0.0506,0.0096
t,50.6708,0.0074,0.1010,0.0099
m,50.9223,0.0112,0.0993,0.0089
BACKSPACE,50.9325,0.0203,0.0490,0.0101
o,50.9827,0.0078,0.0989,0.0128
 ,50.9963,0.0927,0.1902,0.0905
e,51.0027,0.0943,0.1785,0.0864
s,51.0151,0.1080,0.0946,0.1163
c,51.1499,0.1146,0.1575,0.1150
a,51.2196,0.1130,0.0965,0.1160
i,51.9963,0.0129,0.1023,0.0071
BACKSPACE,52.0221,0.0227,0.0499,0.0105
p,52.0740,0.0091,0.1014,0.0096
z,53.2644,0.0082,0.1020,0.0117
BACKSPACE,53.2856,0.0209,0.0529,0.0081
e,53.3347,0.0082,0.0975,0.0107
x,53.3415,0.0130,0.1006,0.0071
BACKSPACE,53.3653,0.0182,0.0494,0.0076
 ,53.4137,0.0114,0.1013,0.0123
t,54.3929,0.0886,0.1175,0.0972
h,54.4020,0.1056,0.0997,0.1134
e,54.4083,0.0981,0.1442,0.0841
z,54.4197,0.0120,0.0973,0.0082
BACKSPACE,54.4365,0.0208,0.0492,0.0129
 ,54.4887,0.0074,0.1021,0.0084
v,54.8456,0.0973,0.1467,0.0858
g,55.0547,0.0107,0.1010,0.0071
BACKSPACE,55.0663,0.0212,0.0478,0.0092
i,55.1148,0.0122,0.0971,0.0106
l,56.4772,0.1015,0.1097,0.0949
o,56.4897,0.0099,0.1027,0.0076
BACKSPACE,56.5001,0.0219,0.0496,0.0104
e,56.5532,0.0072,0.1028,0.0113
 ,56.5654,0.0821,0.1772,0.1160
w,57.9945,0.0909,0.1184,0.0992
i,58.0018,0.1144,0.1768,0.0979
s,58.3143,0.0079,0.0983,0.0118
BACKSPACE,58.3395,0.0189,0.0482,0.0094
n,58.3924,0.0073,0.0978,0.0076
d,58.4031,0.0848,0.1899,0.0878
",",58.4116,0.0926,0.1783,0.1065
 ,59.1723,0.0792,0.1557,0.0961
s,60.9962,0.0927,0.1108,0.0801
u,61.9089,0.0074,0.0981,0.0083
BACKSPACE,61.9206,0.0201,0.0492,0.0089
l,61.9729,0.0123,0.1017,0.0079
z,61.9824,0.0083,0.1019,0.0115
BACKSPACE,62.0077,0.0227,0.0520,0.0107
i,62.0553,0.0081,0.1015,0.0087
i,64.0332,0.0116,0.0980,0.0078
BACKSPACE,64.0498,0.0212,0.0490,0.0075
p,64.0994,0.0075,0.1018,0.0108
p,64.1086,0.1109,0.1796,0.1179
e,65.4100,0.0927,0.1750,0.1108
d,65.9225,0.1062,0.1777,0.1094
 ,66.2146,0.1067,0.1177,0.0998
q,66.2253,0.0878,0.1664,0.0880
u,66.2302,0.0939,0.1609,0.1033
i,66.2430,0.0954,0.1234,0.0885
c,67.1110,0.1023,0.0927,0.1120
s,67.1201,0.0117,0.0981,0.0101
BACKSPACE,67.1399,0.0179,0.0493,0.0115
k,67.1859,0.0091,0.0980,0.0076
l,67.1964,0.1009,0.1947,0.1108
y,67.2066,0.0979,0.1257,0.0876
 ,68.0851,0.1093,0.1757,0.0939
q,68.2817,0.0112,0.0980,0.0109
BACKSPACE,68.2947,0.0193,0.0515,0.0096
t,68.3447,0.0111,0.1028,0.0070
s,69.5183,0.0103,0.1015,0.0098
BACKSPACE,69.5358,0.0187,0.0516,0.0094
h,69.5845,0.0074,0.0979,0.0092
r,69.6853,0.1011,0.1766,0.1085
o,69.6999,0.1142,0.0881,0.0862
u,70.4154,0.1086,0.1062,0.1102
e,71.1605,0.0091,0.1000,0.0126
BACKSPACE,71.1788,0.0193,0.0488,0.0124
g,71.2312,0.0115,0.1011,0.0088
g,71.2380,0.0105,0.1000,0.0094
BACKSPACE,71.2500,0.0211,0.0501,0.0075
h,71.3031,0.0106,0.0974,0.0119
 ,71.3102,0.0914,0.1192,0.0856
a,72.8944,0.0125,0.0990,0.0104
BACKSPACE,72.9107,0.0180,0.0514,0.0105
t,72.9626,0.0127,0.0989,0.0104
