Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0093,0.0113,0.0192
I,0.0010,0.0954,0.1111,0.0952
SHIFT_UP,0.0196,0.0093,0.0110,0.0121
t,0.0125,0.0979,0.1555,0.1110
 ,0.4942,0.0990,0.1613,0.0861
w,1.3269,0.0914,0.1521,0.1054
a,1.5844,0.1055,0.1471,0.0895
s,2.0333,0.1054,0.1698,0.1030
 ,2.0446,0.0955,0.1453,0.0930
a,2.2694,0.0962,0.1219,0.0964
 ,2.8901,0.0985,0.1895,0.0844
b,3.0791,0.1163,0.1630,0.1101
r,3.2219,0.1102,0.1102,0.1011
i,3.4763,0.0786,0.1316,0.0981
g,3.8211,0.0967,0.1857,0.1115
h,4.2470,0.1135,0.1192,0.0957
t,5.0043,0.1119,0.1109,0.1057
 ,5.3103,0.0905,0.0921,0.1093
c,5.3748,0.1177,0.1491,0.1010
o,5.8190,0.0850,0.1015,0.0805
l,6.4202,0.0978,0.1525,0.0812
d,6.4859,0.0884,0.0915,0.1155
 ,6.6916,0.1107,0.0984,0.0939
BACKSPACE,6.6963,0.0201,0.0484,0.0119
d,7.2575,0.1103,0.1824,0.0921
a,7.9707,0.1036,0.1065,0.1213
y,8.0762,0.0986,0.0973,0.1208
 ,8.2991,0.1016,0.1716,0.1045
i,8.8524,0.0847,0.1586,0.0960
n,9.4198,0.0805,0.1757,0.1016
k,9.9455,0.0107,0.1017,0.0096
BACKSPACE,9.9638,0.0182,0.0490,0.0120
 ,10.0143,0.0080,0.1019,0.0120
SHIFT_DOWN,10.7490,0.0113,0.0120,0.0187
A,10.7495,0.0842,0.1030,0.0922
SHIFT_UP,10.7697,0.0071,0.0112,0.0097
p,10.8997,0.0831,0.1760,0.1003
r,10.9522,0.0861,0.1152,0.0921
i,10.9611,0.1156,0.0956,0.1008
l,11.3615,0.1031,0.1692,0.1163
",",11.6708,0.0877,0.1160,0.1011
 ,12.0464,0.0797,0.1882,0.1015
a,12.0523,0.1006,0.1325,0.0941
n,12.1570,0.1036,0.1113,0.0868
d,12.7850,0.1009,0.1785,0.0840
 ,13.2366,0.1082,0.1851,0.0815
t,13.3461,0.1166,0.1530,0.0943
h,13.5017,0.0874,0.1950,0.1160
e,13.8161,0.1026,0.1687,0.0996
 ,14.2179,0.1130,0.1002,0.0993
c,14.2514,0.0841,0.1163,0.1140
k,14.7473,0.0107,0.0973,0.0071
BACKSPACE,14.7766,0.0223,0.0523,0.0103
l,14.8276,0.0113,0.1001,0.0096
o,15.0776,0.0950,0.1172,0.1059
c,15.3843,0.0830,0.1937,0.1143
k,15.5481,0.0935,0.1042,0.1131
s,15.9325,0.0998,0.1464,0.0985
 ,16.2839,0.0898,0.1615,0.1068
w,16.7263,0.1059,0.1269,0.0968
e,17.1126,0.0967,0.1905,0.1013
r,17.2786,0.1055,0.1874,0.0896
e,18.2128,0.1115,0.1901,0.0981
 ,18.8401,0.0950,0.1357,0.1007
s,19.5321,0.1052,0.1527,0.0874
t,19.5401,0.1141,0.1980,0.1106
r,19.6803,0.1151,0.0954,0.1009
i,20.0595,0.0862,0.1323,0.0959
k,20.3085,0.1124,0.1307,0.1090
i,20.4115,0.0970,0.1975,0.1111
n,20.8010,0.0869,0.1796,0.0982
g,21.3222,0.0897,0.1823,0.1109
 ,21.9653,0.0848,0.1405,0.0897
t,22.4301,0.0829,0.2009,0.0805
h,22.8971,0.1040,0.1540,0.1145
i,22.9130,0.1125,0.1962,0.1171
r,23.5859,0.0967,0.1074,0.1051
n,24.0206,0.0118,0.1019,0.0121
BACKSPACE,24.0333,0.0174,0.0484,0.0110
t,24.0884,0.0087,0.1010,0.0076
e,24.3039,0.0947,0.2002,0.0906
BACKSPACE,24.3132,0.0228,0.0484,0.0111
e,24.3182,0.1207,0.1830,0.1043
n,24.4872,0.1100,0.1789,0.1093
.,24.9658,0.0849,0.1907,0.0913
 ,25.8474,0.0873,0.0938,0.0845
SHIFT_DOWN,26.2727,0.0090,0.0072,0.0202
W,26.2703,0.0952,0.1066,0.0980
SHIFT_UP,26.2906,0.0116,0.0100,0.0106
i,26.7029,0.0910,0.1704,0.1088
n,27.2483,0.0899,0.1290,0.1118
s,28.0182,0.1111,0.1562,0.1018
t,28.4918,0.0882,0.1282,0.1120
o,28.7531,0.1103,0.2012,0.1178
g,28.9995,0.0072,0.1004,0.0104
BACKSPACE,29.0101,0.0219,0.0504,0.0094
n,29.0583,0.0076,0.0995,0.0073
 ,29.1949,0.1005,0.1024,0.1156
SHIFT_DOWN,29.2020,0.0108,0.0087,0.0176
S,29.2011,0.1213,0.1754,0.1161
SHIFT_UP,29.2237,0.0117,0.0102,0.0079
m,29.8723,0.0997,0.1609,0.1066
i,30.3485,0.1083,0.1910,0.1060
v,30.3598,0.0115,0.0992,0.0082
BACKSPACE,30.3771,0.0186,0.0510,0.0103
t,30.4282,0.0079,0.0975,0.0074
h,30.7164,0.0825,0.1343,0.0831
",",30.7285,0.1145,0.1915,0.1128
BACKSPACE,30.7350,0.0229,0.0504,0.0076
 ,31.0931,0.0956,0.1713,0.1013
h,31.5625,0.1054,0.1616,0.0805
i,31.5722,0.0962,0.1183,0.0816
i,31.5799,0.0077,0.0997,0.0084
BACKSPACE,31.5902,0.0186,0.0488,0.0103
s,31.6415,0.0113,0.1028,0.0092
 ,31.7637,0.0938,0.1220,0.1152
c,32.0243,0.0969,0.1722,0.0975
h,32.3220,0.1159,0.1537,0.0935
i,32.3580,0.0796,0.1349,0.0980
n,32.7129,0.1115,0.0989,0.0984
 ,33.2442,0.1195,0.1600,0.1054
n,33.4014,0.0986,0.1658,0.1018
u,33.5760,0.0844,0.1142,0.0992
z,33.6571,0.0961,0.1847,0.1135
z,33.8865,0.1119,0.1372,0.0897
l,34.4076,0.1179,0.2014,0.1189
e,34.8231,0.1012,0.1633,0.1036
d,35.1908,0.1097,0.0976,0.1071
 ,35.6539,0.1000,0.1323,0.0934
i,36.0325,0.1044,0.1626,0.1131
n,36.2626,0.0900,0.0941,0.1046
t,36.3794,0.0871,0.1873,0.1198
w,37.2202,0.0086,0.0989,0.0084
BACKSPACE,37.2411,0.0189,0.0502,0.0120
o,37.2900,0.0077,0.1027,0.0125
 ,37.5564,0.1006,0.1846,0.0884
h,38.2899,0.0983,0.1592,0.1058
i,38.4108,0.1073,0.1286,0.1159
s,38.4334,0.0948,0.1040,0.1178
t,38.8569,0.0111,0.1009,0.0079
BACKSPACE,38.8790,0.0209,0.0519,0.0127
 ,38.9252,0.0089,0.1017,0.0090
b,39.7385,0.0804,0.1479,0.0977
p,40.6696,0.0118,0.0982,0.0107
BACKSPACE,40.6901,0.0180,0.0489,0.0080
r,40.7396,0.0112,0.0978,0.0078
e,41.1341,0.0852,0.1558,0.1122
a,41.7504,0.1042,0.1545,0.0794
s,42.3462,0.0854,0.1039,0.1045
t,42.9590,0.0949,0.1916,0.1175
 ,43.3981,0.0846,0.1533,0.0887
i,43.6549,0.0918,0.1728,0.0836
n,44.1768,0.1097,0.1385,0.1056
x,44.6183,0.0078,0.1014,0.0112
BACKSPACE,44.6352,0.0198,0.0490,0.0081
 ,44.6882,0.0110,0.0976,0.0075
a,45.0263,0.0835,0.1251,0.1034
n,45.3531,0.1177,0.1819,0.1094
 ,45.9399,0.1081,0.1890,0.0943
e,46.2016,0.0899,0.1648,0.0962
f,46.6366,0.1123,0.1608,0.0995
f,47.1495,0.0848,0.1943,0.1005
o,47.2099,0.1059,0.1285,0.1006
r,47.8703,0.0895,0.1395,0.1128
t,47.8873,0.1025,0.1227,0.0933
 ,48.3095,0.0868,0.1190,0.1135
t,48.9569,0.1100,0.1897,0.1038
x,49.6779,0.0102,0.0985,0.0092
BACKSPACE,49.6905,0.0175,0.0480,0.0097
