Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0088,0.0098,0.0218
q,0.0010,0.0114,0.0973,0.0073
BACKSPACE,0.0197,0.0198,0.0515,0.0099
A,0.0698,0.0083,0.0984,0.0128
SHIFT_UP,0.0919,0.0082,0.0093,0.0086
f,0.0802,0.0973,0.1463,0.1094
t,0.7030,0.1052,0.1217,0.0837
e,0.7139,0.0892,0.1180,0.0900
r,0.7272,0.0998,0.1813,0.0899
n,1.0385,0.0096,0.0993,0.0110
BACKSPACE,1.0561,0.0186,0.0487,0.0091
 ,1.1038,0.0094,0.0999,0.0106
SHIFT_DOWN,1.8192,0.0111,0.0089,0.0171
o,1.8154,0.0107,0.0976,0.0126
BACKSPACE,1.8495,0.0222,0.0508,0.0112
I,1.8997,0.0119,0.0995,0.0111
SHIFT_UP,1.9187,0.0087,0.0077,0.0074
t,2.8234,0.0118,0.1012,0.0099
BACKSPACE,2.8432,0.0226,0.0478,0.0074
',2.8960,0.0077,0.1019,0.0090
d,3.0565,0.1105,0.0915,0.1083
n,3.1884,0.0089,0.1029,0.0071
BACKSPACE,3.2182,0.0214,0.0502,0.0102
 ,3.2693,0.0101,0.0993,0.0121
s,3.2826,0.1176,0.1314,0.0860
l,3.6274,0.0114,0.1014,0.0096
BACKSPACE,3.6493,0.0197,0.0507,0.0079
o,3.7006,0.0085,0.0977,0.0113
q,3.7104,0.0106,0.0978,0.0120
BACKSPACE,3.7294,0.0227,0.0528,0.0119
a,3.7792,0.0109,0.1015,0.0084
p,3.7866,0.0921,0.1578,0.0977
e,3.7966,0.1201,0.2019,0.1161
d,4.5039,0.1096,0.1055,0.0866
 ,6.4408,0.1080,0.1911,0.0904
m,6.8706,0.0904,0.0873,0.0893
y,8.3808,0.0837,0.1335,0.1123
s,8.9505,0.0996,0.1003,0.1009
f,8.9598,0.0128,0.1011,0.0104
BACKSPACE,8.9755,0.0229,0.0503,0.0115
e,9.0268,0.0083,0.1017,0.0094
l,9.3522,0.1137,0.1219,0.0910
f,9.3588,0.1149,0.1642,0.1142
c,9.5053,0.0088,0.1025,0.0100
BACKSPACE,9.5175,0.0182,0.0481,0.0087
 ,9.5661,0.0088,0.0984,0.0071
k,9.8909,0.0107,0.0977,0.0113
BACKSPACE,9.9105,0.0186,0.0482,0.0107
a,9.9583,0.0103,0.1022,0.0124
l,10.4144,0.1122,0.1417,0.0794
l,10.4212,0.1122,0.1857,0.1083
 ,10.8150,0.0833,0.1535,0.0981
o,10.8249,0.0999,0.1146,0.0821
d,10.8789,0.0095,0.0978,0.0128
BACKSPACE,10.8960,0.0212,0.0510,0.0103
v,10.9471,0.0073,0.1012,0.0093
r,11.3732,0.0900,0.1352,0.0868
 ,11.3853,0.0913,0.1012,0.0827
SHIFT_DOWN,11.3966,0.0116,0.0079,0.0218
n,11.3948,0.0118,0.0992,0.0111
BACKSPACE,11.4079,0.0210,0.0516,0.0113
I,11.4536,0.0105,0.0997,0.0119
SHIFT_UP,11.4757,0.0117,0.0127,0.0096
f,11.7964,0.0118,0.1004,0.0098
BACKSPACE,11.8243,0.0176,0.0529,0.0118
 ,11.8764,0.0072,0.0989,0.0111
f,12.8289,0.0916,0.1774,0.1197
e,13.6670,0.1100,0.1026,0.0943
i,13.8966,0.0123,0.1001,0.0081
BACKSPACE,13.9131,0.0209,0.0499,0.0125
l,13.9623,0.0123,0.1020,0.0092
t,14.0486,0.1151,0.0916,0.0868
 ,14.4920,0.1049,0.1637,0.1147
x,15.4399,0.0087,0.1007,0.0096
BACKSPACE,15.4511,0.0210,0.0494,0.0073
b,15.5060,0.0087,0.0990,0.0086
e,16.4179,0.0845,0.2017,0.1023
t,16.4274,0.0853,0.1411,0.0821
j,17.0759,0.0128,0.1026,0.0118
BACKSPACE,17.0875,0.0181,0.0497,0.0127
t,17.1365,0.0083,0.0996,0.0078
e,17.1512,0.0953,0.0882,0.0956
r,17.4021,0.1169,0.1624,0.0833
 ,18.2837,0.0992,0.1705,0.0979
a,18.2921,0.1126,0.1799,0.0974
u,18.3016,0.0119,0.0976,0.0075
BACKSPACE,18.3245,0.0213,0.0497,0.0127
n,18.3726,0.0105,0.1016,0.0110
d,18.3807,0.0855,0.0995,0.0882
 ,18.9187,0.1069,0.1730,0.0951
l,20.2981,0.1193,0.0904,0.0925
a,20.9276,0.0941,0.1558,0.0896
m,21.4394,0.0114,0.1012,0.0084
BACKSPACE,21.4647,0.0186,0.0529,0.0123
y,21.5150,0.0123,0.0975,0.0092
 ,21.6401,0.1094,0.1631,0.1091
d,21.6515,0.0802,0.1426,0.1109
o,21.6615,0.1103,0.1345,0.1130
b,21.6691,0.0103,0.1002,0.0101
BACKSPACE,21.6926,0.0175,0.0519,0.0110
w,21.7419,0.0104,0.1001,0.0118
n,21.7524,0.1191,0.1444,0.1162
 ,21.7622,0.1037,0.1974,0.0923
i,22.1283,0.1205,0.0958,0.1121
n,23.3244,0.1127,0.1200,0.1108
 ,23.7522,0.0862,0.1741,0.0838
t,24.1473,0.0994,0.1788,0.0892
h,24.1586,0.0802,0.2006,0.0871
e,24.2088,0.0884,0.1619,0.0801
h,24.2170,0.0079,0.0980,0.0118
BACKSPACE,24.2332,0.0220,0.0502,0.0096
 ,24.2847,0.0120,0.0973,0.0079
b,24.5846,0.0806,0.1756,0.0918
a,24.5953,0.0920,0.0942,0.1124
BACKSPACE,24.6069,0.0174,0.0510,0.0095
t,24.6046,0.1044,0.1881,0.0821
u,24.6145,0.0101,0.1001,0.0074
BACKSPACE,24.6382,0.0188,0.0480,0.0087
h,24.6897,0.0124,0.1013,0.0093
 ,25.4355,0.0902,0.1191,0.0943
p,25.5457,0.0116,0.1017,0.0070
BACKSPACE,25.5575,0.0207,0.0514,0.0127
t,25.6099,0.0109,0.0984,0.0076
o,26.1127,0.0975,0.1258,0.0911
j,26.5653,0.0096,0.1014,0.0097
BACKSPACE,26.5873,0.0213,0.0514,0.0101
 ,26.6393,0.0079,0.1013,0.0082
t,26.6479,0.0935,0.1897,0.1027
h,28.3039,0.1088,0.1043,0.0945
i,28.3160,0.1063,0.1786,0.1034
x,28.3480,0.0102,0.0977,0.0111
BACKSPACE,28.3693,0.0225,0.0526,0.0073
n,28.4168,0.0093,0.0981,0.0115
k,29.2316,0.1181,0.0912,0.1089
p,29.7957,0.0092,0.0990,0.0116
BACKSPACE,29.8218,0.0206,0.0522,0.0103
 ,29.8764,0.0079,0.0991,0.0125
a,30.4824,0.1136,0.1469,0.1172
b,30.4922,0.0895,0.1448,0.0953
o,31.2613,0.0867,0.1354,0.1131
e,31.2705,0.0110,0.1030,0.0125
BACKSPACE,31.2926,0.0185,0.0500,0.0080
u,31.3411,0.0127,0.0972,0.0095
t,31.5975,0.1057,0.2005,0.1197
i,32.3394,0.0078,0.0989,0.0094
BACKSPACE,32.3679,0.0171,0.0482,0.0123
 ,32.4188,0.0080,0.0999,0.0092
m,32.4252,0.1178,0.1549,0.0838
y,32.8763,0.0995,0.0978,0.0946
 ,33.9952,0.0865,0.1585,0.1074
d,34.0030,0.0096,0.0990,0.0089
BACKSPACE,34.0247,0.0225,0.0502,0.0095
s,34.0760,0.0075,0.1010,0.0075
e,34.9819,0.1016,0.1769,0.1044
v,36.2525,0.0950,0.1252,0.0985
e,36.8261,0.0952,0.1511,0.1122
n,36.8343,0.0818,0.1551,0.1151
t,36.8431,0.1061,0.1646,0.0915
e,36.8554,0.0818,0.1401,0.1174
e,36.9859,0.1001,0.1563,0.0832
n,37.6650,0.1019,0.1804,0.1089
 ,38.1769,0.1058,0.0957,0.1158
p,39.4575,0.0090,0.1014,0.0094
BACKSPACE,39.4715,0.0204,0.0497,0.0093
q,39.5226,0.0073,0.1002,0.0086
u,40.5605,0.1144,0.0995,0.0899
i,41.1864,0.0980,0.1655,0.0870
q,43.1199,0.0110,0.1004,0.0109
BACKSPACE,43.1415,0.0204,0.0529,0.0107
d,43.1934,0.0127,0.0996,0.0116
s,43.8190,0.0114,0.1003,0.0118
BACKSPACE,43.8337,0.0188,0.0525,0.0095
 ,43.8866,0.0120,0.0972,0.0111
o,43.8965,0.0115,0.1027,0.0098
BACKSPACE,43.9101,0.0228,0.0528,0.0098
a,43.9573,0.0124,0.1010,0.0105
n,45.6612,0.1070,0.1436,0.1082
d,45.6691,0.1119,0.1535,0.1100
i,45.6774,0.0087,0.1003,0.0081
BACKSPACE,45.6910,0.0189,0.0508,0.0120
 ,45.7434,0.0115,0.0980,0.0093
w,47.7371,0.0861,0.1887,0.1084
h,47.7449,0.1073,0.1385,0.0870
m,47.8279,0.0107,0.0973,0.0118
BACKSPACE,47.8565,0.0206,0.0507,0.0102
