Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0023,0.0102,0.0123,0.0220
q,0.0010,0.0072,0.0978,0.0124
BACKSPACE,0.0204,0.0228,0.0472,0.0080
O,0.0685,0.0123,0.1020,0.0121
SHIFT_UP,0.0912,0.0094,0.0074,0.0074
l,1.0891,0.0879,0.1620,0.0814
p,3.2407,0.0102,0.0985,0.0107
BACKSPACE,3.2697,0.0174,0.0515,0.0079
d,3.3150,0.0114,0.0985,0.0115
 ,3.4717,0.1046,0.1412,0.1164
SHIFT_DOWN,3.4840,0.0104,0.0118,0.0171
M,3.4854,0.1171,0.1483,0.0979
SHIFT_UP,3.5029,0.0083,0.0095,0.0125
a,3.4951,0.0893,0.0959,0.1050
j,3.7242,0.0829,0.1740,0.0931
b,3.7314,0.0082,0.0979,0.0092
BACKSPACE,3.7451,0.0197,0.0484,0.0127
o,3.7945,0.0120,0.0976,0.0071
x,3.8069,0.0113,0.0979,0.0076
BACKSPACE,3.8282,0.0206,0.0484,0.0116
r,3.8739,0.0083,0.0983,0.0077
 ,4.0386,0.1183,0.1028,0.1104
c,4.9576,0.0958,0.1063,0.1139
a,5.7731,0.0094,0.0973,0.0125
BACKSPACE,5.7956,0.0196,0.0507,0.0093
l,5.8485,0.0098,0.1025,0.0087
e,5.8888,0.1122,0.1518,0.0868
a,7.5697,0.0905,0.1773,0.1131
r,8.5965,0.1112,0.1477,0.1212
e,8.9758,0.1013,0.1447,0.0835
d,9.6550,0.1081,0.1273,0.1158
f,9.6653,0.0080,0.0997,0.0083
BACKSPACE,9.6819,0.0225,0.0521,0.0105
 ,9.7321,0.0084,0.0977,0.0093
h,9.7667,0.0858,0.1997,0.1003
i,9.7751,0.1154,0.1176,0.1032
j,9.8095,0.0087,0.0998,0.0096
BACKSPACE,9.8343,0.0212,0.0510,0.0074
s,9.8847,0.0103,0.0980,0.0117
 ,10.6356,0.1203,0.1921,0.1136
t,10.6456,0.1138,0.0911,0.1015
h,10.8326,0.0976,0.1873,0.0807
r,12.3553,0.0911,0.1031,0.0844
o,12.3680,0.1079,0.1156,0.0910
a,12.4391,0.1139,0.0983,0.1156
t,13.8172,0.0870,0.1828,0.0922
 ,14.6456,0.1158,0.1156,0.1014
a,14.6521,0.1153,0.1221,0.1107
n,14.6641,0.1088,0.1303,0.0954
d,14.6731,0.1149,0.1545,0.1093
 ,14.6822,0.0995,0.1204,0.0926
c,14.9950,0.0125,0.0987,0.0106
BACKSPACE,15.0192,0.0190,0.0524,0.0080
b,15.0671,0.0075,0.0977,0.0085
j,15.6639,0.0102,0.1008,0.0079
BACKSPACE,15.6757,0.0180,0.0502,0.0107
e,15.7242,0.0110,0.1004,0.0129
g,16.1934,0.1081,0.1040,0.1072
a,16.2064,0.1135,0.1925,0.0918
a,16.2135,0.0086,0.1016,0.0094
BACKSPACE,16.2426,0.0202,0.0473,0.0096
n,16.2900,0.0101,0.0989,0.0126
 ,16.3005,0.0784,0.1889,0.1174
t,16.3125,0.0969,0.1661,0.0924
l,16.3185,0.0096,0.0981,0.0120
BACKSPACE,16.3508,0.0222,0.0477,0.0079
o,16.3963,0.0107,0.0982,0.0128
 ,16.4073,0.0899,0.1309,0.1134
s,16.4185,0.0871,0.1794,0.0936
i,16.4270,0.1191,0.1249,0.0836
n,16.5677,0.0912,0.0946,0.0883
y,17.5609,0.0085,0.1012,0.0077
BACKSPACE,17.5759,0.0224,0.0504,0.0127
g,17.6289,0.0098,0.1016,0.0098
m,18.5015,0.0078,0.0975,0.0089
BACKSPACE,18.5215,0.0174,0.0512,0.0111
.,18.5685,0.0124,0.1029,0.0073
w,19.4291,0.0088,0.0995,0.0104
BACKSPACE,19.4536,0.0192,0.0472,0.0117
