Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0101,0.0074,0.0172
O,0.0010,0.1156,0.0988,0.1022
SHIFT_UP,0.0195,0.0096,0.0106,0.0121
r,0.0093,0.0128,0.0987,0.0089
BACKSPACE,0.0211,0.0223,0.0494,0.0084
l,0.0688,0.0073,0.1020,0.0105
d,0.3806,0.1003,0.1377,0.1029
h,1.3321,0.0089,0.0985,0.0116
BACKSPACE,1.3452,0.0204,0.0499,0.0114
 ,1.3906,0.0104,0.1025,0.0103
SHIFT_DOWN,2.2497,0.0099,0.0077,0.0225
M,2.2522,0.0909,0.1301,0.0976
SHIFT_UP,2.2724,0.0081,0.0120,0.0088
o,2.5494,0.0100,0.1026,0.0121
BACKSPACE,2.5641,0.0205,0.0510,0.0084
a,2.6154,0.0096,0.1002,0.0103
a,3.3696,0.0096,0.0996,0.0113
BACKSPACE,3.3850,0.0187,0.0482,0.0091
j,3.4380,0.0118,0.0980,0.0114
o,3.4454,0.0929,0.0971,0.0934
r,3.8579,0.0945,0.1455,0.1103
 ,3.8670,0.0849,0.1401,0.0841
c,3.8789,0.0839,0.1057,0.1048
BACKSPACE,3.8908,0.0191,0.0487,0.0122
l,4.1971,0.0905,0.1133,0.1001
e,5.0187,0.1093,0.1170,0.1187
q,5.2746,0.0091,0.1017,0.0123
BACKSPACE,5.2987,0.0222,0.0499,0.0086
a,5.3490,0.0106,0.1001,0.0091
r,6.0732,0.1119,0.0959,0.0869
y,6.2227,0.0121,0.1020,0.0099
BACKSPACE,6.2395,0.0173,0.0471,0.0115
e,6.2894,0.0078,0.1026,0.0105
d,6.8219,0.0943,0.1612,0.1110
 ,7.4023,0.1105,0.1343,0.1164
z,7.7187,0.0121,0.1025,0.0121
BACKSPACE,7.7424,0.0177,0.0506,0.0101
h,7.7891,0.0115,0.0977,0.0104
i,8.3396,0.1200,0.1284,0.1016
u,8.3464,0.0096,0.1027,0.0077
BACKSPACE,8.3665,0.0221,0.0500,0.0075
s,8.4165,0.0078,0.1008,0.0103
 ,9.3254,0.1090,0.1908,0.0919
t,9.3349,0.0995,0.1555,0.1175
m,9.3454,0.0103,0.0992,0.0126
BACKSPACE,9.3763,0.0186,0.0527,0.0101
h,9.4223,0.0119,0.1019,0.0103
f,9.4335,0.0103,0.1000,0.0114
BACKSPACE,9.4517,0.0213,0.0520,0.0124
r,9.5020,0.0114,0.0983,0.0090
o,10.1764,0.1040,0.1379,0.1061
a,10.1873,0.1073,0.0931,0.0887
t,10.5020,0.0997,0.1532,0.1002
 ,10.5126,0.1024,0.1456,0.0963
a,10.5182,0.0907,0.0980,0.1044
q,11.1036,0.0106,0.1007,0.0095
BACKSPACE,11.1227,0.0174,0.0498,0.0106
n,11.1781,0.0090,0.1008,0.0091
d,11.2122,0.1005,0.1690,0.1086
 ,11.2210,0.1021,0.1028,0.1063
b,12.0882,0.1170,0.1636,0.0814
b,12.1011,0.0104,0.1002,0.0123
BACKSPACE,12.1177,0.0184,0.0512,0.0094
e,12.1673,0.0124,0.0978,0.0115
g,12.8508,0.1116,0.1693,0.0908
d,12.9112,0.0128,0.1028,0.0109
BACKSPACE,12.9292,0.0172,0.0473,0.0113
n,12.9845,0.0105,0.0980,0.0112
c,13.9764,0.0084,0.0975,0.0128
BACKSPACE,14.0036,0.0205,0.0503,0.0076
 ,14.0541,0.0080,0.0972,0.0102
t,14.8018,0.0995,0.1506,0.0981
o,14.8136,0.0928,0.1932,0.1043
 ,15.0750,0.1138,0.1261,0.0944
s,15.3016,0.1169,0.1040,0.1061
i,16.9476,0.0930,0.1195,0.0910
n,17.0973,0.1028,0.1740,0.0981
g,17.4596,0.0824,0.1195,0.1119
z,18.4010,0.0078,0.0983,0.0119
BACKSPACE,18.4292,0.0222,0.0498,0.0104
.,18.4767,0.0124,0.0974,0.0125
t,18.4898,0.0084,0.1029,0.0093
BACKSPACE,18.5069,0.0186,0.0500,0.0122
 ,18.5554,0.0114,0.1006,0.0107
SHIFT_DOWN,18.5645,0.0073,0.0127,0.0222
j,18.5689,0.0092,0.1024,0.0124
BACKSPACE,18.5872,0.0224,0.0527,0.0076
A,18.6363,0.0123,0.0993,0.0092
SHIFT_UP,18.6600,0.0094,0.0101,0.0093
s,18.7415,0.1143,0.0905,0.0847
 ,20.4951,0.0881,0.1742,0.1014
h,21.6857,0.1153,0.1861,0.0906
e,21.7207,0.1106,0.1331,0.0896
j,21.7286,0.0100,0.0974,0.0093
BACKSPACE,21.7613,0.0226,0.0479,0.0077
 ,21.8086,0.0096,0.1011,0.0114
h,22.6769,0.1148,0.1606,0.1087
a,22.8430,0.1181,0.1665,0.1190
s,22.8480,0.0094,0.0992,0.0118
BACKSPACE,22.8643,0.0191,0.0516,0.0105
d,22.9194,0.0074,0.1006,0.0126
x,24.7200,0.0114,0.1008,0.0077
BACKSPACE,24.7313,0.0181,0.0521,0.0113
 ,24.7779,0.0071,0.0984,0.0078
s,25.0867,0.0796,0.1585,0.0964
a,26.1260,0.0954,0.1719,0.1063
i,26.6346,0.0840,0.1779,0.1016
d,28.8843,0.1069,0.0956,0.1141
",",29.0262,0.1170,0.1377,0.1133
 ,29.1702,0.1200,0.1796,0.1201
t,29.3327,0.0075,0.1011,0.0099
BACKSPACE,29.3563,0.0189,0.0487,0.0107
h,29.4077,0.0094,0.0983,0.0125
i,30.6575,0.0838,0.1871,0.0886
s,30.7840,0.1116,0.1665,0.1099
s,30.7992,0.0092,0.1014,0.0079
BACKSPACE,30.8147,0.0174,0.0507,0.0087
 ,30.8649,0.0099,0.0986,0.0125
v,30.8742,0.0918,0.1649,0.1017
