Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0013,0.0083,0.0112,0.0192
O,0.0011,0.1126,0.1388,0.1127
SHIFT_UP,0.0197,0.0099,0.0110,0.0096
l,0.2794,0.0844,0.1383,0.1136
q,1.2224,0.0085,0.1023,0.0080
BACKSPACE,1.2342,0.0215,0.0486,0.0111
d,1.2827,0.0129,0.1000,0.0086
 ,1.5653,0.0953,0.1241,0.0964
SHIFT_DOWN,2.3833,0.0093,0.0090,0.0227
M,2.3862,0.0816,0.1592,0.0818
SHIFT_UP,2.4029,0.0123,0.0129,0.0114
a,2.8370,0.0970,0.1134,0.1053
j,2.8428,0.1091,0.1599,0.0979
o,2.8534,0.1153,0.1630,0.0930
r,3.1970,0.1006,0.1856,0.1073
 ,3.2085,0.0802,0.1352,0.0959
c,3.2176,0.1105,0.1417,0.0916
l,3.4520,0.1082,0.1931,0.1165
e,3.6873,0.1130,0.1588,0.1046
i,4.3217,0.0112,0.1009,0.0109
BACKSPACE,4.3339,0.0192,0.0474,0.0113
a,4.3829,0.0129,0.1011,0.0074
r,4.9975,0.1181,0.1379,0.0990
e,5.5045,0.0997,0.1690,0.1048
d,5.5118,0.0903,0.1666,0.0798
 ,5.5268,0.1146,0.1214,0.0996
h,5.9727,0.0777,0.1742,0.1141
i,5.9831,0.1118,0.1864,0.1110
s,6.2016,0.1062,0.1408,0.0820
 ,6.3276,0.0859,0.1549,0.0783
q,6.3386,0.0108,0.1004,0.0106
BACKSPACE,6.3690,0.0226,0.0529,0.0121
t,6.4189,0.0072,0.1016,0.0108
h,6.4304,0.1049,0.1447,0.1177
r,6.4408,0.0980,0.1556,0.0790
o,6.4512,0.0871,0.0994,0.0814
a,6.7619,0.1164,0.1946,0.1051
m,7.9859,0.0088,0.1013,0.0090
BACKSPACE,8.0095,0.0186,0.0524,0.0115
t,8.0572,0.0116,0.0994,0.0107
 ,8.0644,0.0931,0.1132,0.0931
a,9.4376,0.1085,0.1554,0.0987
a,9.6579,0.0073,0.0998,0.0087
BACKSPACE,9.6868,0.0220,0.0480,0.0078
n,9.7347,0.0082,0.0984,0.0098
g,9.9427,0.0082,0.1024,0.0118
BACKSPACE,9.9622,0.0189,0.0500,0.0124
d,10.0096,0.0095,0.1011,0.0116
 ,10.0232,0.0834,0.1053,0.1117
b,10.1595,0.1037,0.1568,0.1129
e,10.2432,0.0987,0.1238,0.1012
g,10.4934,0.1060,0.1632,0.1199
a,10.5009,0.0996,0.1530,0.0965
n,10.5246,0.0996,0.1483,0.0799
 ,11.3987,0.0922,0.1558,0.0942
g,12.3036,0.0076,0.0996,0.0102
BACKSPACE,12.3316,0.0204,0.0499,0.0104
t,12.3808,0.0114,0.0987,0.0119
o,12.3896,0.1191,0.1871,0.1015
g,12.8843,0.0077,0.1030,0.0103
BACKSPACE,12.8985,0.0173,0.0507,0.0094
 ,12.9536,0.0101,0.1020,0.0110
s,13.0230,0.1152,0.0883,0.0934
i,14.1458,0.1054,0.1631,0.1112
n,14.3490,0.1131,0.1881,0.0882
g,14.7407,0.1065,0.0943,0.0925
.,14.8513,0.1185,0.1952,0.0989
 ,15.2347,0.1017,0.1151,0.0935
SHIFT_DOWN,15.4022,0.0113,0.0099,0.0193
v,15.4041,0.0070,0.1014,0.0097
BACKSPACE,15.4308,0.0218,0.0499,0.0101
A,15.4806,0.0080,0.0978,0.0073
SHIFT_UP,15.5005,0.0095,0.0082,0.0122
t,15.7920,0.0090,0.1018,0.0105
BACKSPACE,15.8126,0.0220,0.0485,0.0087
s,15.8604,0.0097,0.1002,0.0071
 ,16.1836,0.1194,0.1008,0.0879
h,16.1917,0.0833,0.1731,0.1106
e,16.6337,0.0843,0.1588,0.1134
h,16.6458,0.0099,0.0999,0.0076
BACKSPACE,16.6541,0.0212,0.0475,0.0117
 ,16.7038,0.0087,0.0979,0.0121
m,16.8150,0.0108,0.0985,0.0081
BACKSPACE,16.8286,0.0203,0.0522,0.0129
h,16.8746,0.0129,0.1015,0.0098
a,17.4463,0.0930,0.1659,0.0983
d,17.6861,0.0882,0.1535,0.0956
 ,18.1621,0.1198,0.1378,0.0892
s,18.9369,0.0948,0.2004,0.0992
a,19.7202,0.0877,0.1667,0.1024
i,19.7295,0.0907,0.1577,0.0948
d,19.7437,0.0835,0.1911,0.1051
",",19.7538,0.0991,0.1553,0.1091
 ,21.0082,0.0811,0.1432,0.1105
h,21.2250,0.1197,0.1708,0.0908
i,21.2390,0.1026,0.1762,0.0887
s,22.0209,0.1040,0.2025,0.1129
z,22.1353,0.0102,0.0977,0.0099
BACKSPACE,22.1496,0.0213,0.0472,0.0077
 ,22.1999,0.0104,0.0993,0.0077
v,22.2093,0.1124,0.1019,0.0893
o,22.2164,0.0907,0.1382,0.1082
i,22.2842,0.1157,0.1861,0.0898
c,22.4820,0.0982,0.1737,0.1132
e,22.4907,0.1156,0.1007,0.0968
 ,22.6273,0.1110,0.1553,0.1056
w,23.7132,0.1153,0.1950,0.1071
a,23.7941,0.1194,0.1163,0.0912
s,24.7081,0.0892,0.1566,0.1005
b,24.7154,0.0109,0.1014,0.0076
BACKSPACE,24.7304,0.0181,0.0512,0.0080
 ,24.7827,0.0087,0.1003,0.0116
h,24.7888,0.1009,0.1733,0.1102
o,25.0893,0.1087,0.1585,0.0900
a,25.5977,0.0807,0.1674,0.0931
r,25.6095,0.0998,0.1393,0.0967
s,26.5591,0.0830,0.1655,0.1155
f,26.5720,0.0098,0.0992,0.0117
BACKSPACE,26.5825,0.0229,0.0485,0.0115
e,26.6315,0.0084,0.1008,0.0086
",",26.6430,0.1088,0.0934,0.1063
h,26.6486,0.0117,0.1021,0.0101
BACKSPACE,26.6782,0.0224,0.0522,0.0079
 ,26.7248,0.0119,0.0988,0.0080
b,27.3028,0.1133,0.1403,0.0897
u,27.9362,0.0885,0.1735,0.1056
t,28.5170,0.0935,0.1592,0.1222
 ,28.5270,0.0957,0.1324,0.1090
h,28.7027,0.1069,0.1289,0.0883
 ,29.9912,0.1144,0.1953,0.0982
s,30.4431,0.0903,0.1322,0.0841
a,30.4556,0.1039,0.1909,0.1114
x,30.4605,0.0105,0.1008,0.0121
BACKSPACE,30.4798,0.0173,0.0482,0.0118
n,30.5306,0.0070,0.0984,0.0091
g,31.0822,0.0888,0.1705,0.0868
 ,31.8130,0.0913,0.1065,0.1112
w,32.3969,0.0873,0.1064,0.0983
e,33.1433,0.0966,0.0925,0.0924
l,33.5592,0.1107,0.1133,0.1208
l,33.5683,0.1096,0.1925,0.0928
b,34.0771,0.0120,0.0985,0.0112
BACKSPACE,34.1055,0.0172,0.0484,0.0097
 ,34.1561,0.0109,0.0987,0.0095
e,34.6930,0.1091,0.1609,0.0864
n,35.1026,0.0932,0.1673,0.1088
o,35.4835,0.1179,0.1802,0.0938
u,35.8368,0.1086,0.1443,0.0894
g,35.8463,0.0946,0.1453,0.0929
h,36.1204,0.0807,0.1465,0.0984
",",36.9949,0.0817,0.1125,0.1107
 ,37.0044,0.1012,0.1714,0.1191
a,37.0163,0.0845,0.1267,0.1062
n,38.2639,0.1068,0.1607,0.1165
d,38.2766,0.0895,0.1065,0.0887
 ,39.0387,0.1054,0.1843,0.1018
i,39.0494,0.1075,0.1949,0.1013
t,39.0579,0.1105,0.1141,0.0890
c,39.5728,0.0093,0.1008,0.0074
BACKSPACE,39.6003,0.0196,0.0529,0.0119
 ,39.6483,0.0108,0.1014,0.0085
w,39.7171,0.1106,0.1123,0.1089
a,40.6956,0.0818,0.1824,0.1145
s,41.1995,0.0910,0.1278,0.1072
 ,41.5176,0.0931,0.1463,0.1033
a,41.7541,0.1084,0.1297,0.1102
 ,42.1768,0.1098,0.1207,0.1029
s,42.5132,0.0903,0.0917,0.0917
t,42.6412,0.1043,0.1565,0.0968
i,42.9503,0.0866,0.1437,0.0984
r,43.4319,0.1110,0.1576,0.1151
r,43.6235,0.1053,0.1224,0.0857
i,43.6342,0.0799,0.1657,0.1129
n,43.7049,0.1159,0.1183,0.1131
g,44.2398,0.1018,0.1490,0.0958
 ,44.3874,0.1205,0.1584,0.0784
t,44.4974,0.1150,0.1751,0.1096
u,44.5129,0.0890,0.1501,0.0950
b,44.5204,0.0126,0.0995,0.0085
BACKSPACE,44.5326,0.0190,0.0526,0.0126
n,44.5846,0.0114,0.1008,0.0118
e,44.5907,0.0899,0.1197,0.0987
",",45.4806,0.0855,0.1630,0.0916
 ,46.0011,0.0830,0.1654,0.1157
s,46.0117,0.1143,0.1566,0.0973
o,46.0261,0.0784,0.1617,0.0887
m,46.5725,0.0883,0.1045,0.1094
e,46.5783,0.1038,0.0988,0.1082
t,47.1500,0.0920,0.1169,0.1106
h,47.9947,0.1098,0.1881,0.1145
i,48.6818,0.0870,0.1816,0.1101
n,49.5402,0.0831,0.1109,0.0829
g,49.5467,0.0983,0.1947,0.1165
 ,49.8561,0.1115,0.1906,0.0976
b,49.8677,0.1001,0.1011,0.1047
e,50.0655,0.0918,0.1743,0.0877
t,50.0763,0.0986,0.1542,0.0808
w,50.0857,0.1048,0.0921,0.0993
e,50.5860,0.0832,0.1548,0.1184
e,50.9086,0.1101,0.1816,0.0914
n,51.6788,0.0875,0.1123,0.0974
 ,51.9508,0.0827,0.1942,0.0919
',52.2345,0.1141,0.1388,0.1097
SHIFT_DOWN,52.2429,0.0122,0.0120,0.0224
C,52.2448,0.0991,0.0929,0.0855
SHIFT_UP,52.2671,0.0105,0.0082,0.0122
l,52.2538,0.1168,0.1069,0.0841
e,52.7966,0.1155,0.1748,0.1149
m,53.0076,0.0877,0.0945,0.0799
e,53.4182,0.0794,0.0980,0.0967
s,53.9171,0.0076,0.0972,0.0096
BACKSPACE,53.9465,0.0222,0.0511,0.0079
n,53.9942,0.0115,0.1006,0.0115
t,54.5153,0.1123,0.1712,0.0912
i,54.9000,0.1065,0.1178,0.1030
n,55.0352,0.0900,0.1422,0.1048
l,55.4484,0.0092,0.1028,0.0085
BACKSPACE,55.4667,0.0196,0.0522,0.0078
e,55.5138,0.0117,0.0997,0.0096
',55.7086,0.1177,0.0923,0.1099
 ,55.9234,0.1192,0.1788,0.0967
a,55.9333,0.1162,0.1980,0.1092
n,55.9425,0.0979,0.1262,0.1023
d,56.3665,0.1203,0.1405,0.1155
 ,56.3788,0.1156,0.1616,0.0899
',56.3898,0.0836,0.1142,0.0829
SHIFT_DOWN,57.0856,0.0129,0.0116,0.0187
L,57.0894,0.0965,0.1789,0.0926
SHIFT_UP,57.1110,0.0121,0.0092,0.0109
a,57.0986,0.1158,0.1572,0.1061
 ,57.6674,0.1102,0.1889,0.0934
SHIFT_DOWN,58.3578,0.0109,0.0116,0.0212
C,58.3558,0.1207,0.1541,0.1021
SHIFT_UP,58.3791,0.0076,0.0109,0.0084
u,60.0038,0.0986,0.1248,0.0854
c,60.4523,0.0894,0.1543,0.1131
a,60.4647,0.0833,0.1913,0.0996
r,60.7903,0.0845,0.1165,0.0919
a,60.9800,0.1020,0.1718,0.0935
c,61.4119,0.0997,0.1432,0.1117
e,61.8277,0.0106,0.1009,0.0111
BACKSPACE,61.8487,0.0228,0.0529,0.0128
h,61.8992,0.0092,0.0993,0.0116
a,62.6094,0.0967,0.1790,0.1125
e,62.6195,0.0100,0.1002,0.0071
BACKSPACE,62.6335,0.0171,0.0501,0.0102
',62.6812,0.0098,0.0976,0.0104
.,64.0071,0.1122,0.1393,0.1002
 ,64.1698,0.0818,0.1891,0.0875
SHIFT_DOWN,64.4765,0.0084,0.0093,0.0212
T,64.4769,0.1203,0.1438,0.1032
SHIFT_UP,64.4953,0.0082,0.0093,0.0123
h,64.5577,0.1205,0.1275,0.0958
e,64.8406,0.1031,0.1011,0.1096
 ,64.9925,0.0855,0.1976,0.1174
h,65.2171,0.0093,0.1013,0.0097
