Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0122,0.0088,0.0209
A,0.0010,0.1146,0.1565,0.0851
SHIFT_UP,0.0205,0.0111,0.0120,0.0111
f,0.4609,0.0908,0.1226,0.0915
t,0.7300,0.1157,0.0944,0.1090
e,0.7416,0.0966,0.1089,0.0833
r,0.7479,0.1107,0.0962,0.1151
 ,1.1520,0.0839,0.0932,0.0916
SHIFT_DOWN,1.5022,0.0077,0.0079,0.0223
I,1.5034,0.0877,0.1099,0.1103
SHIFT_UP,1.5235,0.0123,0.0078,0.0110
',1.5117,0.1001,0.1642,0.1098
d,1.6748,0.1167,0.1899,0.1030
 ,1.6850,0.1009,0.1680,0.0987
b,2.0765,0.0104,0.0994,0.0101
BACKSPACE,2.0928,0.0173,0.0496,0.0094
s,2.1476,0.0078,0.0973,0.0070
o,2.4659,0.1080,0.1870,0.0905
a,2.5445,0.0856,0.1529,0.0906
BACKSPACE,2.5543,0.0217,0.0507,0.0086
z,2.9259,0.0129,0.1000,0.0074
BACKSPACE,2.9523,0.0192,0.0473,0.0123
p,2.9971,0.0073,0.1007,0.0130
e,3.3590,0.0998,0.1429,0.1107
d,3.3819,0.1193,0.1836,0.1202
 ,3.5606,0.1072,0.1106,0.0952
m,4.1364,0.1048,0.1153,0.0834
y,4.1514,0.0934,0.1320,0.1032
s,4.4100,0.1078,0.1728,0.1168
e,4.4153,0.0867,0.1154,0.1172
l,4.9058,0.1010,0.1995,0.1027
f,5.0642,0.1145,0.1872,0.1030
 ,5.0739,0.0853,0.1435,0.1087
a,5.2405,0.1116,0.1228,0.0873
l,5.5996,0.1127,0.1925,0.1040
l,5.6038,0.1031,0.1777,0.0937
 ,5.9329,0.0852,0.1420,0.0910
o,6.2207,0.0800,0.1092,0.1032
v,6.9911,0.0986,0.1858,0.1110
e,7.0197,0.0884,0.1069,0.0981
r,7.4244,0.1117,0.1033,0.0832
 ,7.6963,0.0862,0.1364,0.0859
SHIFT_DOWN,7.7830,0.0120,0.0096,0.0215
I,7.7817,0.0922,0.0923,0.1189
SHIFT_UP,7.8049,0.0118,0.0100,0.0078
h,7.7922,0.0115,0.0985,0.0094
BACKSPACE,7.8094,0.0195,0.0492,0.0120
 ,7.8605,0.0118,0.0979,0.0110
f,7.8714,0.0868,0.1387,0.0858
e,7.8797,0.1066,0.1665,0.1187
l,7.9165,0.1016,0.1379,0.0862
t,7.9274,0.0868,0.1513,0.1004
 ,8.3249,0.1018,0.1858,0.1083
b,8.3382,0.1127,0.1525,0.1204
e,8.5904,0.0894,0.1851,0.0901
t,9.2582,0.0785,0.1738,0.1043
t,9.5491,0.1000,0.1643,0.1052
e,9.7679,0.0811,0.1212,0.1162
r,10.3707,0.0797,0.1619,0.1198
 ,10.4758,0.0809,0.0994,0.0956
a,10.5610,0.1053,0.1599,0.0823
n,10.7404,0.1011,0.1280,0.0886
d,11.0855,0.1170,0.0908,0.0857
 ,11.0933,0.1212,0.1559,0.0837
l,11.5267,0.0925,0.1504,0.0925
a,11.9343,0.0899,0.1784,0.0806
y,11.9440,0.1087,0.1747,0.1020
 ,12.1363,0.0967,0.1675,0.1153
d,12.1835,0.1142,0.1418,0.1057
o,12.4603,0.1196,0.1958,0.1172
