Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0023,0.0073,0.0101,0.0196
I,0.0016,0.1137,0.1741,0.0810
SHIFT_UP,0.0218,0.0100,0.0101,0.0087
t,0.0105,0.0958,0.1473,0.0830
 ,0.1536,0.1126,0.1066,0.0921
w,0.4702,0.0854,0.1683,0.0925
a,0.6681,0.0984,0.1697,0.0905
s,0.7021,0.0985,0.1272,0.0982
 ,0.7079,0.1032,0.0888,0.0857
t,0.7340,0.0124,0.0996,0.0101
BACKSPACE,0.7593,0.0193,0.0525,0.0095
a,0.8093,0.0077,0.0988,0.0088
m,1.5730,0.0106,0.0972,0.0078
BACKSPACE,1.5868,0.0207,0.0501,0.0104
 ,1.6332,0.0098,0.1029,0.0110
b,2.2004,0.1173,0.1431,0.0883
c,2.2091,0.0095,0.0979,0.0085
BACKSPACE,2.2224,0.0220,0.0505,0.0099
r,2.2749,0.0118,0.1005,0.0100
i,2.9330,0.1126,0.1741,0.0948
g,2.9422,0.1119,0.1283,0.1039
h,3.5993,0.0820,0.0959,0.0919
v,3.8898,0.0096,0.0995,0.0123
BACKSPACE,3.9155,0.0199,0.0502,0.0124
t,3.9622,0.0082,0.1012,0.0092
 ,4.3441,0.0941,0.1119,0.0848
c,4.4361,0.0865,0.1116,0.0877
o,4.7311,0.0971,0.0965,0.1034
l,5.4508,0.1103,0.1083,0.0879
d,5.6791,0.1088,0.1460,0.0899
 ,6.4435,0.0980,0.1888,0.0883
d,6.8824,0.1058,0.1537,0.0975
a,6.9079,0.1043,0.1180,0.0918
y,7.4256,0.1085,0.1718,0.1039
 ,7.8973,0.0807,0.1025,0.0951
i,8.7926,0.0803,0.1667,0.0989
n,8.8047,0.1137,0.1448,0.0929
 ,9.3938,0.0817,0.1664,0.0913
SHIFT_DOWN,9.9498,0.0096,0.0123,0.0197
A,9.9483,0.0980,0.0967,0.1169
SHIFT_UP,9.9691,0.0088,0.0128,0.0127
p,10.7747,0.1075,0.1065,0.0962
r,10.7891,0.1111,0.1123,0.1176
i,10.7985,0.0875,0.1228,0.1054
a,10.8071,0.0089,0.0971,0.0121
BACKSPACE,10.8386,0.0226,0.0501,0.0112
l,10.8852,0.0094,0.1009,0.0098
",",10.8987,0.1024,0.1309,0.0936
j,11.3732,0.0098,0.1003,0.0072
BACKSPACE,11.3951,0.0199,0.0495,0.0085
 ,11.4450,0.0089,0.1020,0.0092
a,11.5817,0.1203,0.1205,0.1033
n,11.9433,0.0949,0.1363,0.1150
d,13.0611,0.0912,0.1404,0.0888
u,13.3493,0.0084,0.0985,0.0106
BACKSPACE,13.3604,0.0201,0.0474,0.0124
 ,13.4141,0.0084,0.0980,0.0094
t,13.6331,0.1026,0.1404,0.0979
k,14.1187,0.0086,0.1014,0.0084
BACKSPACE,14.1360,0.0185,0.0495,0.0109
h,14.1849,0.0075,0.1016,0.0106
e,14.2448,0.1180,0.1382,0.0933
h,14.6453,0.0091,0.1025,0.0116
BACKSPACE,14.6743,0.0205,0.0530,0.0079
 ,14.7259,0.0086,0.0991,0.0113
c,14.9064,0.0933,0.1375,0.0974
l,14.9180,0.1064,0.0959,0.0922
o,15.5862,0.0875,0.1502,0.1163
c,15.9905,0.0893,0.1685,0.1205
k,16.0084,0.1001,0.1640,0.1156
s,16.9578,0.0937,0.1745,0.0960
 ,16.9702,0.0823,0.1254,0.1140
w,17.0389,0.1022,0.1163,0.0795
o,17.7866,0.0081,0.1020,0.0102
BACKSPACE,17.7974,0.0205,0.0520,0.0128
e,17.8483,0.0079,0.1000,0.0096
r,18.2888,0.1027,0.1257,0.0817
e,18.4447,0.0890,0.1990,0.1177
 ,18.5644,0.1183,0.1264,0.0911
s,18.5786,0.1043,0.1143,0.0970
x,18.6175,0.0090,0.0983,0.0073
BACKSPACE,18.6269,0.0198,0.0497,0.0087
t,18.6784,0.0083,0.1017,0.0089
r,19.1395,0.1020,0.1596,0.1065
q,19.3637,0.0112,0.0995,0.0114
BACKSPACE,19.3809,0.0205,0.0523,0.0129
i,19.4306,0.0128,0.0982,0.0098
k,19.4413,0.1133,0.1964,0.0918
h,19.4522,0.0081,0.0988,0.0124
BACKSPACE,19.4666,0.0194,0.0507,0.0078
i,19.5129,0.0127,0.0997,0.0102
BACKSPACE,19.5240,0.0179,0.0528,0.0122
t,20.6278,0.0091,0.1028,0.0091
BACKSPACE,20.6591,0.0196,0.0496,0.0106
n,20.7053,0.0103,0.0994,0.0087
g,21.3761,0.1052,0.0907,0.0893
p,21.3888,0.0114,0.1018,0.0084
BACKSPACE,21.4114,0.0210,0.0522,0.0126
 ,21.4604,0.0127,0.0996,0.0125
t,21.9113,0.1032,0.1425,0.1109
h,21.9174,0.0985,0.1809,0.1204
i,22.2876,0.1113,0.1850,0.0914
r,22.8665,0.0956,0.1223,0.1043
t,22.9767,0.0988,0.1382,0.1036
