Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0120,0.0107,0.0175
A,0.0010,0.1151,0.1794,0.1006
SHIFT_UP,0.0190,0.0073,0.0094,0.0096
f,0.3914,0.0995,0.1627,0.0915
t,0.9608,0.0879,0.1217,0.0874
e,1.3121,0.0877,0.0932,0.1101
w,1.8195,0.0094,0.1026,0.0090
BACKSPACE,1.8390,0.0188,0.0474,0.0103
r,1.8859,0.0113,0.1023,0.0122
 ,2.1160,0.1035,0.0950,0.1106
SHIFT_DOWN,2.1306,0.0120,0.0120,0.0193
s,2.1302,0.0121,0.1028,0.0084
BACKSPACE,2.1496,0.0227,0.0518,0.0089
I,2.1985,0.0077,0.0983,0.0082
SHIFT_UP,2.2185,0.0097,0.0124,0.0095
z,2.2092,0.0113,0.0972,0.0083
BACKSPACE,2.2239,0.0216,0.0501,0.0081
',2.2784,0.0124,0.0999,0.0123
d,2.2868,0.1165,0.1046,0.1015
x,2.2981,0.0104,0.1001,0.0088
BACKSPACE,2.3178,0.0197,0.0475,0.0129
 ,2.3630,0.0104,0.1005,0.0088
s,2.6961,0.0889,0.1539,0.1089
o,2.7071,0.1128,0.1610,0.1165
q,3.1715,0.0128,0.0991,0.0089
BACKSPACE,3.1849,0.0228,0.0489,0.0081
a,3.2380,0.0116,0.0989,0.0123
v,4.2049,0.0105,0.1014,0.0089
BACKSPACE,4.2188,0.0197,0.0481,0.0080
p,4.2707,0.0116,0.1018,0.0075
e,4.5908,0.0963,0.1882,0.1090
x,5.1359,0.0081,0.1016,0.0078
BACKSPACE,5.1662,0.0222,0.0474,0.0113
d,5.2189,0.0101,0.1014,0.0127
 ,5.7031,0.1036,0.1179,0.0938
z,5.7154,0.0117,0.1028,0.0118
BACKSPACE,5.7311,0.0175,0.0488,0.0098
m,5.7800,0.0077,0.1023,0.0116
k,5.7876,0.0104,0.0974,0.0124
BACKSPACE,5.8097,0.0192,0.0517,0.0100
y,5.8610,0.0094,0.1023,0.0075
s,6.6968,0.0958,0.1738,0.1007
e,6.7052,0.0843,0.1680,0.1116
l,7.1749,0.0941,0.1310,0.1133
f,8.1734,0.1092,0.1934,0.0812
 ,9.2799,0.0993,0.1419,0.0927
m,9.5257,0.0097,0.0978,0.0113
BACKSPACE,9.5436,0.0204,0.0522,0.0102
a,9.5966,0.0076,0.1005,0.0123
l,10.7157,0.0920,0.1237,0.0909
