Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0091,0.0082,0.0200
a,0.0010,0.0071,0.0980,0.0111
BACKSPACE,0.0095,0.0182,0.0508,0.0096
A,0.0643,0.0109,0.0980,0.0104
SHIFT_UP,0.0807,0.0085,0.0076,0.0087
f,0.0702,0.1115,0.1612,0.0981
t,0.0825,0.1143,0.1949,0.1196
e,0.6537,0.0908,0.1001,0.0909
r,2.2267,0.0947,0.1744,0.1183
 ,2.7471,0.1118,0.1998,0.1067
SHIFT_DOWN,2.8533,0.0116,0.0108,0.0230
I,2.8523,0.1094,0.1756,0.0892
SHIFT_UP,2.8758,0.0129,0.0080,0.0127
',2.8645,0.0815,0.1220,0.0894
d,3.7611,0.0872,0.1827,0.1160
 ,5.1708,0.0892,0.1390,0.1183
s,5.1801,0.1142,0.1137,0.0988
o,5.1879,0.0972,0.1462,0.1015
a,5.5766,0.0827,0.1802,0.1212
p,5.7887,0.1048,0.1297,0.1133
u,5.8055,0.0124,0.0989,0.0102
BACKSPACE,5.8302,0.0217,0.0504,0.0105
e,5.8846,0.0072,0.1013,0.0085
d,5.8945,0.1026,0.1918,0.1205
 ,5.9049,0.0800,0.1878,0.1157
m,6.6708,0.0913,0.1727,0.0897
y,7.3272,0.1090,0.1876,0.1148
s,7.3550,0.0941,0.0902,0.1042
e,8.4302,0.1092,0.1663,0.1180
y,8.7853,0.0093,0.1014,0.0108
BACKSPACE,8.8054,0.0228,0.0471,0.0106
l,8.8526,0.0106,0.1027,0.0101
f,8.8628,0.0837,0.1666,0.0886
 ,8.8748,0.0888,0.1412,0.1040
a,9.6849,0.0833,0.1359,0.1105
l,9.8224,0.1044,0.1197,0.1044
l,9.8314,0.1019,0.1679,0.0893
r,9.8413,0.0082,0.0994,0.0073
BACKSPACE,9.8585,0.0185,0.0497,0.0079
 ,9.9077,0.0094,0.1027,0.0082
n,10.6954,0.0107,0.0975,0.0119
BACKSPACE,10.7038,0.0194,0.0501,0.0077
o,10.7556,0.0110,0.0994,0.0112
v,11.7141,0.1100,0.0919,0.1123
e,11.7240,0.0823,0.1936,0.1151
r,12.3454,0.1143,0.0943,0.1136
 ,12.3518,0.0996,0.1680,0.0923
SHIFT_DOWN,12.5647,0.0078,0.0108,0.0230
I,12.5656,0.1161,0.0884,0.1155
SHIFT_UP,12.5834,0.0115,0.0097,0.0110
 ,13.0764,0.0952,0.1010,0.1080
f,13.4760,0.0867,0.1671,0.0824
e,13.9116,0.0992,0.1284,0.0918
l,13.9245,0.1147,0.1612,0.1014
t,14.2792,0.0831,0.1314,0.1119
 ,14.2928,0.0985,0.1383,0.1031
b,15.4111,0.1181,0.1686,0.1137
e,16.1434,0.0875,0.1684,0.0822
t,16.2896,0.1022,0.1954,0.1008
t,16.7797,0.0841,0.1089,0.0890
k,16.7888,0.0118,0.1015,0.0117
BACKSPACE,16.8049,0.0203,0.0513,0.0090
e,16.8515,0.0086,0.0989,0.0127
r,16.9559,0.0840,0.1898,0.1133
 ,16.9686,0.1144,0.0989,0.1072
n,17.8416,0.0855,0.1126,0.0934
d,18.2204,0.0888,0.1675,0.1141
 ,18.8696,0.1141,0.1209,0.0892
l,18.8833,0.1050,0.1908,0.0839
a,18.9417,0.1141,0.1751,0.0847
y,19.4033,0.0995,0.1528,0.1133
 ,20.0608,0.1136,0.0915,0.1113
d,20.1964,0.1051,0.1317,0.1041
o,20.7340,0.1179,0.0950,0.0939
w,21.0166,0.1113,0.1393,0.1105
n,21.4460,0.0901,0.1448,0.1167
 ,21.4583,0.0895,0.1843,0.0972
i,21.8299,0.1107,0.1106,0.1165
n,21.8414,0.0851,0.0997,0.0863
 ,22.5336,0.1158,0.1162,0.0952
t,23.4361,0.0920,0.1049,0.1191
BACKSPACE,23.4481,0.0217,0.0522,0.0098
h,24.1511,0.0880,0.1044,0.1096
e,24.5312,0.0939,0.1136,0.1162
 ,25.2233,0.1000,0.1617,0.1043
b,25.3516,0.1044,0.0989,0.1015
a,25.3674,0.0807,0.1084,0.1092
t,25.3823,0.1166,0.1779,0.1067
h,25.6924,0.1003,0.1862,0.0842
 ,26.0585,0.0880,0.1045,0.0843
t,26.2477,0.0919,0.0934,0.1086
o,26.7924,0.1107,0.1599,0.0954
 ,27.3204,0.0884,0.0988,0.0860
t,28.1373,0.1010,0.1424,0.1188
h,28.3088,0.0923,0.1443,0.0944
o,28.3130,0.0076,0.0991,0.0129
BACKSPACE,28.3362,0.0195,0.0522,0.0120
i,28.3875,0.0113,0.1027,0.0078
n,28.6237,0.0810,0.1492,0.0917
k,29.3978,0.1060,0.1756,0.0881
 ,29.8457,0.0981,0.1870,0.0941
a,29.9138,0.1145,0.1225,0.1153
b,30.5506,0.1183,0.0896,0.0959
o,31.0206,0.0968,0.1487,0.1100
u,31.7427,0.0950,0.1838,0.1033
t,32.3185,0.1169,0.1259,0.0809
i,32.6184,0.0083,0.0989,0.0106
BACKSPACE,32.6466,0.0197,0.0530,0.0083
 ,32.6957,0.0096,0.1013,0.0099
r,32.7091,0.0111,0.1004,0.0099
BACKSPACE,32.7259,0.0220,0.0475,0.0090
m,32.7716,0.0121,0.1024,0.0072
u,33.2717,0.0125,0.0985,0.0105
BACKSPACE,33.2922,0.0226,0.0512,0.0115
y,33.3464,0.0087,0.1028,0.0075
 ,33.3696,0.1170,0.1594,0.1046
s,34.0409,0.0855,0.1247,0.0882
e,34.1685,0.1146,0.1168,0.1087
c,34.1782,0.0121,0.1022,0.0073
BACKSPACE,34.1888,0.0198,0.0488,0.0106
v,34.2411,0.0081,0.0979,0.0089
e,35.1722,0.0941,0.1119,0.1125
n,35.1873,0.0886,0.1950,0.0910
t,35.1959,0.0974,0.1093,0.1186
e,35.5473,0.0974,0.1772,0.0938
e,35.9439,0.0962,0.1873,0.0902
n,36.4513,0.1178,0.1207,0.0881
 ,36.4599,0.1137,0.0929,0.0896
q,37.5201,0.0885,0.1230,0.0955
u,37.8392,0.1175,0.1416,0.0842
i,37.8511,0.0927,0.0975,0.1124
d,38.1252,0.0805,0.1185,0.1058
 ,38.3929,0.0786,0.1890,0.1070
a,38.4079,0.0973,0.1735,0.1049
n,38.5176,0.0841,0.1817,0.1051
d,39.3818,0.0898,0.1751,0.0859
 ,39.7625,0.1050,0.1873,0.1013
w,39.7715,0.0840,0.1858,0.0916
h,39.7849,0.0959,0.2019,0.0919
a,40.0113,0.1209,0.1577,0.1034
t,40.5484,0.1119,0.1786,0.1205
 ,41.6708,0.1128,0.1354,0.1141
t,41.6790,0.1112,0.1752,0.1073
o,42.1870,0.1199,0.1186,0.1174
 ,43.0672,0.1055,0.1015,0.0982
s,43.2857,0.1006,0.1980,0.1022
v,44.3224,0.0100,0.1022,0.0106
BACKSPACE,44.3404,0.0182,0.0473,0.0115
p,44.3887,0.0073,0.1011,0.0072
e,44.6460,0.1141,0.0932,0.0970
n,45.4218,0.0934,0.1644,0.0857
d,45.9590,0.1037,0.1052,0.1125
 ,47.3865,0.0900,0.1179,0.0895
i,47.3951,0.0925,0.1282,0.0805
t,48.2167,0.1102,0.1387,0.1003
x,48.2290,0.0090,0.0974,0.0077
BACKSPACE,48.2488,0.0186,0.0483,0.0098
 ,48.3009,0.0123,0.0991,0.0088
BACKSPACE,48.3083,0.0177,0.0474,0.0094
o,48.9584,0.0956,0.1021,0.1177
n,49.3536,0.0976,0.0965,0.0925
.,49.3645,0.1104,0.1361,0.1172
j,49.3735,0.0075,0.1005,0.0090
BACKSPACE,49.3875,0.0181,0.0476,0.0119
 ,49.4361,0.0096,0.0975,0.0129
SHIFT_DOWN,50.2282,0.0123,0.0127,0.0210
j,50.2289,0.0122,0.0979,0.0122
BACKSPACE,50.2355,0.0189,0.0472,0.0080
T,50.2855,0.0071,0.0976,0.0071
SHIFT_UP,50.3091,0.0078,0.0109,0.0095
h,50.4329,0.0878,0.0914,0.0885
e,50.8085,0.1003,0.1604,0.0867
 ,51.5154,0.1218,0.1132,0.1025
a,52.3556,0.1121,0.1668,0.0898
l,52.3675,0.1207,0.1438,0.0961
t,52.8945,0.1200,0.1369,0.0902
b,52.9018,0.0091,0.1015,0.0085
BACKSPACE,52.9177,0.0224,0.0483,0.0104
e,52.9668,0.0122,0.0988,0.0111
r,53.1665,0.1103,0.1215,0.0842
n,53.6067,0.0819,0.0919,0.1015
h,53.7110,0.0072,0.0971,0.0126
BACKSPACE,53.7217,0.0228,0.0502,0.0075
a,53.7703,0.0097,0.1005,0.0085
t,55.0591,0.0853,0.1780,0.0898
i,55.0640,0.1144,0.1736,0.0896
v,55.4805,0.1167,0.1154,0.1192
e,55.8170,0.0998,0.1339,0.1054
s,55.8283,0.1106,0.0908,0.0830
",",55.8347,0.0838,0.1811,0.0840
 ,56.0075,0.1108,0.1641,0.0874
BACKSPACE,56.0193,0.0185,0.0510,0.0128
h,56.0198,0.0111,0.1004,0.0117
BACKSPACE,56.0503,0.0223,0.0523,0.0106
i,56.1002,0.0079,0.1000,0.0084
t,56.1093,0.1060,0.1820,0.0950
w,57.0148,0.0080,0.0985,0.0116
BACKSPACE,57.0333,0.0181,0.0526,0.0117
 ,57.0819,0.0125,0.1005,0.0116
s,57.6695,0.1079,0.0957,0.0910
g,57.6785,0.0093,0.1010,0.0083
BACKSPACE,57.7066,0.0183,0.0480,0.0119
e,57.7542,0.0106,0.0980,0.0100
e,58.2942,0.1094,0.1241,0.1225
m,58.3054,0.1182,0.2018,0.1123
e,58.7524,0.0794,0.1275,0.1176
d,59.0330,0.0974,0.1551,0.0907
 ,59.0421,0.1196,0.1348,0.0856
t,59.0548,0.1094,0.1504,0.1010
e,59.0624,0.0081,0.1020,0.0089
BACKSPACE,59.0814,0.0191,0.0530,0.0097
o,59.1299,0.0087,0.1020,0.0089
 ,59.7373,0.0890,0.1736,0.0918
m,61.0386,0.1194,0.1230,0.1030
e,61.5063,0.1057,0.0898,0.0961
",",61.5147,0.1009,0.1897,0.0942
 ,61.5261,0.1183,0.1124,0.0924
w,62.0522,0.1156,0.1284,0.0782
e,62.8131,0.0985,0.1000,0.0994
r,62.8234,0.0906,0.1679,0.1189
e,62.8357,0.1074,0.1080,0.1182
 ,63.1829,0.0879,0.1054,0.0850
e,63.1956,0.0875,0.1357,0.1034
i,63.3710,0.1017,0.1849,0.0947
t,63.5826,0.0927,0.1123,0.0872
h,64.0329,0.0893,0.1873,0.0890
e,64.2437,0.1049,0.1601,0.0943
r,64.2532,0.1136,0.1912,0.1155
 ,64.3894,0.1076,0.0967,0.0808
a,64.4000,0.1092,0.1142,0.1194
 ,64.5575,0.1161,0.1807,0.1068
w,64.5702,0.0937,0.1601,0.0997
e,64.6216,0.1175,0.1096,0.0786
e,64.6340,0.1130,0.1058,0.1032
k,65.5371,0.1080,0.1581,0.0935
x,65.7190,0.0084,0.0981,0.0099
BACKSPACE,65.7302,0.0218,0.0499,0.0117
-,65.7781,0.0083,0.0981,0.0083
e,66.0320,0.1042,0.1451,0.1209
c,66.8657,0.0118,0.0990,0.0096
BACKSPACE,66.8864,0.0204,0.0509,0.0075
n,66.9350,0.0112,0.0974,0.0083
f,68.0792,0.0112,0.0978,0.0115
BACKSPACE,68.1077,0.0219,0.0521,0.0088
d,68.1600,0.0115,0.0972,0.0100
 ,68.6467,0.1147,0.1960,0.0797
w,69.0041,0.1056,0.1396,0.1063
i,69.0130,0.0819,0.1572,0.0898
t,69.5907,0.1149,0.1467,0.0832
h,70.4210,0.1175,0.1547,0.0929
 ,70.8845,0.0833,0.1579,0.0840
a,71.1028,0.0910,0.1272,0.1205
 ,71.2399,0.1059,0.1074,0.1174
w,71.2517,0.0847,0.1800,0.1020
o,71.8219,0.0983,0.1507,0.1134
m,71.8318,0.1052,0.1062,0.1144
a,72.9535,0.1005,0.1245,0.1160
n,73.6443,0.0939,0.0903,0.0968
 ,74.0087,0.0849,0.1802,0.1039
o,74.0557,0.0838,0.1607,0.1100
r,74.0646,0.1188,0.1743,0.1085
 ,74.4522,0.0992,0.1927,0.0904
d,74.4607,0.1174,0.0911,0.0863
r,74.4860,0.0984,0.1202,0.1168
i,75.3510,0.0940,0.1563,0.0933
p,75.3573,0.0120,0.0997,0.0105
BACKSPACE,75.3854,0.0217,0.0490,0.0108
b,75.4357,0.0087,0.1015,0.0080
b,76.2492,0.0938,0.1103,0.1084
l,76.8543,0.1160,0.1825,0.1018
i,77.4588,0.1093,0.1628,0.1164
n,78.4263,0.1077,0.1054,0.1217
 ,78.4483,0.1212,0.1526,0.1199
i,78.4585,0.1031,0.1586,0.0936
t,78.7044,0.1011,0.1578,0.1191
 ,78.7195,0.1181,0.1115,0.1111
q,78.7302,0.0913,0.1919,0.1137
b,79.0897,0.0091,0.1020,0.0104
BACKSPACE,79.1054,0.0212,0.0507,0.0110
u,79.1598,0.0116,0.0974,0.0107
i,79.8794,0.1204,0.1505,0.1064
e,81.3748,0.0988,0.1810,0.1132
t,81.4767,0.0916,0.1006,0.0908
l,81.4853,0.1020,0.1981,0.0842
y,81.6670,0.1002,0.1634,0.1131
r,81.8094,0.0074,0.0982,0.0076
BACKSPACE,81.8294,0.0210,0.0483,0.0109
 ,81.8782,0.0127,0.0983,0.0096
a,82.3201,0.1158,0.1120,0.1170
w,82.3299,0.0894,0.1791,0.0984
a,82.5545,0.0911,0.1407,0.1152
y,82.8743,0.0927,0.1885,0.0891
 ,82.9260,0.0847,0.0938,0.1141
o,83.5598,0.1063,0.1473,0.0839
n,84.3013,0.1204,0.1501,0.1053
 ,84.3131,0.1036,0.1830,0.1179
o,84.3226,0.0827,0.1949,0.0940
d,85.0366,0.1106,0.1335,0.1111
d,85.7313,0.0893,0.1571,0.0885
s,86.5915,0.1168,0.1890,0.0919
 ,87.2589,0.1027,0.1073,0.1193
a,87.2711,0.1102,0.1184,0.0975
n,87.2826,0.1113,0.1846,0.0922
d,87.2906,0.1091,0.1672,0.1085
 ,87.9901,0.1125,0.1584,0.1027
h,89.2443,0.0121,0.1003,0.0077
BACKSPACE,89.2735,0.0201,0.0513,0.0103
e,89.3185,0.0072,0.0982,0.0091
n,89.3327,0.1187,0.1816,0.1144
d,89.7025,0.0823,0.1647,0.0999
s,90.3844,0.0959,0.1340,0.1096
 ,91.2330,0.0863,0.1123,0.0853
s,91.2616,0.1091,0.1055,0.1047
u,91.2667,0.1073,0.1793,0.1105
c,91.7047,0.0901,0.1710,0.0855
h,91.9814,0.0883,0.1022,0.0831
 ,92.6464,0.1057,0.0902,0.1017
a,93.4160,0.1180,0.1476,0.1182
s,93.8688,0.0901,0.1852,0.0975
 ,94.2225,0.1092,0.1780,0.1057
c,95.1501,0.1013,0.1741,0.0837
i,95.6560,0.1043,0.1385,0.0838
v,96.1317,0.0128,0.1029,0.0126
BACKSPACE,96.1589,0.0200,0.0529,0.0128
g,96.2107,0.0072,0.1023,0.0095
a,96.7480,0.1053,0.1270,0.0911
r,96.7563,0.1181,0.1559,0.0833
s,96.7696,0.1017,0.1243,0.0830
 ,97.0858,0.0866,0.1836,0.0908
a,97.7583,0.0881,0.1271,0.0833
n,98.0848,0.0830,0.1112,0.1098
d,99.4085,0.0813,0.0999,0.1103
 ,99.9553,0.0837,0.1349,0.1110
d,99.9654,0.0933,0.1024,0.0975
q,99.9734,0.0073,0.0987,0.0078
BACKSPACE,99.9955,0.0199,0.0503,0.0119
o,100.0451,0.0091,0.1027,0.0104
u,100.4447,0.1180,0.1213,0.0820
b,101.5121,0.1173,0.1257,0.0890
y,101.5254,0.0073,0.0989,0.0104
BACKSPACE,101.5548,0.0197,0.0494,0.0121
l,101.6034,0.0116,0.1001,0.0089
e,102.1171,0.0880,0.1510,0.0866
 ,102.2174,0.0832,0.1763,0.1099
w,102.6970,0.0793,0.1185,0.0914
h,102.9206,0.0916,0.0969,0.1051
d,103.4024,0.0095,0.0991,0.0110
BACKSPACE,103.4225,0.0218,0.0485,0.0102
i,103.4718,0.0124,0.0971,0.0113
s,103.6333,0.1027,0.1716,0.1200
k,103.9744,0.1179,0.1846,0.0888
i,104.0467,0.0865,0.1256,0.0831
e,104.7334,0.1013,0.1909,0.1162
