Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0108,0.0077,0.0208
A,0.0010,0.1099,0.1588,0.1077
SHIFT_UP,0.0172,0.0097,0.0080,0.0129
f,0.0094,0.0989,0.1147,0.1106
t,0.2306,0.1145,0.1387,0.0848
e,0.4457,0.1156,0.1484,0.1014
r,0.7499,0.1160,0.1905,0.1182
 ,0.8601,0.1069,0.1495,0.0812
SHIFT_DOWN,1.1843,0.0099,0.0097,0.0200
I,1.1802,0.0876,0.1104,0.1159
SHIFT_UP,1.2014,0.0085,0.0094,0.0077
',1.4193,0.1073,0.1055,0.1189
d,1.8105,0.0881,0.1617,0.0858
 ,1.8373,0.0854,0.1193,0.0897
s,1.9241,0.0857,0.1852,0.1126
o,1.9295,0.1038,0.1777,0.1034
a,2.1242,0.0793,0.1223,0.0979
p,3.1335,0.1127,0.1934,0.1017
e,3.3628,0.0937,0.1035,0.1037
d,3.8620,0.1030,0.1712,0.0979
 ,3.8703,0.1094,0.1901,0.1084
m,4.2461,0.0925,0.0971,0.1099
y,4.5594,0.0963,0.1168,0.1061
s,5.0653,0.1142,0.1427,0.1141
e,5.7439,0.1173,0.1316,0.0925
l,6.3035,0.0985,0.1864,0.0829
f,6.7874,0.0860,0.1232,0.1049
 ,7.0040,0.0996,0.0977,0.1159
a,7.0085,0.1133,0.1420,0.1023
l,7.0238,0.0859,0.1172,0.0792
l,7.3977,0.1087,0.1652,0.1177
 ,7.4116,0.1061,0.1882,0.1151
o,7.6359,0.0849,0.1206,0.0911
v,8.1509,0.0953,0.1654,0.0982
e,8.5706,0.0851,0.1238,0.0923
r,8.5813,0.1140,0.1114,0.0981
 ,9.1733,0.0959,0.1254,0.0946
SHIFT_DOWN,9.4624,0.0096,0.0115,0.0172
I,9.4651,0.1138,0.1097,0.0913
SHIFT_UP,9.4825,0.0122,0.0099,0.0117
 ,9.7024,0.1177,0.1944,0.1049
f,9.7115,0.0993,0.1279,0.0781
e,9.8385,0.0874,0.1213,0.0845
l,9.8534,0.1145,0.1111,0.1051
t,10.0225,0.0871,0.1250,0.1178
 ,10.4551,0.1125,0.1570,0.1014
b,10.4636,0.0942,0.0925,0.1147
e,10.6417,0.0961,0.1322,0.1044
t,10.6501,0.0905,0.1049,0.0913
t,10.7163,0.0904,0.1420,0.1146
e,10.9649,0.1043,0.1189,0.0825
r,11.2720,0.1211,0.1137,0.0914
u,11.7392,0.0125,0.0991,0.0088
BACKSPACE,11.7522,0.0224,0.0512,0.0119
 ,11.8057,0.0083,0.1002,0.0106
a,12.0331,0.0845,0.1436,0.0966
n,12.4301,0.1102,0.1864,0.1157
d,12.7553,0.1051,0.1460,0.0936
 ,13.0390,0.0980,0.1632,0.1066
l,13.6431,0.0987,0.1668,0.0863
a,13.9319,0.0891,0.0875,0.0922
q,14.4417,0.0129,0.1022,0.0116
BACKSPACE,14.4642,0.0171,0.0472,0.0077
y,14.5132,0.0077,0.1009,0.0072
 ,15.1723,0.0932,0.0977,0.0970
d,15.2518,0.1138,0.1223,0.1114
o,15.3159,0.0794,0.1430,0.1026
w,15.5136,0.0915,0.1022,0.0955
n,15.5242,0.1164,0.1550,0.1120
 ,15.6793,0.0892,0.1109,0.1132
i,15.6916,0.0879,0.1390,0.1139
n,15.7483,0.0806,0.1767,0.1092
 ,15.7551,0.1067,0.1122,0.0880
t,16.0980,0.1158,0.1752,0.0992
h,16.1078,0.0828,0.1955,0.0932
e,16.5536,0.0953,0.0929,0.1034
 ,16.7843,0.1182,0.1559,0.1040
b,17.4303,0.1038,0.1376,0.0851
BACKSPACE,17.4415,0.0173,0.0525,0.0121
a,17.6319,0.1048,0.1453,0.1059
t,17.8505,0.1172,0.1114,0.0884
h,18.1014,0.1091,0.1170,0.1080
 ,18.1098,0.1093,0.1934,0.1153
t,18.3362,0.1057,0.1049,0.1174
o,18.3467,0.0968,0.1248,0.0885
 ,18.3698,0.1064,0.1584,0.1105
t,18.4924,0.1131,0.1922,0.1167
h,18.4988,0.1072,0.1451,0.0926
i,18.5127,0.0862,0.0956,0.0961
n,19.2452,0.1112,0.1190,0.0812
k,19.7615,0.1183,0.1743,0.1174
 ,19.9810,0.0905,0.1968,0.1054
c,20.4761,0.0089,0.0980,0.0082
BACKSPACE,20.4870,0.0176,0.0484,0.0077
a,20.5389,0.0102,0.0988,0.0093
b,20.9217,0.0803,0.1760,0.0947
o,21.0934,0.1020,0.1337,0.0934
u,21.6100,0.0922,0.1279,0.1022
t,21.6169,0.1028,0.1416,0.1202
 ,22.1569,0.0920,0.1074,0.1059
m,22.1685,0.1011,0.1702,0.1003
y,22.4915,0.0844,0.1206,0.1163
p,22.5029,0.0123,0.0975,0.0089
BACKSPACE,22.5152,0.0222,0.0517,0.0091
 ,22.5661,0.0070,0.1013,0.0092
s,23.2029,0.1025,0.0957,0.0840
e,23.5700,0.1056,0.0940,0.0966
v,23.5770,0.1108,0.1879,0.1055
a,23.6228,0.0093,0.1014,0.0072
BACKSPACE,23.6448,0.0216,0.0506,0.0076
e,23.6947,0.0083,0.0979,0.0114
n,23.7096,0.0921,0.1507,0.0971
t,24.1577,0.1181,0.1422,0.0939
e,24.5492,0.1196,0.1675,0.0848
e,24.7644,0.0906,0.1472,0.1148
n,25.2572,0.1063,0.1577,0.1147
 ,25.7421,0.1193,0.1162,0.0989
q,25.9484,0.1172,0.1531,0.1032
u,26.5610,0.1082,0.1865,0.0993
i,26.7576,0.0896,0.1006,0.0843
d,27.2097,0.1152,0.1947,0.1078
 ,27.2513,0.1053,0.1774,0.1223
a,27.3373,0.0956,0.1538,0.1047
n,27.5140,0.1226,0.1004,0.0983
d,27.5236,0.0985,0.0948,0.1112
 ,27.6780,0.0890,0.1515,0.1150
w,27.6912,0.0929,0.1273,0.0800
h,28.4294,0.0828,0.1081,0.1159
a,28.4929,0.0872,0.1070,0.0821
t,28.7035,0.1021,0.1578,0.0830
 ,28.7109,0.1081,0.1250,0.0791
t,28.7194,0.0907,0.1221,0.0983
o,29.1101,0.0850,0.1726,0.1155
 ,29.3375,0.1138,0.1558,0.0971
s,29.6522,0.1169,0.1062,0.1110
p,29.6616,0.0940,0.0932,0.0890
e,29.7488,0.1059,0.1765,0.0933
n,29.8645,0.1057,0.1312,0.1194
d,29.9818,0.1037,0.1731,0.0833
 ,30.1524,0.0928,0.1780,0.0970
i,30.1943,0.1180,0.1893,0.1137
t,30.5984,0.1101,0.1472,0.1183
 ,30.6070,0.1091,0.1356,0.0853
o,30.6128,0.1129,0.1759,0.0938
n,30.6767,0.0982,0.1238,0.1156
.,30.6812,0.0905,0.1871,0.0967
 ,30.9327,0.1023,0.1233,0.0829
SHIFT_DOWN,31.4118,0.0079,0.0118,0.0182
T,31.4078,0.0910,0.1266,0.1108
SHIFT_UP,31.4286,0.0114,0.0077,0.0107
h,32.1016,0.0901,0.1108,0.0828
e,32.4197,0.1154,0.1441,0.1129
 ,32.7062,0.0824,0.1862,0.0880
a,32.8559,0.0871,0.1335,0.1012
l,33.2803,0.0884,0.1623,0.1163
t,33.6833,0.0976,0.1075,0.0843
e,33.7190,0.1045,0.1776,0.1132
r,34.0203,0.1170,0.1531,0.1113
n,34.4751,0.1161,0.1384,0.1000
a,35.0093,0.0977,0.1791,0.0977
t,35.3909,0.1018,0.1280,0.1168
i,35.6402,0.1053,0.1000,0.1043
v,35.7466,0.0920,0.1624,0.0933
e,35.8241,0.0830,0.1776,0.0934
k,36.0933,0.0094,0.0993,0.0084
BACKSPACE,36.1171,0.0219,0.0519,0.0111
s,36.1676,0.0119,0.1021,0.0083
",",36.2615,0.1056,0.1000,0.1068
 ,36.5451,0.1100,0.1414,0.1199
i,36.9471,0.1031,0.1270,0.0806
t,36.9550,0.1051,0.1700,0.1126
 ,37.1592,0.0812,0.0926,0.1131
s,37.3410,0.1138,0.1651,0.0985
a,37.7262,0.0098,0.1004,0.0115
BACKSPACE,37.7488,0.0212,0.0474,0.0073
e,37.7963,0.0105,0.0977,0.0124
