Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0028,0.0124,0.0092,0.0172
h,0.0010,0.0086,0.1009,0.0108
BACKSPACE,0.0148,0.0206,0.0495,0.0091
O,0.0623,0.0074,0.1006,0.0106
SHIFT_UP,0.0806,0.0129,0.0103,0.0090
l,0.4272,0.0865,0.1405,0.1004
n,0.8203,0.0116,0.1022,0.0094
BACKSPACE,0.8474,0.0224,0.0491,0.0123
d,0.9018,0.0120,0.1020,0.0107
 ,1.3278,0.1076,0.1877,0.0971
SHIFT_DOWN,1.8509,0.0120,0.0081,0.0221
M,1.8529,0.1125,0.1411,0.0971
SHIFT_UP,1.8715,0.0111,0.0100,0.0086
a,2.3002,0.1063,0.1840,0.0898
j,2.5531,0.1086,0.1357,0.0916
o,2.5651,0.1114,0.2016,0.1052
r,3.8459,0.1006,0.1744,0.0798
 ,4.5567,0.0853,0.0948,0.0993
c,4.8896,0.0858,0.1212,0.1086
h,5.1550,0.0075,0.1023,0.0098
BACKSPACE,5.1774,0.0196,0.0512,0.0107
l,5.2275,0.0079,0.0971,0.0119
e,5.2404,0.0868,0.1999,0.1045
a,5.2499,0.1107,0.1342,0.1006
r,5.8069,0.1023,0.1006,0.0870
m,5.8153,0.0099,0.0997,0.0070
BACKSPACE,5.8321,0.0179,0.0476,0.0114
e,5.8811,0.0073,0.0988,0.0086
d,6.6554,0.1041,0.1833,0.1181
t,6.6618,0.0113,0.0984,0.0116
BACKSPACE,6.6709,0.0173,0.0527,0.0086
 ,6.7233,0.0130,0.1010,0.0096
h,7.5510,0.0831,0.1520,0.0936
i,8.4263,0.1078,0.0946,0.1062
s,8.8003,0.1193,0.1518,0.1109
 ,9.3265,0.0974,0.1544,0.0993
v,9.8791,0.0121,0.0999,0.0106
BACKSPACE,9.9041,0.0228,0.0478,0.0088
t,9.9506,0.0124,0.1014,0.0108
h,10.0494,0.1020,0.1121,0.1147
r,10.0590,0.0899,0.1538,0.1034
o,10.4071,0.0813,0.1379,0.0906
a,11.3698,0.1090,0.1026,0.0992
t,11.3783,0.0930,0.1650,0.1161
a,11.3909,0.0119,0.1010,0.0070
BACKSPACE,11.4148,0.0215,0.0525,0.0101
 ,11.4685,0.0071,0.1024,0.0124
j,12.6938,0.0122,0.0973,0.0099
BACKSPACE,12.7192,0.0210,0.0510,0.0114
a,12.7736,0.0085,0.1013,0.0093
n,13.7034,0.1158,0.1776,0.1089
o,14.1308,0.0104,0.0980,0.0096
BACKSPACE,14.1451,0.0177,0.0529,0.0090
d,14.1967,0.0097,0.1003,0.0070
u,14.7921,0.0103,0.1000,0.0072
BACKSPACE,14.8073,0.0212,0.0524,0.0128
 ,14.8581,0.0071,0.1012,0.0075
b,14.8782,0.1089,0.1148,0.1061
e,15.3396,0.1199,0.1520,0.1026
w,15.8564,0.0104,0.0986,0.0087
BACKSPACE,15.8671,0.0223,0.0521,0.0103
g,15.9148,0.0074,0.1009,0.0121
a,16.2181,0.1086,0.1262,0.0947
n,16.2294,0.1043,0.1946,0.1091
 ,17.4857,0.1036,0.1650,0.0931
t,17.9285,0.0816,0.1789,0.1129
o,17.9397,0.1050,0.0930,0.0857
 ,18.9623,0.0900,0.1490,0.0983
s,19.2146,0.1208,0.1049,0.0916
i,20.5262,0.0992,0.1940,0.1112
n,21.5555,0.0825,0.1449,0.0960
g,22.0393,0.1066,0.1064,0.0832
.,22.7094,0.0863,0.1225,0.0903
 ,22.7247,0.0925,0.1381,0.0888
SHIFT_DOWN,23.0653,0.0085,0.0121,0.0178
A,23.0653,0.1071,0.0964,0.1172
SHIFT_UP,23.0850,0.0091,0.0084,0.0081
s,23.1917,0.0888,0.0989,0.1120
 ,24.5967,0.1069,0.1550,0.0991
h,25.1508,0.1054,0.1396,0.1128
e,26.0398,0.0867,0.1625,0.1188
 ,26.0513,0.1190,0.1615,0.1043
h,26.9659,0.0970,0.1547,0.0877
a,26.9723,0.0967,0.0910,0.0965
d,27.5387,0.0800,0.1517,0.1173
l,27.9698,0.0120,0.0976,0.0109
BACKSPACE,27.9903,0.0210,0.0475,0.0118
 ,28.0425,0.0086,0.1024,0.0099
s,28.5794,0.0997,0.1579,0.1081
a,29.8983,0.1127,0.1086,0.1087
i,30.6620,0.0947,0.0994,0.0918
d,30.6740,0.1041,0.1682,0.0980
o,30.7286,0.0104,0.0984,0.0071
BACKSPACE,30.7585,0.0194,0.0524,0.0127
",",30.8041,0.0106,0.1014,0.0125
 ,31.9274,0.0816,0.1355,0.0852
h,32.6215,0.0899,0.1041,0.0943
i,32.6299,0.1130,0.1639,0.1145
