Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0120,0.0102,0.0205
A,0.0027,0.1109,0.1691,0.1162
SHIFT_UP,0.0203,0.0072,0.0113,0.0077
y,0.0098,0.0090,0.1011,0.0117
BACKSPACE,0.0215,0.0194,0.0516,0.0072
f,0.0723,0.0107,0.1008,0.0084
t,0.5678,0.1191,0.1726,0.1097
e,0.6179,0.1194,0.1908,0.0854
r,0.6256,0.0958,0.1572,0.1141
 ,0.8068,0.0853,0.1349,0.1029
SHIFT_DOWN,1.0739,0.0120,0.0071,0.0226
I,1.0765,0.1059,0.1093,0.0948
SHIFT_UP,1.0976,0.0120,0.0100,0.0100
',1.2287,0.0967,0.1393,0.0858
d,1.6513,0.1100,0.1418,0.0870
 ,1.6579,0.1068,0.1892,0.0814
w,2.0763,0.0095,0.0997,0.0114
BACKSPACE,2.0895,0.0205,0.0502,0.0078
s,2.1409,0.0080,0.1020,0.0107
o,2.1491,0.0834,0.1229,0.1140
a,3.4392,0.0838,0.1001,0.0832
p,3.4531,0.1172,0.0926,0.1010
e,4.0787,0.0956,0.0950,0.1208
d,4.3035,0.1127,0.1970,0.1031
 ,4.3132,0.0992,0.1755,0.1093
m,4.6921,0.1166,0.1372,0.1075
y,4.8856,0.0878,0.1686,0.0873
s,4.8939,0.0820,0.1256,0.1000
e,4.9010,0.0859,0.1120,0.1056
l,5.1545,0.0854,0.1941,0.1011
f,5.1661,0.0812,0.1185,0.0862
n,5.5271,0.0074,0.0984,0.0093
BACKSPACE,5.5559,0.0188,0.0476,0.0093
 ,5.6029,0.0127,0.1016,0.0091
b,6.0566,0.0119,0.0972,0.0102
BACKSPACE,6.0819,0.0212,0.0476,0.0101
a,6.1311,0.0111,0.1010,0.0105
l,7.4078,0.0924,0.1314,0.1044
c,7.4202,0.0125,0.0997,0.0100
BACKSPACE,7.4344,0.0226,0.0485,0.0104
l,7.4843,0.0129,0.0982,0.0100
 ,8.0837,0.1086,0.1495,0.1159
o,8.5292,0.1074,0.1105,0.1021
v,9.3915,0.0881,0.1890,0.0971
e,9.4017,0.0900,0.0905,0.0964
r,9.6788,0.1068,0.1406,0.1097
f,10.6650,0.0078,0.1001,0.0082
BACKSPACE,10.6894,0.0216,0.0510,0.0078
 ,10.7358,0.0071,0.0971,0.0072
SHIFT_DOWN,10.7486,0.0102,0.0074,0.0230
I,10.7502,0.0972,0.1245,0.1163
SHIFT_UP,10.7664,0.0096,0.0084,0.0072
