Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0082,0.0125,0.0217
A,0.0010,0.1141,0.1167,0.1123
SHIFT_UP,0.0223,0.0109,0.0129,0.0080
f,0.0088,0.0825,0.1843,0.0953
t,0.2736,0.1089,0.1402,0.1118
e,0.2848,0.0989,0.1338,0.0909
r,0.2958,0.0863,0.1056,0.0966
z,1.3088,0.0117,0.0971,0.0099
BACKSPACE,1.3391,0.0199,0.0477,0.0079
 ,1.3864,0.0073,0.1016,0.0073
SHIFT_DOWN,1.6745,0.0075,0.0086,0.0221
I,1.6719,0.0952,0.1614,0.1023
SHIFT_UP,1.6947,0.0094,0.0126,0.0092
',1.6839,0.0945,0.1114,0.0802
d,1.9037,0.1116,0.1170,0.1059
q,2.4798,0.0106,0.0971,0.0129
BACKSPACE,2.5082,0.0191,0.0482,0.0090
 ,2.5583,0.0112,0.1021,0.0088
x,3.2097,0.0089,0.1014,0.0113
BACKSPACE,3.2380,0.0200,0.0489,0.0088
s,3.2922,0.0073,0.1022,0.0127
o,3.7055,0.0846,0.1171,0.1023
a,4.1407,0.1083,0.1573,0.1129
p,4.2952,0.1021,0.1616,0.1047
e,4.3080,0.0892,0.1648,0.1094
d,4.4812,0.0986,0.1799,0.1090
 ,4.4896,0.1110,0.1000,0.1036
m,4.5017,0.0909,0.1189,0.0874
y,4.8514,0.1122,0.1856,0.0824
s,5.1627,0.1095,0.1326,0.1209
e,5.2339,0.1052,0.1067,0.0921
l,6.2693,0.1021,0.1280,0.1155
f,6.2784,0.0886,0.1524,0.0879
 ,7.2335,0.1083,0.1581,0.0876
a,7.3935,0.1141,0.1372,0.1172
l,7.8983,0.1066,0.0951,0.0964
l,8.0693,0.0965,0.1148,0.0942
 ,8.0850,0.0921,0.1073,0.1100
o,8.7509,0.1138,0.1741,0.1163
v,9.0772,0.1070,0.1601,0.0791
e,9.6067,0.0824,0.1611,0.0930
r,9.9355,0.1068,0.1919,0.0882
 ,9.9780,0.0869,0.0964,0.1059
SHIFT_DOWN,10.5926,0.0124,0.0089,0.0174
I,10.5951,0.1007,0.1973,0.1164
SHIFT_UP,10.6128,0.0082,0.0075,0.0111
 ,11.1199,0.1181,0.1712,0.0970
f,11.7918,0.0883,0.1063,0.1008
y,11.8008,0.0103,0.0991,0.0112
BACKSPACE,11.8274,0.0222,0.0483,0.0114
e,11.8732,0.0082,0.1028,0.0100
l,12.2694,0.0930,0.1734,0.0942
t,12.2761,0.1092,0.1068,0.0998
 ,12.2863,0.1194,0.1384,0.0861
b,12.4225,0.1048,0.1396,0.0886
e,12.4315,0.1140,0.1845,0.0940
t,12.6946,0.0939,0.1503,0.0893
y,12.7068,0.0124,0.1030,0.0119
BACKSPACE,12.7249,0.0228,0.0515,0.0097
t,12.7773,0.0113,0.0984,0.0122
e,12.7858,0.0997,0.1395,0.0794
r,13.1773,0.1105,0.1871,0.1071
 ,13.1894,0.1096,0.1178,0.0816
a,13.3978,0.1025,0.1832,0.0868
n,13.9141,0.0842,0.1419,0.1013
b,13.9446,0.0091,0.0978,0.0100
BACKSPACE,13.9752,0.0228,0.0472,0.0125
d,14.0234,0.0091,0.0976,0.0093
v,14.5616,0.0121,0.1017,0.0080
BACKSPACE,14.5806,0.0217,0.0513,0.0094
 ,14.6337,0.0107,0.0983,0.0114
p,14.7551,0.0084,0.0978,0.0108
BACKSPACE,14.7636,0.0171,0.0526,0.0075
l,14.8123,0.0095,0.1017,0.0079
a,15.2216,0.0932,0.1359,0.1009
y,15.9200,0.0833,0.1172,0.0974
 ,16.6364,0.0881,0.1553,0.1086
d,16.9067,0.1131,0.1100,0.1171
r,17.3722,0.0122,0.1011,0.0097
BACKSPACE,17.3933,0.0189,0.0497,0.0073
o,17.4436,0.0105,0.1030,0.0117
w,17.7574,0.0982,0.0950,0.0806
n,18.0386,0.0831,0.1041,0.1137
 ,18.0480,0.0884,0.0922,0.1074
i,18.3883,0.0899,0.0882,0.1091
n,18.3981,0.1103,0.0932,0.1180
 ,18.5902,0.1194,0.1258,0.1202
t,18.9470,0.1177,0.1608,0.1139
i,18.9561,0.0113,0.0999,0.0094
BACKSPACE,18.9837,0.0188,0.0486,0.0116
h,19.0313,0.0124,0.1026,0.0105
e,19.1012,0.0941,0.1323,0.0792
 ,19.3650,0.0879,0.1394,0.0892
r,19.8066,0.0076,0.0990,0.0093
BACKSPACE,19.8315,0.0205,0.0525,0.0101
b,19.8847,0.0073,0.0982,0.0130
a,20.1447,0.0852,0.1577,0.0870
t,20.5511,0.0795,0.1744,0.1023
q,20.7212,0.0112,0.0988,0.0111
BACKSPACE,20.7320,0.0180,0.0522,0.0087
h,20.7841,0.0126,0.0970,0.0089
a,20.7925,0.0122,0.0975,0.0105
BACKSPACE,20.8202,0.0179,0.0522,0.0075
 ,20.8696,0.0078,0.0982,0.0079
t,21.4414,0.0853,0.1272,0.0987
o,22.0437,0.1147,0.1524,0.0939
 ,22.7649,0.0968,0.1904,0.1136
t,23.7646,0.0964,0.1457,0.1181
h,24.0071,0.1051,0.1201,0.1110
i,24.4129,0.1131,0.1806,0.1177
n,24.4201,0.1013,0.1946,0.1006
BACKSPACE,24.4339,0.0183,0.0517,0.0118
q,24.5387,0.0094,0.1025,0.0106
BACKSPACE,24.5599,0.0221,0.0519,0.0080
k,24.6099,0.0111,0.0994,0.0121
 ,25.2813,0.1100,0.1424,0.1024
a,25.5076,0.1150,0.1387,0.0980
b,25.5220,0.0832,0.1096,0.0849
o,25.5274,0.1109,0.1856,0.1163
u,25.9798,0.1120,0.1512,0.1077
t,26.6591,0.1009,0.1988,0.1064
 ,27.0247,0.0809,0.1672,0.1032
m,27.0355,0.0794,0.1994,0.1031
y,27.4322,0.1113,0.1259,0.1009
 ,27.9700,0.0825,0.1166,0.0988
s,28.2308,0.0959,0.1049,0.0934
e,29.0274,0.0934,0.1458,0.1074
v,29.5671,0.1001,0.1797,0.0890
e,29.5763,0.0937,0.1602,0.0921
d,29.5884,0.0096,0.0979,0.0115
BACKSPACE,29.6010,0.0224,0.0503,0.0072
n,29.6515,0.0114,0.1025,0.0077
t,30.2575,0.1129,0.1483,0.1049
e,30.5594,0.1163,0.1953,0.1070
e,30.8155,0.1101,0.1894,0.1055
n,31.6917,0.0982,0.1563,0.1113
 ,32.0400,0.1159,0.1592,0.0912
q,32.6277,0.0859,0.1381,0.0950
u,32.9564,0.1080,0.1664,0.1030
i,33.2320,0.0874,0.1097,0.0888
d,33.2455,0.0954,0.1512,0.1110
 ,33.2738,0.1042,0.1806,0.0946
a,34.0790,0.0988,0.1081,0.1104
n,34.6354,0.1003,0.1331,0.0835
d,34.6453,0.0808,0.1365,0.0933
 ,35.0271,0.0998,0.0921,0.1089
h,35.0331,0.0096,0.1028,0.0090
BACKSPACE,35.0523,0.0209,0.0479,0.0110
w,35.0983,0.0086,0.1013,0.0096
i,35.2277,0.0087,0.1015,0.0071
BACKSPACE,35.2365,0.0210,0.0489,0.0082
h,35.2852,0.0113,0.0995,0.0093
a,35.4219,0.0868,0.1188,0.1079
t,35.4349,0.1024,0.1847,0.1005
 ,35.4414,0.1160,0.1143,0.0801
w,35.4549,0.0120,0.1017,0.0078
BACKSPACE,35.4646,0.0214,0.0526,0.0102
t,35.5120,0.0104,0.0972,0.0111
p,36.1867,0.0070,0.1002,0.0084
BACKSPACE,36.2178,0.0200,0.0481,0.0109
o,36.2683,0.0124,0.0971,0.0094
 ,36.5693,0.0884,0.1960,0.1141
s,36.8607,0.1036,0.1288,0.1037
p,37.7353,0.1177,0.1210,0.1098
e,37.7417,0.0967,0.1232,0.1159
n,37.8885,0.1030,0.1868,0.0869
d,38.0796,0.1067,0.1625,0.1112
 ,38.3704,0.1159,0.1781,0.0855
i,39.2824,0.1080,0.0991,0.0998
t,39.2918,0.1050,0.1160,0.0804
 ,40.0372,0.0871,0.1364,0.1106
o,40.0445,0.1147,0.1559,0.1006
h,40.9229,0.0100,0.0984,0.0121
BACKSPACE,40.9367,0.0211,0.0505,0.0129
n,40.9865,0.0099,0.1023,0.0072
.,41.0821,0.1041,0.1414,0.1026
u,41.4115,0.0110,0.0980,0.0082
BACKSPACE,41.4329,0.0229,0.0500,0.0115
 ,41.4878,0.0114,0.1027,0.0113
SHIFT_DOWN,41.4976,0.0101,0.0093,0.0204
T,41.4947,0.0879,0.2022,0.1047
SHIFT_UP,41.5128,0.0094,0.0120,0.0115
h,41.6887,0.0869,0.1114,0.0834
s,41.6974,0.0121,0.1001,0.0122
BACKSPACE,41.7144,0.0192,0.0524,0.0128
e,41.7631,0.0116,0.0996,0.0103
 ,41.7727,0.1148,0.1505,0.0999
a,41.7816,0.1096,0.1069,0.1027
l,41.7926,0.1170,0.1291,0.1145
