Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0107,0.0118,0.0229
O,0.0010,0.0983,0.0974,0.1190
SHIFT_UP,0.0221,0.0080,0.0077,0.0085
l,0.3685,0.0808,0.1382,0.1082
d,0.6946,0.1022,0.1193,0.1089
 ,0.7682,0.1071,0.1954,0.0814
SHIFT_DOWN,0.9777,0.0123,0.0110,0.0218
M,0.9830,0.0814,0.1914,0.1039
SHIFT_UP,1.0010,0.0071,0.0100,0.0081
a,1.1585,0.0930,0.1562,0.1098
j,1.5519,0.0846,0.1103,0.1190
o,1.9554,0.0957,0.1962,0.0977
r,1.9644,0.1078,0.1807,0.0922
 ,2.2127,0.1046,0.1785,0.0971
c,2.5333,0.0896,0.2015,0.1018
r,2.5444,0.0122,0.0980,0.0104
BACKSPACE,2.5704,0.0194,0.0519,0.0075
l,2.6218,0.0097,0.0981,0.0113
e,2.6323,0.1179,0.1726,0.1008
a,2.6455,0.0852,0.1307,0.0943
r,2.6553,0.0987,0.1203,0.0844
e,3.0333,0.0838,0.1082,0.1119
d,3.5987,0.1040,0.1210,0.0826
 ,4.4043,0.0832,0.1800,0.0964
h,4.7204,0.1108,0.1048,0.0829
i,4.9591,0.1023,0.1492,0.0789
s,4.9682,0.1197,0.1534,0.0897
 ,4.9775,0.1040,0.1156,0.1154
t,5.5067,0.1036,0.1319,0.0984
h,5.7634,0.0896,0.1300,0.1062
r,5.7713,0.1025,0.1101,0.1178
o,6.0945,0.1095,0.1849,0.0792
a,6.1021,0.0807,0.1431,0.0805
t,6.1121,0.1143,0.0996,0.1021
h,6.1253,0.0078,0.1022,0.0090
BACKSPACE,6.1453,0.0227,0.0529,0.0090
 ,6.1962,0.0122,0.0998,0.0126
a,6.5292,0.0900,0.0939,0.1162
c,6.5433,0.0106,0.1024,0.0072
BACKSPACE,6.5509,0.0180,0.0488,0.0097
n,6.6015,0.0118,0.0975,0.0124
d,7.0783,0.1040,0.1867,0.1084
 ,7.0965,0.1138,0.1632,0.0982
b,7.2577,0.1007,0.2011,0.0923
e,7.4176,0.0873,0.1654,0.1076
a,8.4034,0.0986,0.1951,0.0834
n,8.9068,0.0854,0.1726,0.1083
 ,9.0080,0.0899,0.1417,0.0998
t,9.2156,0.0911,0.1134,0.0977
o,9.5021,0.0830,0.1042,0.0825
 ,9.9126,0.1004,0.1734,0.1096
s,10.4377,0.1094,0.0938,0.1043
i,10.6175,0.1116,0.2002,0.0980
n,10.7245,0.1189,0.2009,0.0989
g,10.7335,0.0952,0.1341,0.0816
.,10.7486,0.0857,0.1408,0.0820
 ,11.0559,0.0961,0.1275,0.1114
SHIFT_DOWN,11.0846,0.0090,0.0090,0.0178
A,11.0868,0.1030,0.1410,0.0850
SHIFT_UP,11.1045,0.0076,0.0094,0.0082
s,11.5035,0.1145,0.1171,0.0891
 ,11.6516,0.0829,0.1364,0.1202
h,11.6594,0.1071,0.1118,0.1160
e,12.3160,0.0891,0.0901,0.0916
 ,12.5830,0.1127,0.1378,0.0822
h,12.7022,0.1136,0.1886,0.0786
a,12.8870,0.1185,0.1777,0.1034
d,12.9760,0.1061,0.1527,0.0949
 ,13.0974,0.1129,0.0898,0.0965
s,13.5106,0.0878,0.1423,0.0914
a,13.5179,0.0791,0.1016,0.0894
i,13.7590,0.1071,0.1669,0.0926
d,13.9476,0.0946,0.1205,0.0977
",",14.1391,0.0983,0.0911,0.1053
 ,14.5281,0.0964,0.1262,0.0963
h,14.7538,0.0985,0.1220,0.1108
i,15.2597,0.1121,0.1837,0.1140
BACKSPACE,15.2659,0.0215,0.0492,0.0090
s,15.9092,0.1014,0.1959,0.1093
 ,16.2716,0.0846,0.1154,0.1169
v,16.3275,0.0877,0.1085,0.1175
o,16.3397,0.0978,0.1044,0.1131
i,16.3868,0.1021,0.1965,0.1164
c,16.3987,0.1201,0.1385,0.0836
e,16.4704,0.1070,0.1759,0.0995
 ,17.3701,0.1113,0.1204,0.1096
