Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0017,0.0090,0.0126,0.0198
A,0.0015,0.1062,0.1970,0.0851
SHIFT_UP,0.0189,0.0093,0.0117,0.0095
f,0.0096,0.1040,0.1407,0.0956
w,1.0095,0.0072,0.1012,0.0089
BACKSPACE,1.0337,0.0183,0.0501,0.0094
t,1.0798,0.0097,0.1018,0.0087
l,1.2727,0.0115,0.1012,0.0085
BACKSPACE,1.2895,0.0184,0.0514,0.0087
e,1.3390,0.0085,0.0980,0.0079
r,1.3500,0.0994,0.1929,0.1057
 ,1.6538,0.0977,0.1341,0.0901
SHIFT_DOWN,1.7940,0.0103,0.0102,0.0211
I,1.7928,0.1063,0.1715,0.0949
SHIFT_UP,1.8144,0.0071,0.0093,0.0117
',2.3514,0.0979,0.1198,0.0905
d,2.4885,0.0937,0.1399,0.0865
 ,2.6057,0.1107,0.1947,0.1027
s,3.0417,0.1089,0.1339,0.0936
o,3.6447,0.0884,0.1799,0.0924
a,4.0105,0.0866,0.1413,0.0877
p,4.7157,0.1165,0.1563,0.0870
n,5.5967,0.0074,0.0972,0.0120
BACKSPACE,5.6232,0.0197,0.0470,0.0117
e,5.6738,0.0093,0.1017,0.0080
d,5.6804,0.1209,0.1325,0.1156
 ,6.6934,0.0932,0.1289,0.0865
a,7.3913,0.0099,0.1028,0.0087
BACKSPACE,7.4132,0.0212,0.0516,0.0126
m,7.4678,0.0105,0.1002,0.0110
y,7.4777,0.1092,0.0906,0.0856
s,7.6051,0.1183,0.1421,0.0987
e,7.8203,0.0927,0.1343,0.1064
l,7.8336,0.1103,0.1037,0.1134
f,7.8431,0.1067,0.1293,0.1177
 ,8.1121,0.1023,0.1922,0.1178
a,8.4766,0.0957,0.1486,0.1180
l,8.9749,0.0941,0.1016,0.0842
l,9.9379,0.1200,0.1820,0.0946
 ,10.0892,0.1107,0.1624,0.1107
o,10.7458,0.0853,0.1093,0.1167
v,10.7562,0.1143,0.1352,0.0939
e,10.9475,0.0995,0.1599,0.1058
r,10.9566,0.1041,0.1550,0.1175
 ,10.9632,0.0826,0.1365,0.1065
SHIFT_DOWN,11.2069,0.0080,0.0107,0.0196
I,11.2116,0.1147,0.1303,0.1100
SHIFT_UP,11.2303,0.0119,0.0072,0.0094
 ,11.2165,0.1052,0.1884,0.0931
l,12.3992,0.0091,0.0991,0.0110
BACKSPACE,12.4143,0.0213,0.0492,0.0095
f,12.4616,0.0097,0.1023,0.0088
e,12.7559,0.1154,0.1045,0.1087
q,13.2907,0.0089,0.0978,0.0081
BACKSPACE,13.3188,0.0209,0.0481,0.0128
l,13.3672,0.0128,0.1019,0.0082
t,13.5043,0.0919,0.1615,0.1015
 ,13.6296,0.0904,0.1921,0.1162
b,13.6386,0.0933,0.1826,0.0859
e,14.5132,0.1064,0.1289,0.0865
t,15.3710,0.1030,0.1345,0.0896
t,15.8981,0.1101,0.0944,0.1037
e,16.6661,0.0839,0.1537,0.0851
r,16.6722,0.0942,0.1369,0.1033
 ,17.0496,0.1200,0.1979,0.0864
a,17.9870,0.1007,0.1975,0.1004
n,18.7630,0.1102,0.1671,0.0965
g,19.0456,0.0080,0.1011,0.0102
BACKSPACE,19.0724,0.0183,0.0491,0.0090
d,19.1204,0.0113,0.1022,0.0106
 ,19.4739,0.1177,0.1509,0.1137
l,20.2156,0.1159,0.1270,0.0882
a,20.6738,0.0995,0.1995,0.1193
p,21.5177,0.0122,0.1012,0.0096
BACKSPACE,21.5357,0.0227,0.0527,0.0077
y,21.5834,0.0078,0.1011,0.0117
 ,21.5925,0.1069,0.1161,0.1003
d,22.0352,0.0884,0.0939,0.0882
o,22.1880,0.0862,0.1500,0.0904
w,22.2017,0.0983,0.0967,0.0970
n,22.2093,0.0954,0.1518,0.0914
 ,22.5090,0.1140,0.1722,0.1223
i,23.3056,0.1069,0.1250,0.1138
n,23.5940,0.0993,0.1896,0.1001
 ,23.9020,0.1178,0.1828,0.1039
t,24.7757,0.0899,0.1127,0.1074
h,24.9960,0.0991,0.1795,0.1179
e,25.1081,0.1012,0.1540,0.1154
z,26.1940,0.0083,0.1027,0.0108
BACKSPACE,26.2262,0.0230,0.0483,0.0105
 ,26.2741,0.0075,0.0999,0.0095
b,27.0182,0.0779,0.1848,0.1068
s,27.0378,0.0079,0.1029,0.0091
BACKSPACE,27.0613,0.0207,0.0494,0.0100
a,27.1099,0.0120,0.0991,0.0116
t,27.2169,0.1085,0.1317,0.1191
h,28.2363,0.1118,0.1593,0.0830
 ,28.5785,0.0943,0.1725,0.0914
t,29.3765,0.1161,0.1877,0.1074
h,29.8874,0.0090,0.1015,0.0085
BACKSPACE,29.9005,0.0173,0.0506,0.0080
o,29.9506,0.0120,0.0991,0.0092
 ,29.9623,0.1131,0.1542,0.0995
t,30.8321,0.1174,0.0974,0.0943
h,31.0430,0.1070,0.1150,0.0919
i,31.2130,0.0886,0.1722,0.0898
n,31.2273,0.0891,0.1904,0.1188
k,31.9058,0.1056,0.1367,0.0834
 ,32.2170,0.0982,0.1476,0.0977
a,32.7038,0.1021,0.1195,0.0826
b,32.7106,0.1090,0.1896,0.0867
o,32.7239,0.0888,0.1760,0.1064
u,33.2085,0.1130,0.1554,0.0865
v,33.2166,0.0105,0.0997,0.0110
BACKSPACE,33.2343,0.0197,0.0486,0.0070
t,33.2813,0.0110,0.1023,0.0099
 ,33.8027,0.0930,0.1913,0.0805
m,34.4946,0.0966,0.1494,0.1079
y,35.0713,0.0828,0.1575,0.0932
 ,35.4304,0.1142,0.2011,0.1074
s,35.4426,0.0882,0.1278,0.0934
