Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0090,0.0075,0.0209
O,0.0010,0.1065,0.1511,0.0993
SHIFT_UP,0.0214,0.0102,0.0103,0.0128
p,0.0129,0.0120,0.0992,0.0109
BACKSPACE,0.0232,0.0216,0.0514,0.0127
l,0.0735,0.0125,0.1028,0.0070
d,0.3067,0.1126,0.1182,0.1052
k,0.3129,0.0075,0.1021,0.0093
BACKSPACE,0.3285,0.0190,0.0515,0.0094
 ,0.3788,0.0112,0.1023,0.0084
SHIFT_DOWN,0.9303,0.0094,0.0116,0.0178
M,0.9324,0.1143,0.1216,0.0837
SHIFT_UP,0.9512,0.0087,0.0091,0.0097
a,0.9401,0.1009,0.1539,0.0985
j,1.0702,0.0867,0.1891,0.0859
o,1.2631,0.1004,0.1888,0.1181
r,1.2716,0.1071,0.1973,0.1024
s,1.8503,0.0070,0.0995,0.0087
BACKSPACE,1.8582,0.0214,0.0523,0.0077
 ,1.9126,0.0114,0.1020,0.0129
c,2.3750,0.0980,0.1954,0.0997
l,2.5668,0.0828,0.1607,0.1012
e,3.6348,0.1052,0.1169,0.1189
a,3.6475,0.1087,0.1207,0.0982
p,5.0538,0.0078,0.0974,0.0087
BACKSPACE,5.0691,0.0196,0.0505,0.0129
r,5.1169,0.0098,0.0995,0.0099
e,5.2729,0.0881,0.1791,0.1028
d,5.5004,0.1081,0.1289,0.0821
u,5.5552,0.0073,0.1012,0.0122
BACKSPACE,5.5753,0.0219,0.0474,0.0122
 ,5.6231,0.0080,0.0994,0.0070
h,6.1980,0.1149,0.1300,0.1159
n,6.8824,0.0127,0.1020,0.0119
BACKSPACE,6.9110,0.0172,0.0471,0.0109
i,6.9602,0.0109,0.1016,0.0097
t,6.9682,0.0085,0.0993,0.0117
BACKSPACE,6.9848,0.0187,0.0491,0.0071
s,7.0350,0.0081,0.1018,0.0085
 ,7.3765,0.1089,0.1435,0.0883
t,8.3656,0.1214,0.1102,0.0848
z,8.3749,0.0079,0.0984,0.0123
BACKSPACE,8.3911,0.0200,0.0490,0.0077
h,8.4458,0.0084,0.0994,0.0070
r,9.6494,0.0935,0.1270,0.1083
o,9.7997,0.1158,0.1954,0.1158
a,9.8111,0.1160,0.1943,0.1002
t,9.8205,0.0820,0.1968,0.0871
s,10.3398,0.0074,0.1029,0.0072
BACKSPACE,10.3695,0.0206,0.0512,0.0095
 ,10.4193,0.0105,0.1025,0.0076
a,10.4275,0.1098,0.1142,0.1171
d,10.4351,0.0092,0.0990,0.0099
BACKSPACE,10.4618,0.0191,0.0478,0.0114
n,10.5087,0.0119,0.1008,0.0084
d,10.5188,0.1068,0.0902,0.1090
 ,10.5280,0.1125,0.1829,0.1121
c,11.6463,0.0106,0.0986,0.0122
BACKSPACE,11.6558,0.0226,0.0519,0.0129
b,11.7078,0.0074,0.0993,0.0095
z,11.7157,0.0111,0.1004,0.0117
BACKSPACE,11.7348,0.0221,0.0530,0.0084
e,11.7863,0.0071,0.0993,0.0076
g,13.0164,0.0883,0.1123,0.0856
a,13.0328,0.1045,0.1647,0.1171
n,13.6323,0.0857,0.1451,0.1066
 ,13.6403,0.1088,0.1307,0.0955
t,13.6497,0.0879,0.0945,0.0881
o,14.1172,0.0943,0.1228,0.1172
 ,14.9165,0.1114,0.1752,0.1056
s,15.4564,0.0885,0.1131,0.0884
z,16.3950,0.0099,0.0998,0.0118
BACKSPACE,16.4269,0.0185,0.0489,0.0103
i,16.4752,0.0090,0.0976,0.0101
n,16.4876,0.0894,0.1295,0.1152
g,16.5316,0.1068,0.1998,0.1112
.,16.9105,0.1150,0.1766,0.0858
 ,16.9236,0.1045,0.1507,0.1183
SHIFT_DOWN,17.0899,0.0110,0.0085,0.0199
A,17.0860,0.1194,0.0948,0.1136
SHIFT_UP,17.1092,0.0105,0.0072,0.0104
s,17.0979,0.0787,0.1949,0.1115
 ,17.3975,0.1141,0.1744,0.1038
e,18.3369,0.0101,0.0983,0.0097
BACKSPACE,18.3560,0.0210,0.0493,0.0104
h,18.4080,0.0115,0.1005,0.0103
z,18.8798,0.0088,0.0980,0.0078
BACKSPACE,18.9023,0.0183,0.0486,0.0128
e,18.9573,0.0105,0.1028,0.0112
 ,19.1437,0.1108,0.1275,0.0956
h,19.4026,0.0829,0.1075,0.0903
a,19.4154,0.1120,0.1749,0.1077
d,20.4975,0.0863,0.1286,0.0988
 ,21.2935,0.0857,0.1973,0.1004
m,21.6764,0.0117,0.1015,0.0091
BACKSPACE,21.6952,0.0218,0.0529,0.0113
s,21.7405,0.0103,0.0972,0.0116
a,21.7553,0.0826,0.1924,0.0902
i,22.7612,0.0847,0.1041,0.1083
v,22.7745,0.0088,0.1004,0.0107
BACKSPACE,22.7866,0.0178,0.0501,0.0128
d,22.8379,0.0106,0.1023,0.0126
",",23.5005,0.0916,0.1548,0.1167
q,23.7916,0.0092,0.1012,0.0096
BACKSPACE,23.8043,0.0194,0.0478,0.0073
 ,23.8569,0.0075,0.0993,0.0117
i,23.8687,0.0116,0.0971,0.0090
BACKSPACE,23.8902,0.0196,0.0492,0.0088
h,23.9422,0.0071,0.1024,0.0092
k,25.1628,0.0097,0.1025,0.0075
BACKSPACE,25.1726,0.0189,0.0514,0.0123
i,25.2259,0.0108,0.1021,0.0080
s,25.2359,0.1034,0.1583,0.1008
 ,25.7497,0.1100,0.1821,0.0949
v,25.9720,0.0877,0.1935,0.1015
i,26.8051,0.0974,0.1387,0.1177
h,27.5670,0.0091,0.1025,0.0127
BACKSPACE,27.5914,0.0178,0.0480,0.0128
c,27.6441,0.0083,0.1014,0.0082
e,29.8332,0.0793,0.1759,0.0874
 ,30.9666,0.0862,0.1497,0.0945
w,31.2563,0.1059,0.1287,0.1016
a,31.2668,0.0926,0.1110,0.1159
u,31.3233,0.0094,0.0992,0.0119
BACKSPACE,31.3381,0.0189,0.0520,0.0077
s,31.3894,0.0128,0.0985,0.0095
 ,31.4854,0.1051,0.1102,0.0919
h,32.1056,0.0922,0.1629,0.0844
o,32.9470,0.0912,0.1583,0.1140
a,33.5900,0.0864,0.1039,0.1140
