Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0097,0.0123,0.0217
O,0.0010,0.0924,0.1916,0.1044
SHIFT_UP,0.0172,0.0128,0.0073,0.0072
l,0.0487,0.0802,0.1382,0.0807
d,0.5676,0.1101,0.1393,0.1139
 ,0.7251,0.0863,0.1702,0.1034
SHIFT_DOWN,1.1587,0.0104,0.0082,0.0217
M,1.1587,0.0917,0.1798,0.1175
SHIFT_UP,1.1820,0.0118,0.0098,0.0121
a,1.3676,0.1161,0.1611,0.0888
j,1.6787,0.1151,0.1563,0.0942
o,1.9035,0.1132,0.1933,0.0812
r,2.1343,0.1017,0.1915,0.1213
 ,2.1469,0.1211,0.1920,0.0983
c,2.1522,0.0894,0.1365,0.0822
l,2.6268,0.1045,0.1183,0.1019
e,2.9562,0.1082,0.1587,0.0997
a,3.2340,0.1047,0.1348,0.0973
r,3.2414,0.1204,0.1012,0.1145
e,3.5233,0.0790,0.1447,0.0893
d,3.9799,0.0921,0.1200,0.0859
 ,3.9930,0.1103,0.1377,0.1067
h,4.0960,0.0863,0.1405,0.0837
i,4.1673,0.0999,0.1462,0.1177
s,4.4030,0.1177,0.1476,0.1019
 ,4.9247,0.1065,0.0909,0.1218
t,5.3692,0.0942,0.0984,0.0959
h,5.3786,0.1031,0.0988,0.0915
r,5.3878,0.1110,0.1232,0.0873
o,5.3968,0.1045,0.1405,0.1049
a,5.7739,0.0997,0.1146,0.0811
t,5.8575,0.0776,0.1402,0.0988
 ,6.1699,0.0997,0.1522,0.0936
s,6.7384,0.0112,0.1016,0.0102
BACKSPACE,6.7623,0.0188,0.0480,0.0112
a,6.8127,0.0089,0.0992,0.0129
n,7.2163,0.0987,0.1762,0.0988
d,7.3405,0.0819,0.1528,0.0888
 ,7.3475,0.1014,0.1381,0.0805
b,7.6152,0.1193,0.1115,0.1103
e,7.7421,0.1187,0.1355,0.1038
g,7.9655,0.0936,0.1500,0.0825
a,8.2058,0.1010,0.1425,0.0986
n,8.4536,0.0943,0.0975,0.1132
 ,8.8168,0.1129,0.1708,0.1174
t,8.8274,0.0868,0.1334,0.1020
l,9.2250,0.0120,0.1002,0.0079
BACKSPACE,9.2471,0.0205,0.0482,0.0096
o,9.2934,0.0099,0.0998,0.0098
 ,9.8566,0.1132,0.1740,0.0854
s,10.0790,0.1157,0.1942,0.0847
i,10.4396,0.0967,0.1296,0.0827
n,10.5644,0.0787,0.1427,0.0814
g,10.9212,0.0947,0.1588,0.1092
.,11.0511,0.1162,0.1135,0.0970
 ,11.5893,0.1109,0.1946,0.1184
SHIFT_DOWN,11.9888,0.0113,0.0076,0.0223
A,11.9911,0.0973,0.1245,0.1154
SHIFT_UP,12.0080,0.0090,0.0103,0.0122
s,12.0010,0.1093,0.0950,0.0831
 ,12.0702,0.0870,0.1786,0.0848
h,12.2190,0.1196,0.0944,0.0958
e,12.8325,0.0831,0.1632,0.1076
 ,12.8711,0.1025,0.0964,0.0829
h,13.1646,0.0933,0.1817,0.1159
a,13.5244,0.0853,0.1940,0.0891
d,13.6855,0.1049,0.1435,0.1202
 ,13.6965,0.1025,0.1985,0.0842
s,13.9192,0.1164,0.1987,0.1127
a,14.4530,0.0984,0.1248,0.1057
