Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0014,0.0130,0.0080,0.0195
I,0.0010,0.0843,0.0948,0.1177
SHIFT_UP,0.0207,0.0071,0.0085,0.0112
t,0.2223,0.0803,0.1510,0.0915
 ,0.5944,0.1135,0.1113,0.0847
w,0.6020,0.1126,0.1241,0.1015
a,1.1086,0.1022,0.1161,0.1069
s,1.3413,0.1043,0.1730,0.0931
 ,1.4060,0.1117,0.1254,0.0842
a,1.7073,0.1159,0.1598,0.1126
 ,2.2966,0.1053,0.1734,0.0837
b,2.5559,0.0903,0.1988,0.0815
r,2.5661,0.1081,0.1591,0.1200
i,2.5780,0.0820,0.1204,0.1050
g,2.7359,0.1102,0.1728,0.0847
h,2.8303,0.1076,0.1848,0.1060
t,3.2995,0.1174,0.0968,0.1202
 ,3.4939,0.0980,0.1600,0.1000
c,3.6096,0.0910,0.1690,0.0926
o,4.2973,0.0851,0.1925,0.1088
l,4.6821,0.0843,0.1172,0.0918
d,4.7439,0.1081,0.1772,0.1133
 ,4.7556,0.1031,0.1560,0.0850
d,4.7625,0.0928,0.1665,0.1060
a,4.7745,0.1194,0.1873,0.1015
y,5.1949,0.1115,0.1166,0.0805
 ,5.7646,0.1007,0.1902,0.0841
i,6.3969,0.1127,0.1962,0.0970
n,6.9197,0.1109,0.1644,0.1080
 ,7.4136,0.1008,0.0930,0.0931
SHIFT_DOWN,7.7497,0.0126,0.0121,0.0212
A,7.7535,0.0989,0.1647,0.0811
SHIFT_UP,7.7733,0.0082,0.0089,0.0096
p,8.1769,0.0930,0.2013,0.0961
r,8.5522,0.0902,0.1987,0.0880
i,8.7847,0.1050,0.1713,0.0956
l,8.7967,0.1181,0.1883,0.0864
",",8.8121,0.0817,0.1199,0.1156
 ,9.0235,0.0898,0.1499,0.1128
a,9.4613,0.1022,0.1544,0.0817
n,9.9565,0.1154,0.1064,0.0854
d,10.7277,0.0799,0.1588,0.1000
 ,11.3054,0.0987,0.1914,0.1175
t,11.4034,0.0813,0.1621,0.1159
h,11.9539,0.1110,0.0977,0.0978
e,12.1865,0.0869,0.2001,0.1034
 ,12.8455,0.0811,0.1931,0.1081
c,13.0455,0.0961,0.1520,0.0913
l,13.0528,0.0864,0.1787,0.0859
o,13.7680,0.1056,0.1715,0.0807
c,13.9059,0.0838,0.1923,0.1162
k,13.9155,0.0900,0.1252,0.0832
s,14.0355,0.0968,0.1174,0.0943
k,14.4863,0.0127,0.1007,0.0096
BACKSPACE,14.4966,0.0208,0.0495,0.0076
 ,14.5497,0.0128,0.0999,0.0119
w,14.9474,0.1000,0.1617,0.0925
e,15.0463,0.1024,0.1271,0.1093
r,15.0562,0.0987,0.1228,0.0856
e,15.1462,0.1026,0.1995,0.1150
 ,15.1590,0.1033,0.1692,0.0985
s,15.4763,0.0963,0.1559,0.0956
t,15.4813,0.1114,0.1299,0.0975
r,15.7325,0.1074,0.1565,0.1085
