Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0116,0.0087,0.0194
I,0.0010,0.0884,0.1879,0.0955
SHIFT_UP,0.0173,0.0070,0.0089,0.0089
c,0.0120,0.0079,0.0987,0.0101
BACKSPACE,0.0249,0.0185,0.0509,0.0101
t,0.0739,0.0100,0.1028,0.0105
 ,0.0865,0.1019,0.1924,0.1140
b,0.3014,0.0125,0.1003,0.0130
BACKSPACE,0.3292,0.0181,0.0518,0.0081
w,0.3759,0.0089,0.1003,0.0085
j,0.4224,0.0105,0.0995,0.0077
BACKSPACE,0.4436,0.0198,0.0513,0.0082
a,0.4971,0.0093,0.0982,0.0081
e,0.5051,0.0124,0.1028,0.0118
BACKSPACE,0.5195,0.0194,0.0474,0.0087
s,0.5672,0.0075,0.0996,0.0125
k,1.4619,0.0081,0.0992,0.0122
BACKSPACE,1.4856,0.0195,0.0502,0.0088
 ,1.5374,0.0121,0.0972,0.0110
a,1.5460,0.0956,0.1611,0.0988
 ,1.5566,0.0937,0.1764,0.0949
b,2.5706,0.0875,0.1710,0.1034
r,2.5808,0.0954,0.1052,0.1066
i,3.0943,0.0924,0.1159,0.0881
g,4.1895,0.1123,0.0986,0.1150
f,4.2023,0.0119,0.1019,0.0092
BACKSPACE,4.2130,0.0227,0.0530,0.0120
h,4.2624,0.0129,0.1010,0.0095
t,4.2709,0.1020,0.1394,0.0809
 ,4.3435,0.0945,0.1494,0.1032
f,4.3554,0.0097,0.0994,0.0079
BACKSPACE,4.3743,0.0172,0.0476,0.0127
c,4.4235,0.0076,0.1016,0.0117
c,4.6429,0.0076,0.0975,0.0091
BACKSPACE,4.6667,0.0171,0.0506,0.0076
o,4.7135,0.0122,0.0973,0.0123
l,4.9833,0.0974,0.1414,0.0900
d,4.9907,0.0951,0.1500,0.1026
 ,5.0026,0.0806,0.1370,0.1088
d,5.7147,0.1181,0.1409,0.1159
a,5.7204,0.0919,0.1193,0.0992
y,5.7848,0.0867,0.1606,0.1186
 ,6.9121,0.1199,0.1127,0.1115
i,7.7852,0.1119,0.1891,0.0878
n,8.7981,0.0828,0.1789,0.1093
 ,9.5610,0.0988,0.1939,0.1041
SHIFT_DOWN,9.5697,0.0097,0.0126,0.0219
k,9.5684,0.0111,0.1004,0.0091
BACKSPACE,9.5815,0.0180,0.0519,0.0100
A,9.6315,0.0109,0.1001,0.0121
SHIFT_UP,9.6479,0.0119,0.0102,0.0117
p,10.2037,0.1133,0.0976,0.1183
r,10.2144,0.0806,0.1306,0.0869
i,11.2941,0.1140,0.1345,0.0898
t,11.3092,0.0108,0.1018,0.0092
BACKSPACE,11.3322,0.0179,0.0495,0.0078
l,11.3825,0.0117,0.1024,0.0126
",",13.2366,0.1122,0.1932,0.1089
b,13.2470,0.0112,0.0997,0.0109
BACKSPACE,13.2724,0.0174,0.0529,0.0092
 ,13.3213,0.0079,0.0999,0.0074
a,13.6950,0.1083,0.1815,0.0957
n,14.7432,0.0874,0.1271,0.0874
d,14.7551,0.1052,0.1966,0.0839
 ,14.7668,0.1185,0.1712,0.1049
g,14.7741,0.0095,0.1012,0.0081
BACKSPACE,14.7916,0.0215,0.0504,0.0090
t,14.8429,0.0095,0.1026,0.0072
h,15.5507,0.0925,0.0972,0.0837
e,15.8788,0.0894,0.1218,0.1175
 ,15.9501,0.0975,0.1428,0.1076
c,16.8760,0.0889,0.1621,0.1152
l,16.8858,0.0863,0.1288,0.0839
y,16.8946,0.0078,0.0971,0.0083
BACKSPACE,16.9078,0.0226,0.0506,0.0123
o,16.9600,0.0097,0.0994,0.0099
c,17.7479,0.0917,0.1119,0.1105
k,17.8828,0.1199,0.0923,0.1115
h,19.3886,0.0091,0.1005,0.0078
BACKSPACE,19.4018,0.0194,0.0503,0.0095
s,19.4541,0.0093,0.1005,0.0098
 ,19.7056,0.1083,0.1089,0.1079
w,20.6858,0.0949,0.1163,0.1112
e,21.1122,0.0935,0.1024,0.0962
u,21.1757,0.0122,0.1022,0.0100
BACKSPACE,21.1971,0.0189,0.0517,0.0112
r,21.2494,0.0110,0.1010,0.0076
e,21.4921,0.0860,0.1017,0.1166
q,21.9305,0.0090,0.0972,0.0100
BACKSPACE,21.9528,0.0229,0.0490,0.0079
 ,22.0043,0.0116,0.0977,0.0116
r,23.4531,0.0108,0.0997,0.0099
BACKSPACE,23.4762,0.0208,0.0519,0.0105
s,23.5294,0.0107,0.1004,0.0096
t,25.0370,0.0881,0.1854,0.1185
r,25.0427,0.0953,0.1765,0.1184
i,25.6105,0.1141,0.1787,0.1160
f,26.6289,0.0071,0.0986,0.0116
BACKSPACE,26.6468,0.0173,0.0497,0.0128
k,26.6936,0.0082,0.1019,0.0125
i,26.8572,0.0841,0.1756,0.0836
g,27.9546,0.0091,0.1029,0.0087
BACKSPACE,27.9673,0.0183,0.0504,0.0104
n,28.0192,0.0105,0.1007,0.0124
g,29.4253,0.0863,0.1918,0.0919
 ,29.5920,0.0918,0.1131,0.1113
k,31.3783,0.0107,0.1006,0.0091
BACKSPACE,31.3899,0.0183,0.0527,0.0126
t,31.4414,0.0118,0.1015,0.0129
h,31.6489,0.0937,0.1117,0.1106
n,31.9125,0.0110,0.0997,0.0095
BACKSPACE,31.9269,0.0176,0.0524,0.0129
i,31.9784,0.0109,0.0980,0.0070
r,31.9879,0.0833,0.1000,0.0953
x,32.0015,0.0077,0.0970,0.0105
BACKSPACE,32.0199,0.0202,0.0519,0.0127
t,32.0697,0.0105,0.0992,0.0082
e,32.0777,0.1184,0.1929,0.1161
e,32.4998,0.1013,0.1641,0.0919
u,32.5080,0.0113,0.0982,0.0094
BACKSPACE,32.5207,0.0208,0.0494,0.0071
n,32.5732,0.0086,0.0990,0.0121
.,33.3887,0.0850,0.1440,0.0782
k,34.1260,0.0086,0.0991,0.0124
BACKSPACE,34.1449,0.0209,0.0519,0.0089
 ,34.1917,0.0071,0.0998,0.0082
SHIFT_DOWN,34.6501,0.0082,0.0076,0.0208
q,34.6519,0.0112,0.0974,0.0086
BACKSPACE,34.6655,0.0177,0.0496,0.0097
W,34.7108,0.0119,0.1006,0.0115
BACKSPACE,34.7199,0.0185,0.0505,0.0130
SHIFT_UP,34.7314,0.0072,0.0117,0.0075
i,35.7724,0.0977,0.1749,0.0944
n,37.2903,0.1017,0.1586,0.0965
s,38.3500,0.0778,0.1568,0.1164
t,38.6658,0.0850,0.1554,0.1102
o,38.9091,0.1203,0.1357,0.1176
q,38.9236,0.0080,0.0988,0.0123
BACKSPACE,38.9442,0.0222,0.0473,0.0119
n,38.9896,0.0078,0.0982,0.0081
z,39.2610,0.0094,0.1015,0.0087
BACKSPACE,39.2849,0.0212,0.0522,0.0103
 ,39.3334,0.0102,0.0996,0.0074
SHIFT_DOWN,39.9752,0.0082,0.0083,0.0217
S,39.9751,0.1069,0.1727,0.1060
SHIFT_UP,39.9946,0.0120,0.0103,0.0117
v,40.6343,0.0109,0.1017,0.0082
BACKSPACE,40.6523,0.0191,0.0513,0.0105
m,40.7014,0.0122,0.0981,0.0094
w,40.7116,0.0127,0.0980,0.0086
BACKSPACE,40.7254,0.0183,0.0481,0.0076
i,40.7772,0.0113,0.0995,0.0129
t,41.8059,0.0897,0.1214,0.0811
h,42.5552,0.1172,0.1527,0.0971
c,43.1293,0.0092,0.0996,0.0073
BACKSPACE,43.1415,0.0200,0.0477,0.0080
",",43.1885,0.0118,0.0993,0.0072
i,43.7676,0.0100,0.1005,0.0100
BACKSPACE,43.7790,0.0217,0.0500,0.0096
 ,43.8328,0.0098,0.0991,0.0100
h,43.8418,0.1018,0.1482,0.0897
i,43.8514,0.0951,0.1799,0.1174
s,43.8821,0.0968,0.1738,0.0950
 ,43.8952,0.1054,0.1203,0.1043
c,44.9412,0.1080,0.1048,0.0841
h,44.9490,0.0907,0.2016,0.0965
i,45.8334,0.1136,0.1476,0.1117
n,45.8456,0.1075,0.1628,0.1181
y,45.9903,0.0108,0.0978,0.0091
BACKSPACE,46.0196,0.0223,0.0512,0.0087
 ,46.0694,0.0104,0.0988,0.0093
n,46.5081,0.1059,0.1296,0.0813
u,46.5204,0.1147,0.1678,0.0889
z,47.0984,0.0971,0.0966,0.0846
d,47.1107,0.0106,0.0986,0.0079
BACKSPACE,47.1249,0.0202,0.0478,0.0072
z,47.1754,0.0091,0.0976,0.0124
l,47.1834,0.1081,0.0999,0.1133
e,48.2295,0.1187,0.1778,0.1032
d,48.7136,0.0996,0.1766,0.1026
 ,48.8928,0.0883,0.1352,0.0916
i,50.2658,0.1123,0.1675,0.0801
n,50.2737,0.1004,0.1428,0.0871
e,50.9484,0.0104,0.1022,0.0111
BACKSPACE,50.9615,0.0177,0.0479,0.0082
t,51.0131,0.0083,0.0992,0.0072
o,51.7209,0.0910,0.0882,0.1110
 ,51.7313,0.1019,0.1722,0.1113
h,51.7385,0.0829,0.1846,0.0834
i,52.2071,0.0928,0.1743,0.0940
s,52.2218,0.0814,0.1792,0.1044
 ,52.6046,0.1072,0.1831,0.0801
b,52.7373,0.1088,0.2007,0.1063
x,53.0613,0.0104,0.0991,0.0124
BACKSPACE,53.0817,0.0222,0.0486,0.0075
r,53.1338,0.0101,0.1002,0.0075
f,54.2724,0.0128,0.0986,0.0128
BACKSPACE,54.2885,0.0196,0.0479,0.0077
e,54.3363,0.0092,0.0990,0.0106
a,54.3508,0.1179,0.1012,0.0848
s,55.1399,0.0903,0.1508,0.1033
t,55.1995,0.1032,0.1313,0.0833
 ,56.2906,0.0991,0.1930,0.1209
i,56.6186,0.1187,0.1816,0.1007
n,57.7184,0.0923,0.1713,0.1129
 ,58.3918,0.1006,0.1143,0.0978
f,58.4040,0.0088,0.1006,0.0095
BACKSPACE,58.4173,0.0207,0.0519,0.0107
a,58.4677,0.0117,0.0979,0.0129
n,58.5073,0.1095,0.1764,0.0876
 ,58.5157,0.1131,0.1123,0.1031
f,58.5292,0.0113,0.1018,0.0109
BACKSPACE,58.5371,0.0201,0.0489,0.0097
e,58.5875,0.0113,0.1011,0.0116
f,58.5986,0.1003,0.1830,0.1044
f,59.3871,0.0906,0.1736,0.1084
r,59.4075,0.1123,0.1428,0.0883
s,59.4169,0.0107,0.1002,0.0087
BACKSPACE,59.4411,0.0218,0.0529,0.0080
t,59.4931,0.0082,0.0973,0.0124
 ,60.8880,0.1008,0.1744,0.0932
t,61.9969,0.0976,0.1898,0.0912
o,63.0063,0.0877,0.1357,0.0932
 ,63.8111,0.0833,0.1534,0.0853
e,63.8185,0.1054,0.1157,0.1003
v,63.9299,0.0108,0.1017,0.0110
BACKSPACE,63.9465,0.0181,0.0483,0.0130
s,63.9986,0.0100,0.0977,0.0100
c,64.0079,0.1022,0.1931,0.1191
a,64.0181,0.1103,0.1850,0.1029
p,64.0302,0.0823,0.1753,0.0861
o,64.0402,0.0072,0.1011,0.0096
BACKSPACE,64.0519,0.0197,0.0480,0.0070
e,64.0982,0.0088,0.1024,0.0123
 ,65.1449,0.0843,0.1213,0.1171
t,65.9999,0.1108,0.1180,0.1170
h,67.0994,0.1133,0.1951,0.0902
e,69.0185,0.1013,0.1821,0.0853
o,69.4277,0.0101,0.0983,0.0084
BACKSPACE,69.4449,0.0221,0.0523,0.0116
 ,69.4914,0.0124,0.0992,0.0077
n,69.5041,0.0087,0.0987,0.0078
BACKSPACE,69.5245,0.0216,0.0489,0.0077
v,69.5732,0.0071,0.0972,0.0115
i,69.7209,0.0883,0.1729,0.1001
l,71.3248,0.0872,0.1378,0.1091
e,71.3368,0.0905,0.1900,0.1156
 ,71.9538,0.1135,0.1844,0.0837
w,72.0569,0.0801,0.1153,0.0889
i,72.3763,0.0871,0.1263,0.0846
m,72.3855,0.0088,0.1012,0.0084
BACKSPACE,72.4101,0.0204,0.0510,0.0109
n,72.4576,0.0100,0.1022,0.0124
d,72.4702,0.1144,0.1821,0.0907
h,73.5105,0.0098,0.1019,0.0100
BACKSPACE,73.5292,0.0206,0.0525,0.0117
",",73.5820,0.0109,0.0974,0.0126
 ,74.0451,0.0993,0.0963,0.0798
BACKSPACE,74.0549,0.0183,0.0495,0.0092
d,74.0561,0.0083,0.0994,0.0108
BACKSPACE,74.0758,0.0183,0.0483,0.0117
s,74.1243,0.0099,0.1002,0.0099
a,74.9448,0.0109,0.0989,0.0104
BACKSPACE,74.9626,0.0216,0.0530,0.0096
l,75.0132,0.0088,0.1020,0.0082
i,75.0247,0.1030,0.1672,0.0899
p,76.3341,0.1069,0.1554,0.1029
p,77.4890,0.1206,0.1201,0.0939
e,77.5025,0.0848,0.0920,0.0979
d,78.0940,0.1078,0.1538,0.0911
j,78.1044,0.0078,0.0981,0.0081
BACKSPACE,78.1187,0.0193,0.0523,0.0094
 ,78.1731,0.0130,0.0991,0.0095
x,78.1796,0.0109,0.0980,0.0076
BACKSPACE,78.2062,0.0184,0.0475,0.0087
q,78.2532,0.0121,0.0996,0.0099
m,78.2658,0.0080,0.0981,0.0105
BACKSPACE,78.2894,0.0179,0.0509,0.0099
u,78.3386,0.0094,0.1016,0.0087
i,78.3458,0.1214,0.1774,0.0940
q,78.3588,0.0081,0.1016,0.0078
BACKSPACE,78.3765,0.0217,0.0477,0.0126
c,78.4287,0.0119,0.1030,0.0112
k,78.4407,0.0791,0.1542,0.0821
l,79.3386,0.0922,0.1842,0.0783
y,80.8307,0.0927,0.1564,0.1162
 ,80.9193,0.0941,0.1861,0.1171
l,81.7040,0.0096,0.1011,0.0073
BACKSPACE,81.7285,0.0205,0.0528,0.0100
t,81.7796,0.0100,0.0992,0.0082
p,82.3946,0.0086,0.0983,0.0110
BACKSPACE,82.4153,0.0176,0.0526,0.0085
h,82.4606,0.0095,0.1002,0.0092
r,82.4746,0.1049,0.1352,0.1144
o,82.4810,0.1127,0.1337,0.0844
u,82.6882,0.0818,0.1654,0.0926
g,83.8600,0.1134,0.1427,0.0912
h,84.7151,0.0963,0.1064,0.0811
 ,84.9460,0.1120,0.1738,0.0855
t,85.0882,0.0887,0.1540,0.0898
h,85.0973,0.0850,0.1501,0.0836
d,86.0609,0.0082,0.0979,0.0095
BACKSPACE,86.0943,0.0192,0.0499,0.0090
e,86.1445,0.0100,0.1013,0.0093
 ,86.1543,0.1140,0.1086,0.1154
g,86.7828,0.1165,0.1048,0.0786
l,87.9085,0.0913,0.1796,0.0931
