Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0021,0.0090,0.0092,0.0191
O,0.0010,0.1089,0.1084,0.0786
SHIFT_UP,0.0192,0.0071,0.0118,0.0115
l,0.0338,0.1069,0.1854,0.1070
d,1.7255,0.0897,0.1152,0.0838
 ,2.3371,0.0997,0.1460,0.1125
SHIFT_DOWN,2.3494,0.0102,0.0117,0.0191
M,2.3479,0.1006,0.0951,0.1024
SHIFT_UP,2.3644,0.0129,0.0107,0.0090
a,2.6171,0.0979,0.1115,0.1050
j,3.1655,0.1083,0.1878,0.1051
o,3.1730,0.0808,0.1576,0.1124
z,3.1829,0.0114,0.0995,0.0111
BACKSPACE,3.2096,0.0222,0.0513,0.0115
r,3.2606,0.0102,0.0993,0.0115
 ,3.2655,0.0933,0.1382,0.0834
o,3.9062,0.0124,0.0988,0.0123
BACKSPACE,3.9238,0.0183,0.0526,0.0128
c,3.9772,0.0092,0.1013,0.0083
l,3.9991,0.0885,0.1970,0.1051
j,4.1261,0.0082,0.1008,0.0116
BACKSPACE,4.1481,0.0186,0.0527,0.0127
e,4.1959,0.0083,0.1008,0.0082
l,4.6352,0.0094,0.1027,0.0079
BACKSPACE,4.6619,0.0176,0.0499,0.0129
a,4.7149,0.0092,0.1011,0.0081
r,5.2866,0.0952,0.1395,0.0928
e,5.2989,0.1141,0.1662,0.0924
d,5.3095,0.0790,0.1408,0.1127
 ,5.8830,0.0933,0.0915,0.0954
h,5.8936,0.1160,0.1164,0.0923
i,6.3133,0.0995,0.0967,0.1143
s,6.4832,0.0846,0.1642,0.0835
 ,6.4947,0.0804,0.0993,0.0996
t,6.5026,0.1022,0.1379,0.1015
h,7.0936,0.0842,0.1554,0.0843
r,7.1726,0.1082,0.1138,0.0943
o,7.1833,0.1026,0.1285,0.1023
a,7.1926,0.0807,0.1804,0.0938
t,7.3676,0.1056,0.0918,0.1004
f,7.3776,0.0124,0.1002,0.0125
BACKSPACE,7.3947,0.0196,0.0474,0.0114
 ,7.4443,0.0095,0.0975,0.0115
a,8.1716,0.1157,0.1528,0.1107
n,8.3604,0.1096,0.1864,0.1157
h,9.3152,0.0074,0.0996,0.0074
BACKSPACE,9.3252,0.0221,0.0479,0.0118
d,9.3802,0.0111,0.1024,0.0102
 ,9.3891,0.1098,0.1462,0.1039
b,9.4218,0.1022,0.1854,0.0936
e,10.5624,0.1195,0.1133,0.1165
g,10.5702,0.1125,0.0883,0.1119
a,10.5824,0.1048,0.1733,0.1073
n,11.0005,0.0912,0.1250,0.1100
 ,11.6064,0.1156,0.1736,0.1038
t,12.0936,0.1005,0.1280,0.0901
o,12.1024,0.1053,0.1317,0.0924
 ,12.1602,0.0820,0.1258,0.1155
s,12.1724,0.0840,0.1966,0.0830
i,12.1793,0.1162,0.1715,0.1186
g,13.2682,0.1090,0.1562,0.1109
.,13.2766,0.1065,0.0977,0.1057
a,13.2898,0.0073,0.0976,0.0115
BACKSPACE,13.3141,0.0187,0.0484,0.0072
 ,13.3668,0.0109,0.0982,0.0108
SHIFT_DOWN,13.3754,0.0077,0.0093,0.0210
A,13.3755,0.0991,0.1547,0.1110
SHIFT_UP,13.3937,0.0104,0.0109,0.0094
s,13.7463,0.0938,0.1319,0.1082
 ,13.7548,0.1159,0.1771,0.0997
h,14.3115,0.0965,0.1271,0.1127
e,14.4734,0.1111,0.0993,0.1082
 ,14.4869,0.0827,0.1688,0.1195
h,15.0161,0.0873,0.1314,0.1143
a,15.0218,0.0904,0.1160,0.1073
s,15.8750,0.0105,0.1029,0.0086
BACKSPACE,15.8911,0.0200,0.0471,0.0089
d,15.9422,0.0103,0.1024,0.0093
 ,16.5232,0.1050,0.1919,0.1086
s,16.9616,0.1062,0.1003,0.0969
a,17.8972,0.1083,0.0975,0.0830
u,17.9863,0.0103,0.1026,0.0121
BACKSPACE,18.0140,0.0212,0.0483,0.0098
i,18.0657,0.0112,0.1001,0.0071
d,18.1046,0.0831,0.1692,0.0934
",",18.2379,0.0820,0.1203,0.1118
 ,18.2481,0.0857,0.1137,0.0834
h,18.3933,0.1110,0.1796,0.1117
i,18.5943,0.0950,0.1679,0.0827
s,19.3820,0.0933,0.1036,0.1048
 ,19.3912,0.0954,0.1794,0.0817
v,20.0770,0.0965,0.1239,0.0899
o,20.2405,0.1134,0.1832,0.0968
o,20.2477,0.0085,0.1011,0.0101
BACKSPACE,20.2748,0.0170,0.0503,0.0114
i,20.3238,0.0089,0.1010,0.0082
c,20.9484,0.1181,0.1357,0.0866
e,21.2104,0.1039,0.1965,0.0937
 ,22.0949,0.0798,0.1843,0.1071
g,22.1019,0.0086,0.1009,0.0115
BACKSPACE,22.1334,0.0198,0.0530,0.0112
w,22.1824,0.0104,0.1028,0.0111
a,22.3496,0.1166,0.1998,0.1013
s,22.3640,0.0991,0.0931,0.1190
 ,22.4075,0.0982,0.1417,0.1170
h,22.5735,0.0922,0.1995,0.1096
o,22.5989,0.1089,0.1777,0.1191
a,22.8670,0.0795,0.1322,0.0995
r,22.8761,0.1074,0.1770,0.0809
s,23.0883,0.1064,0.1093,0.0911
e,23.1025,0.0857,0.1418,0.0938
",",23.3624,0.0924,0.1794,0.0811
 ,23.4465,0.1127,0.1518,0.1154
u,24.3681,0.0100,0.1000,0.0123
BACKSPACE,24.3975,0.0221,0.0500,0.0123
b,24.4429,0.0071,0.1026,0.0109
u,24.4578,0.1024,0.1993,0.1054
t,24.5205,0.1135,0.1374,0.0815
 ,24.5321,0.1195,0.1933,0.1120
h,24.5788,0.0930,0.0909,0.1025
e,25.1222,0.0853,0.1596,0.0997
 ,25.1335,0.0882,0.1537,0.0804
s,25.3697,0.1012,0.1393,0.1076
a,25.6556,0.0790,0.1630,0.1132
n,25.6659,0.1087,0.1782,0.1136
g,25.8189,0.0938,0.1245,0.1028
 ,26.1879,0.1051,0.1607,0.1101
w,26.8333,0.0952,0.1488,0.1139
e,26.8431,0.0895,0.1431,0.0859
l,27.7695,0.0978,0.1297,0.1168
l,28.2240,0.0853,0.1549,0.1159
 ,28.4751,0.1173,0.1644,0.0866
n,28.5132,0.0118,0.0976,0.0108
BACKSPACE,28.5335,0.0196,0.0516,0.0109
e,28.5801,0.0127,0.0994,0.0100
k,28.7963,0.0119,0.1024,0.0126
BACKSPACE,28.8049,0.0180,0.0501,0.0086
n,28.8568,0.0119,0.0975,0.0082
o,28.8681,0.0805,0.1879,0.1001
u,29.7961,0.0844,0.1724,0.1071
g,30.2983,0.0964,0.1020,0.1066
h,30.8227,0.1130,0.1376,0.0981
",",30.8307,0.1187,0.1076,0.1136
 ,30.8794,0.1099,0.1147,0.1055
a,31.5727,0.0807,0.1143,0.0886
n,31.5809,0.0923,0.1593,0.1090
d,32.0651,0.0940,0.1485,0.0929
 ,32.3466,0.0949,0.1323,0.0898
i,32.3555,0.1144,0.0913,0.1161
t,32.3669,0.1071,0.1935,0.0837
 ,32.3758,0.0957,0.1186,0.1201
w,32.7205,0.0932,0.1338,0.0941
a,32.7322,0.1057,0.1113,0.1005
s,33.7892,0.0931,0.1037,0.1183
 ,34.0046,0.1010,0.1504,0.1107
a,34.0137,0.1110,0.0954,0.1216
