Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0076,0.0119,0.0204
O,0.0010,0.0984,0.1306,0.1182
SHIFT_UP,0.0222,0.0083,0.0081,0.0088
l,0.0110,0.1159,0.0973,0.1104
u,0.9299,0.0072,0.0971,0.0101
BACKSPACE,0.9476,0.0224,0.0518,0.0103
d,0.9927,0.0077,0.1003,0.0122
d,1.1233,0.0074,0.1004,0.0089
BACKSPACE,1.1537,0.0217,0.0483,0.0073
 ,1.2000,0.0120,0.0979,0.0095
SHIFT_DOWN,1.2141,0.0118,0.0095,0.0214
c,1.2152,0.0115,0.1014,0.0125
BACKSPACE,1.2436,0.0210,0.0471,0.0090
M,1.2900,0.0080,0.0998,0.0107
SHIFT_UP,1.3087,0.0130,0.0128,0.0095
a,1.2991,0.1098,0.0953,0.0953
j,1.3114,0.1010,0.1283,0.1121
o,1.3196,0.0849,0.1587,0.1154
r,1.3327,0.1155,0.1025,0.0936
 ,2.4513,0.1120,0.1006,0.0893
c,2.7610,0.1133,0.1145,0.0834
l,3.5709,0.1179,0.1110,0.0893
t,4.6175,0.0077,0.1018,0.0118
BACKSPACE,4.6284,0.0200,0.0471,0.0117
e,4.6781,0.0101,0.0989,0.0071
a,4.9170,0.1120,0.1771,0.0906
y,5.8823,0.0082,0.0993,0.0092
BACKSPACE,5.9039,0.0189,0.0505,0.0122
r,5.9530,0.0101,0.1028,0.0106
e,5.9618,0.0837,0.0926,0.0886
x,7.0544,0.0090,0.0986,0.0101
BACKSPACE,7.0740,0.0174,0.0526,0.0085
d,7.1212,0.0128,0.1009,0.0081
 ,7.1342,0.1106,0.2000,0.1111
a,7.1407,0.0128,0.0974,0.0122
BACKSPACE,7.1681,0.0229,0.0479,0.0120
h,7.2204,0.0084,0.1025,0.0082
i,7.2304,0.0955,0.1288,0.1125
r,7.2778,0.0109,0.0998,0.0095
BACKSPACE,7.2917,0.0170,0.0497,0.0075
s,7.3413,0.0111,0.1020,0.0081
 ,8.1709,0.0881,0.1594,0.0940
t,8.7521,0.0989,0.1840,0.0922
h,9.3495,0.1136,0.1283,0.0837
m,10.2555,0.0089,0.1004,0.0086
BACKSPACE,10.2639,0.0218,0.0504,0.0075
r,10.3181,0.0086,0.0992,0.0127
s,10.3286,0.0079,0.0999,0.0073
BACKSPACE,10.3446,0.0202,0.0525,0.0105
o,10.3978,0.0103,0.0976,0.0071
o,10.4056,0.0114,0.1008,0.0100
BACKSPACE,10.4208,0.0211,0.0477,0.0080
a,10.4691,0.0116,0.0978,0.0088
t,11.3610,0.0858,0.1246,0.0916
 ,11.3678,0.1123,0.1446,0.1073
a,11.6184,0.1101,0.1129,0.0877
n,12.2015,0.0969,0.1030,0.0864
d,12.9612,0.1013,0.1014,0.0980
 ,13.1099,0.0983,0.1730,0.1050
b,13.6430,0.0833,0.1318,0.0983
e,14.1627,0.1032,0.1966,0.1190
g,14.1705,0.0937,0.1777,0.1123
a,14.7723,0.0877,0.1093,0.1176
n,14.7868,0.1135,0.1890,0.0912
 ,16.1007,0.1063,0.1187,0.1034
t,17.5923,0.0985,0.1436,0.1157
o,19.1531,0.1011,0.1095,0.1086
q,19.1655,0.0115,0.0989,0.0095
BACKSPACE,19.1753,0.0213,0.0511,0.0102
 ,19.2239,0.0111,0.0997,0.0117
s,19.2353,0.0813,0.1375,0.0982
i,19.7641,0.0848,0.0887,0.0975
