Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0103,0.0106,0.0202
I,0.0010,0.1162,0.1894,0.1156
SHIFT_UP,0.0220,0.0076,0.0075,0.0086
t,0.0246,0.0970,0.1588,0.1068
 ,0.6188,0.1013,0.1097,0.0891
w,0.9333,0.1057,0.0973,0.0938
a,1.1549,0.1138,0.1670,0.1055
s,1.1755,0.0881,0.1038,0.0907
 ,1.5615,0.1189,0.1284,0.0937
a,2.2104,0.0977,0.1960,0.1170
 ,2.8202,0.0906,0.1006,0.1166
b,2.8311,0.1157,0.0954,0.1108
r,2.9048,0.0891,0.1204,0.1093
i,3.9562,0.0953,0.1464,0.0937
g,4.5128,0.1047,0.1486,0.0905
h,4.7795,0.1026,0.1317,0.0903
t,5.2094,0.0973,0.1704,0.0901
 ,5.5501,0.0963,0.1564,0.0890
c,5.5554,0.1208,0.1002,0.1025
o,5.5668,0.1018,0.1620,0.0940
l,6.1410,0.0934,0.1043,0.1027
d,6.1492,0.1214,0.1216,0.0976
g,6.4488,0.0086,0.0993,0.0076
BACKSPACE,6.4657,0.0173,0.0507,0.0079
 ,6.5179,0.0088,0.1011,0.0080
d,6.5519,0.1170,0.1374,0.0820
a,7.4066,0.0848,0.1423,0.1204
y,7.9741,0.0987,0.1234,0.1032
s,7.9852,0.0086,0.0986,0.0077
BACKSPACE,7.9967,0.0200,0.0500,0.0101
 ,8.0443,0.0120,0.1014,0.0117
i,8.0549,0.1093,0.1863,0.0825
n,8.0677,0.0807,0.1296,0.1173
 ,8.0756,0.0930,0.1264,0.1126
SHIFT_DOWN,8.2947,0.0082,0.0082,0.0217
A,8.2953,0.0917,0.0988,0.1081
SHIFT_UP,8.3156,0.0077,0.0108,0.0073
i,9.0324,0.0108,0.0971,0.0087
BACKSPACE,9.0449,0.0218,0.0486,0.0086
p,9.0953,0.0106,0.0996,0.0072
r,9.1064,0.1163,0.1836,0.0872
i,9.5094,0.1068,0.2012,0.1174
l,10.1260,0.0839,0.1960,0.1094
",",10.3107,0.0955,0.1301,0.0787
 ,11.1443,0.0802,0.1156,0.1113
a,11.1564,0.1026,0.1706,0.1010
n,11.7976,0.1145,0.1801,0.0860
d,12.6971,0.1116,0.1441,0.1016
 ,13.2166,0.0993,0.1985,0.1152
c,13.2286,0.0088,0.0971,0.0120
BACKSPACE,13.2466,0.0229,0.0497,0.0092
t,13.2948,0.0072,0.0992,0.0076
h,13.3050,0.0886,0.1599,0.0845
e,13.7770,0.1211,0.1627,0.1137
o,14.3538,0.0078,0.1014,0.0118
BACKSPACE,14.3825,0.0213,0.0498,0.0078
 ,14.4336,0.0090,0.1005,0.0095
