Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0114,0.0113,0.0203
I,0.0010,0.0896,0.1510,0.1089
SHIFT_UP,0.0173,0.0088,0.0125,0.0108
t,0.0076,0.0919,0.0971,0.0949
 ,0.0224,0.1064,0.1178,0.0804
w,0.3713,0.1004,0.1440,0.0903
a,0.3806,0.1171,0.1846,0.1098
s,0.6137,0.0975,0.1739,0.0950
 ,0.6502,0.1045,0.1756,0.0843
a,1.0948,0.0984,0.1039,0.1197
 ,1.1128,0.0864,0.1684,0.0794
b,1.1245,0.0829,0.1620,0.0870
r,1.1320,0.1169,0.1802,0.1099
i,1.1419,0.0849,0.1134,0.1078
f,1.2759,0.0118,0.0974,0.0109
BACKSPACE,1.3047,0.0204,0.0474,0.0118
g,1.3562,0.0105,0.0990,0.0102
h,1.7595,0.0967,0.1305,0.1098
t,2.0852,0.0893,0.1155,0.0995
 ,2.5572,0.0993,0.1070,0.1049
c,2.5696,0.1090,0.1121,0.0982
o,2.5783,0.0858,0.1485,0.1201
l,2.5884,0.0937,0.1169,0.1104
d,2.7930,0.1124,0.1230,0.0845
 ,2.8484,0.1026,0.1868,0.1164
d,2.8550,0.1030,0.1067,0.0952
a,3.0891,0.1011,0.1351,0.1133
y,3.5995,0.0982,0.1198,0.1161
 ,3.6081,0.1098,0.1423,0.0933
p,3.6192,0.0091,0.0983,0.0071
BACKSPACE,3.6433,0.0200,0.0501,0.0103
i,3.6945,0.0107,0.0971,0.0084
n,4.1873,0.0965,0.0946,0.1082
 ,4.4016,0.0841,0.1842,0.1033
SHIFT_DOWN,4.4097,0.0071,0.0077,0.0229
A,4.4120,0.0864,0.1440,0.1143
BACKSPACE,4.4181,0.0212,0.0504,0.0124
SHIFT_UP,4.4325,0.0106,0.0122,0.0121
p,5.1392,0.0902,0.1141,0.1035
r,6.1032,0.0938,0.1014,0.1211
i,6.6195,0.1127,0.1334,0.1067
l,6.6278,0.1067,0.0999,0.0889
",",6.9349,0.1070,0.1057,0.0956
c,7.8968,0.0115,0.0972,0.0086
BACKSPACE,7.9269,0.0203,0.0516,0.0075
 ,7.9730,0.0094,0.0996,0.0074
a,8.3476,0.1090,0.1502,0.0915
n,9.0456,0.0899,0.1673,0.1186
d,9.0535,0.0847,0.1678,0.0900
 ,9.5612,0.0818,0.1023,0.1052
