Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0082,0.0102,0.0224
O,0.0025,0.0803,0.1831,0.0927
SHIFT_UP,0.0195,0.0089,0.0097,0.0124
l,0.1912,0.1212,0.1649,0.1029
d,0.2860,0.0827,0.1208,0.1141
 ,0.3907,0.1022,0.1083,0.1080
SHIFT_DOWN,0.3992,0.0118,0.0072,0.0213
m,0.3996,0.0127,0.1004,0.0086
BACKSPACE,0.4227,0.0226,0.0491,0.0119
M,0.4728,0.0114,0.1009,0.0103
SHIFT_UP,0.4905,0.0082,0.0093,0.0103
b,0.4787,0.0122,0.0991,0.0129
BACKSPACE,0.5060,0.0214,0.0499,0.0100
a,0.5605,0.0077,0.1015,0.0080
j,0.8293,0.0860,0.2002,0.0960
h,0.8413,0.0089,0.0999,0.0105
BACKSPACE,0.8661,0.0217,0.0481,0.0086
o,0.9161,0.0074,0.0978,0.0076
r,1.6475,0.1182,0.1317,0.1136
 ,1.8163,0.1220,0.1669,0.0938
c,2.1423,0.1116,0.1311,0.1180
l,2.8440,0.1204,0.1723,0.0927
e,2.8548,0.1048,0.1377,0.0823
a,3.0628,0.0949,0.1656,0.0920
r,3.1429,0.1203,0.1319,0.1102
e,3.2547,0.0911,0.1714,0.1169
d,3.2682,0.1082,0.0988,0.0830
 ,3.7995,0.1047,0.0907,0.0991
h,4.3429,0.1024,0.1617,0.1118
i,4.8014,0.0805,0.0942,0.1114
x,4.8142,0.0094,0.1027,0.0082
BACKSPACE,4.8261,0.0189,0.0520,0.0093
s,4.8803,0.0093,0.1021,0.0095
 ,4.9287,0.0913,0.1279,0.1068
t,5.1156,0.0865,0.1496,0.0892
h,5.5119,0.1182,0.1532,0.1101
r,5.5174,0.0911,0.1149,0.1153
o,5.5409,0.0921,0.1785,0.1104
a,5.7723,0.1008,0.1586,0.0830
t,6.0280,0.1165,0.1180,0.0982
 ,6.2533,0.1021,0.1943,0.0818
a,6.5336,0.1029,0.1796,0.1048
n,7.2718,0.0881,0.1166,0.0953
d,7.7079,0.0900,0.1801,0.0918
 ,8.2862,0.0861,0.1776,0.1167
b,8.6839,0.0873,0.1109,0.1164
l,8.9150,0.0107,0.0972,0.0117
BACKSPACE,8.9284,0.0216,0.0475,0.0108
e,8.9824,0.0103,0.0984,0.0100
g,9.4563,0.1187,0.1041,0.0976
a,9.8676,0.1038,0.1422,0.1030
n,10.1679,0.0941,0.1546,0.1177
 ,10.2345,0.0944,0.1641,0.1164
t,10.2419,0.0908,0.1547,0.0907
o,10.3903,0.0913,0.1454,0.0907
 ,10.6208,0.0989,0.1411,0.0941
s,10.6291,0.0830,0.1368,0.1156
l,10.6547,0.0116,0.0973,0.0078
BACKSPACE,10.6859,0.0221,0.0519,0.0094
i,10.7364,0.0077,0.1002,0.0086
n,11.0133,0.1157,0.1038,0.0955
g,11.0860,0.0895,0.1720,0.1114
.,11.1756,0.0940,0.1322,0.1009
 ,11.5749,0.1099,0.1640,0.0913
SHIFT_DOWN,12.1086,0.0096,0.0086,0.0191
y,12.1095,0.0090,0.0995,0.0114
BACKSPACE,12.1313,0.0188,0.0485,0.0074
A,12.1792,0.0091,0.0984,0.0090
SHIFT_UP,12.1970,0.0109,0.0121,0.0085
s,12.1942,0.1010,0.1820,0.1199
 ,12.2688,0.1104,0.1003,0.0894
h,12.8475,0.0795,0.1471,0.0892
e,12.9688,0.0865,0.1287,0.1017
 ,13.3653,0.0952,0.1596,0.0957
h,13.9251,0.0795,0.1826,0.0894
a,13.9346,0.1004,0.1048,0.0868
d,14.1168,0.1105,0.1177,0.1101
 ,14.2564,0.1067,0.1651,0.1057
s,14.5552,0.1128,0.1811,0.0992
a,14.8585,0.1102,0.1007,0.1113
i,15.1563,0.1125,0.0933,0.1184
d,15.2095,0.1019,0.1566,0.1052
",",15.5242,0.0987,0.1812,0.1192
 ,15.5364,0.1059,0.1900,0.1063
h,15.6390,0.1166,0.1732,0.0849
i,15.7985,0.0857,0.1150,0.1064
s,16.1198,0.1088,0.1714,0.0922
 ,16.4278,0.0805,0.1971,0.0890
v,16.7833,0.1011,0.1007,0.1048
o,17.0664,0.0810,0.1536,0.0850
i,17.1429,0.1140,0.1801,0.0905
c,17.4985,0.0932,0.1561,0.1101
e,17.6158,0.1157,0.1460,0.0814
 ,17.6427,0.0816,0.1044,0.0822
w,18.0927,0.0909,0.1072,0.1105
a,18.1033,0.1069,0.1991,0.1130
s,18.5945,0.1037,0.1555,0.1177
 ,19.0265,0.0978,0.1059,0.1159
h,19.3607,0.0959,0.1538,0.0903
f,19.8833,0.0115,0.1019,0.0127
BACKSPACE,19.9092,0.0202,0.0508,0.0085
o,19.9591,0.0089,0.1022,0.0117
a,20.1852,0.1071,0.1460,0.1026
r,20.3263,0.1022,0.1747,0.1014
s,20.5875,0.1223,0.1462,0.1110
e,20.7712,0.1187,0.1898,0.1188
",",20.8560,0.0837,0.1109,0.1012
j,20.9598,0.0111,0.0977,0.0085
BACKSPACE,20.9838,0.0188,0.0521,0.0120
 ,21.0324,0.0098,0.1003,0.0115
b,21.6501,0.1069,0.1400,0.1130
u,21.6977,0.0855,0.1097,0.0843
t,22.0896,0.1175,0.1398,0.0966
 ,22.4090,0.1121,0.1711,0.0814
h,22.6862,0.1047,0.1845,0.1079
e,22.9124,0.1095,0.0922,0.0912
 ,23.3207,0.1032,0.1451,0.1115
s,23.9907,0.1058,0.1917,0.1033
a,24.3690,0.1187,0.1146,0.0952
n,24.5741,0.0979,0.1848,0.1009
g,25.0069,0.1054,0.1784,0.0946
 ,25.0837,0.1007,0.1991,0.1086
w,25.5876,0.0966,0.1456,0.0908
e,25.9378,0.0922,0.1448,0.0828
BACKSPACE,25.9475,0.0182,0.0483,0.0113
l,25.9464,0.1015,0.0932,0.0923
l,26.5950,0.0912,0.1681,0.0948
 ,27.1417,0.1075,0.1523,0.0880
e,27.5031,0.1162,0.1782,0.1161
n,28.1599,0.0782,0.1402,0.0774
o,28.6066,0.1194,0.0897,0.0812
u,28.8914,0.1157,0.1078,0.1102
g,29.0285,0.1007,0.1757,0.0844
h,29.2590,0.1079,0.1794,0.1113
",",29.6446,0.0964,0.0995,0.0872
 ,29.9716,0.0944,0.1685,0.1100
a,29.9853,0.1130,0.0945,0.1000
c,29.9938,0.0078,0.1003,0.0128
BACKSPACE,30.0081,0.0225,0.0503,0.0116
n,30.0560,0.0101,0.0999,0.0093
d,30.5209,0.0950,0.1538,0.1117
 ,30.5266,0.0963,0.1202,0.0993
i,31.2407,0.0940,0.1540,0.0841
t,31.5656,0.1097,0.1509,0.0876
 ,31.9101,0.0907,0.1306,0.1128
w,32.0027,0.1139,0.1119,0.1030
a,32.5195,0.0857,0.1984,0.1031
s,32.8069,0.1123,0.1290,0.0821
 ,33.1673,0.1097,0.0909,0.1086
a,33.2149,0.0992,0.1848,0.1063
 ,33.6874,0.1111,0.1269,0.1117
s,34.0732,0.1094,0.1016,0.1024
BACKSPACE,34.0813,0.0189,0.0477,0.0110
t,34.3847,0.0995,0.1005,0.0894
i,34.7817,0.1066,0.1948,0.1002
r,35.1370,0.0899,0.1286,0.1089
r,35.1487,0.0925,0.1497,0.1072
i,35.3254,0.1134,0.1285,0.1102
n,35.4810,0.0869,0.1871,0.0908
g,36.3445,0.1083,0.0947,0.0847
 ,36.3822,0.1035,0.1764,0.1106
i,36.5533,0.0088,0.1026,0.0113
BACKSPACE,36.5669,0.0205,0.0481,0.0088
t,36.6201,0.0121,0.0990,0.0118
u,36.9293,0.1066,0.1300,0.1045
BACKSPACE,36.9408,0.0214,0.0492,0.0114
n,37.3543,0.1020,0.1027,0.0928
e,37.8360,0.0818,0.1071,0.0918
