Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0126,0.0089,0.0228
k,0.0010,0.0098,0.1013,0.0126
BACKSPACE,0.0136,0.0189,0.0474,0.0120
A,0.0606,0.0084,0.0996,0.0113
SHIFT_UP,0.0841,0.0124,0.0079,0.0112
f,0.2364,0.0936,0.1162,0.0844
t,1.5145,0.1075,0.1275,0.1069
e,1.5204,0.0966,0.1708,0.0839
r,1.5306,0.1105,0.0945,0.1146
 ,1.5398,0.1013,0.0953,0.1089
SHIFT_DOWN,2.5416,0.0127,0.0107,0.0185
I,2.5393,0.1124,0.1027,0.0906
SHIFT_UP,2.5623,0.0123,0.0077,0.0088
',3.0619,0.1163,0.1060,0.1047
d,3.1492,0.1144,0.1101,0.0917
 ,4.4085,0.1064,0.1532,0.0888
s,4.4206,0.1111,0.0961,0.1114
o,5.5138,0.0853,0.1437,0.0975
a,5.8285,0.0888,0.1969,0.0820
p,6.8445,0.1120,0.1393,0.1045
t,7.3850,0.0078,0.1024,0.0083
BACKSPACE,7.4055,0.0191,0.0502,0.0090
e,7.4573,0.0077,0.0971,0.0098
f,7.4642,0.0115,0.0981,0.0095
BACKSPACE,7.4770,0.0185,0.0483,0.0125
d,7.5286,0.0079,0.0972,0.0120
 ,7.7598,0.0955,0.1091,0.1122
m,7.7691,0.1022,0.1390,0.1192
y,7.7772,0.1087,0.1693,0.0950
s,7.8841,0.0878,0.0893,0.1091
e,8.1885,0.1184,0.0916,0.0860
l,8.1979,0.0937,0.0956,0.1034
f,8.8043,0.1106,0.1779,0.0876
z,9.3165,0.0116,0.1018,0.0114
BACKSPACE,9.3319,0.0218,0.0472,0.0115
 ,9.3864,0.0115,0.1001,0.0101
a,9.3949,0.1088,0.1568,0.0915
l,9.4015,0.1134,0.1078,0.0832
l,9.5103,0.0885,0.1798,0.1118
 ,10.1594,0.1077,0.1188,0.0827
o,10.3315,0.1042,0.1623,0.0939
v,10.3429,0.1019,0.1929,0.1125
e,10.3513,0.0937,0.1319,0.0882
