Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0086,0.0082,0.0181
A,0.0025,0.1133,0.1313,0.1181
SHIFT_UP,0.0209,0.0098,0.0088,0.0093
f,0.2724,0.0945,0.1415,0.1132
t,0.2814,0.1114,0.1882,0.0786
i,0.2963,0.0094,0.0996,0.0082
BACKSPACE,0.3136,0.0173,0.0507,0.0130
e,0.3633,0.0104,0.1021,0.0073
r,0.7432,0.1065,0.1352,0.1168
w,0.7509,0.0127,0.0982,0.0110
BACKSPACE,0.7806,0.0221,0.0498,0.0118
 ,0.8281,0.0077,0.0991,0.0128
SHIFT_DOWN,0.8364,0.0120,0.0089,0.0191
I,0.8390,0.1038,0.1973,0.0871
SHIFT_UP,0.8597,0.0092,0.0126,0.0108
',0.8463,0.1018,0.1560,0.1084
d,0.8595,0.0812,0.1154,0.1098
d,0.8674,0.0124,0.1004,0.0097
BACKSPACE,0.8830,0.0171,0.0484,0.0110
 ,0.9331,0.0122,0.1005,0.0097
e,1.2202,0.0127,0.1012,0.0071
BACKSPACE,1.2396,0.0173,0.0515,0.0086
s,1.2886,0.0100,0.1022,0.0089
o,1.7613,0.1154,0.1071,0.0958
a,1.7762,0.0902,0.1652,0.1114
p,3.3609,0.0842,0.1723,0.0938
e,3.3713,0.0922,0.1840,0.1180
d,3.3758,0.0849,0.1735,0.0944
 ,3.3876,0.1152,0.1674,0.0921
m,3.7369,0.1158,0.1210,0.0920
y,4.3675,0.0832,0.1544,0.0863
BACKSPACE,4.3789,0.0171,0.0523,0.0120
s,4.3794,0.0974,0.1267,0.1148
e,4.3883,0.0885,0.1333,0.0995
l,5.0798,0.0952,0.1963,0.0885
f,5.0929,0.1059,0.1721,0.1121
w,5.7289,0.0125,0.0980,0.0129
BACKSPACE,5.7497,0.0207,0.0501,0.0109
 ,5.7968,0.0092,0.1008,0.0127
BACKSPACE,5.8068,0.0227,0.0525,0.0118
a,7.2804,0.0908,0.1895,0.0832
d,7.6670,0.0073,0.0991,0.0091
BACKSPACE,7.7008,0.0227,0.0486,0.0105
l,7.7462,0.0113,0.0987,0.0126
l,7.7591,0.0977,0.1595,0.0941
 ,8.8663,0.1163,0.1651,0.1133
o,8.8737,0.1183,0.1305,0.1105
v,9.1578,0.0998,0.1703,0.0849
e,9.1688,0.0996,0.1669,0.1179
r,9.1799,0.0866,0.0888,0.1130
z,9.7691,0.0076,0.1016,0.0116
BACKSPACE,9.7885,0.0207,0.0516,0.0109
 ,9.8370,0.0124,0.0998,0.0110
SHIFT_DOWN,10.9942,0.0121,0.0094,0.0199
k,10.9959,0.0099,0.1004,0.0083
BACKSPACE,11.0139,0.0176,0.0510,0.0113
I,11.0585,0.0112,0.0985,0.0091
SHIFT_UP,11.0816,0.0095,0.0079,0.0117
 ,11.0698,0.0837,0.1592,0.1171
f,11.3069,0.0898,0.1733,0.0995
e,11.4562,0.0949,0.1429,0.1050
l,11.8610,0.0867,0.1313,0.1075
u,13.1279,0.0102,0.1026,0.0093
BACKSPACE,13.1437,0.0199,0.0517,0.0110
t,13.1926,0.0109,0.1019,0.0091
q,13.2038,0.0073,0.1003,0.0090
BACKSPACE,13.2250,0.0225,0.0517,0.0122
 ,13.2701,0.0092,0.0994,0.0118
b,13.2807,0.0833,0.1955,0.1212
f,13.3096,0.0076,0.0987,0.0119
BACKSPACE,13.3339,0.0207,0.0480,0.0123
e,13.3807,0.0091,0.0984,0.0128
t,13.4795,0.1129,0.1853,0.0948
t,13.4886,0.1151,0.1392,0.1044
e,14.0212,0.1135,0.0948,0.0986
r,14.7509,0.0902,0.1058,0.0951
g,14.8851,0.0118,0.0996,0.0116
BACKSPACE,14.9124,0.0178,0.0471,0.0111
 ,14.9597,0.0120,0.1005,0.0093
a,14.9743,0.0891,0.1659,0.1173
n,15.5151,0.1088,0.1259,0.0848
d,16.5047,0.1105,0.1081,0.1152
k,16.5199,0.0111,0.0997,0.0094
BACKSPACE,16.5326,0.0207,0.0475,0.0099
 ,16.5831,0.0089,0.0994,0.0114
l,16.7792,0.0969,0.1899,0.0784
a,16.9437,0.1061,0.1320,0.1080
q,17.4364,0.0074,0.1011,0.0080
BACKSPACE,17.4460,0.0230,0.0521,0.0122
y,17.4992,0.0106,0.1019,0.0073
 ,17.5072,0.0964,0.1525,0.0901
d,17.5981,0.0844,0.0923,0.0832
o,17.6108,0.1092,0.1602,0.0953
w,19.4541,0.0937,0.1088,0.0953
n,19.8522,0.1133,0.1852,0.1043
d,19.8629,0.0089,0.0980,0.0127
BACKSPACE,19.8787,0.0228,0.0511,0.0099
 ,19.9315,0.0107,0.0978,0.0092
a,20.0445,0.0075,0.0983,0.0106
BACKSPACE,20.0660,0.0173,0.0522,0.0092
i,20.1137,0.0097,0.0972,0.0106
n,20.6440,0.0869,0.0892,0.1105
 ,21.8198,0.0950,0.1794,0.0899
t,21.8286,0.0990,0.1488,0.1128
p,22.0015,0.0103,0.1004,0.0094
BACKSPACE,22.0092,0.0188,0.0512,0.0126
h,22.0577,0.0106,0.1000,0.0083
e,23.5402,0.1030,0.1398,0.1058
 ,24.1308,0.0859,0.1347,0.1009
a,24.2695,0.0860,0.1282,0.0970
q,24.4067,0.0109,0.1001,0.0106
BACKSPACE,24.4166,0.0216,0.0471,0.0075
t,24.4651,0.0094,0.0981,0.0074
h,24.5203,0.0896,0.1116,0.1154
 ,25.2233,0.0911,0.1611,0.0823
t,25.2301,0.1161,0.1460,0.0878
o,25.2421,0.0917,0.1704,0.1064
 ,25.2498,0.1120,0.1739,0.0804
t,25.4172,0.0788,0.1303,0.0837
h,25.4268,0.0817,0.1173,0.1123
i,25.4364,0.0872,0.1902,0.1066
n,25.5123,0.0951,0.1981,0.0885
s,25.5245,0.0119,0.1013,0.0105
BACKSPACE,25.5502,0.0225,0.0479,0.0105
k,25.5991,0.0096,0.0983,0.0103
 ,26.8362,0.0896,0.1174,0.1002
a,27.4335,0.0916,0.1203,0.1086
n,27.4485,0.0085,0.1004,0.0096
BACKSPACE,27.4599,0.0172,0.0526,0.0129
b,27.5080,0.0118,0.1007,0.0092
o,28.4066,0.0865,0.1023,0.0933
BACKSPACE,28.4167,0.0177,0.0522,0.0090
u,28.4183,0.1115,0.1024,0.1140
