Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0017,0.0099,0.0100,0.0186
I,0.0013,0.0817,0.1432,0.0920
SHIFT_UP,0.0208,0.0072,0.0084,0.0123
t,0.3507,0.1159,0.1674,0.0977
 ,0.6707,0.1078,0.1688,0.0939
w,0.9643,0.0878,0.1838,0.0964
a,1.4439,0.1105,0.1654,0.1117
s,1.4546,0.0974,0.1250,0.0797
 ,1.5390,0.1109,0.1162,0.1155
a,1.7708,0.0919,0.1318,0.0895
 ,2.1032,0.1011,0.1104,0.1089
b,2.4756,0.0991,0.1556,0.0969
r,2.7932,0.1111,0.1303,0.1113
i,3.4733,0.0797,0.1911,0.1066
g,3.6798,0.1010,0.1954,0.0913
h,3.8457,0.1032,0.1643,0.1151
t,4.1166,0.0952,0.1097,0.0933
 ,4.6028,0.1200,0.1702,0.1216
c,4.6152,0.0950,0.0950,0.0920
o,4.8601,0.1125,0.1429,0.1115
l,5.0017,0.1099,0.1379,0.0988
d,5.0074,0.1057,0.1688,0.0843
 ,5.1686,0.0856,0.1765,0.1186
d,5.4084,0.0818,0.1969,0.0848
a,5.6895,0.0985,0.1897,0.1201
y,6.3240,0.0986,0.1004,0.0931
 ,6.4434,0.0772,0.1433,0.0926
i,7.0681,0.1107,0.1268,0.1018
n,7.3939,0.1055,0.1916,0.0977
s,7.7940,0.0090,0.1011,0.0086
BACKSPACE,7.8194,0.0208,0.0479,0.0088
 ,7.8703,0.0111,0.0982,0.0108
SHIFT_DOWN,8.0661,0.0112,0.0087,0.0184
A,8.0665,0.1157,0.1624,0.0933
SHIFT_UP,8.0863,0.0089,0.0115,0.0115
p,8.3425,0.1064,0.1245,0.1105
r,8.6556,0.1219,0.2004,0.1141
i,9.0968,0.0920,0.1339,0.0999
l,9.7250,0.1110,0.1698,0.0852
",",10.0181,0.1019,0.1680,0.0794
 ,10.4828,0.0883,0.1640,0.1166
a,10.9240,0.1015,0.1809,0.1145
n,10.9693,0.0888,0.1670,0.0930
d,11.0930,0.1167,0.1180,0.1007
 ,11.1863,0.1162,0.1456,0.0958
t,11.5762,0.0868,0.1057,0.1063
h,12.0145,0.0994,0.1109,0.0986
e,12.4959,0.1168,0.1659,0.0867
 ,12.8739,0.1171,0.1717,0.1156
c,13.2665,0.0873,0.1584,0.0951
l,13.4125,0.1106,0.0982,0.0899
o,13.4309,0.1134,0.1596,0.0932
c,13.4427,0.1172,0.1432,0.0951
k,14.0773,0.1009,0.1889,0.0842
s,14.6905,0.0994,0.1446,0.0849
 ,15.1040,0.1191,0.1751,0.0827
w,15.3760,0.1027,0.1987,0.0867
e,15.3870,0.1007,0.1080,0.0913
r,15.5212,0.1112,0.0956,0.0911
e,15.7509,0.1180,0.1318,0.0873
 ,16.2423,0.1076,0.0965,0.1043
s,16.8639,0.1091,0.2006,0.1149
t,16.9851,0.1086,0.1758,0.1042
r,17.0621,0.1041,0.1389,0.0988
i,17.2150,0.0846,0.1148,0.0993
k,17.8002,0.0868,0.1777,0.1090
i,18.2083,0.1144,0.1637,0.0891
n,18.4883,0.0940,0.1444,0.0850
q,18.8578,0.0079,0.0976,0.0101
BACKSPACE,18.8873,0.0173,0.0484,0.0085
g,18.9344,0.0119,0.1015,0.0118
 ,18.9461,0.0847,0.1466,0.1015
BACKSPACE,18.9542,0.0184,0.0499,0.0127
t,19.2107,0.1129,0.1802,0.0979
h,19.4208,0.0787,0.1507,0.0940
i,19.5747,0.1190,0.1621,0.0998
r,19.9550,0.0834,0.1969,0.1183
t,20.2203,0.0866,0.1631,0.1000
e,20.6496,0.0825,0.2006,0.0963
e,20.7215,0.1118,0.1836,0.1155
n,20.9103,0.1170,0.1911,0.0996
.,21.0187,0.1158,0.1794,0.1147
 ,21.5582,0.1188,0.1901,0.0796
SHIFT_DOWN,21.8275,0.0072,0.0124,0.0201
W,21.8278,0.0972,0.1280,0.1220
SHIFT_UP,21.8479,0.0078,0.0100,0.0080
i,22.1295,0.0975,0.1615,0.1123
n,22.8232,0.1081,0.0916,0.1148
s,23.0317,0.0975,0.1323,0.0942
t,23.8586,0.0790,0.1405,0.0850
o,23.8725,0.1086,0.1768,0.0933
n,24.3297,0.1161,0.1779,0.1150
 ,24.4578,0.1163,0.1213,0.1013
SHIFT_DOWN,24.5534,0.0104,0.0125,0.0202
S,24.5502,0.1166,0.1307,0.1063
SHIFT_UP,24.5719,0.0071,0.0128,0.0102
m,24.6169,0.1071,0.1209,0.0970
i,25.1589,0.0777,0.1309,0.0786
t,25.3605,0.0790,0.0977,0.0870
h,26.1332,0.1024,0.1022,0.0920
",",26.4947,0.0899,0.1404,0.0862
 ,26.9694,0.1091,0.1128,0.0845
h,27.0072,0.1079,0.1163,0.0867
i,27.0152,0.1132,0.1318,0.1190
s,27.4336,0.1135,0.1841,0.0897
 ,28.1141,0.0840,0.1577,0.0879
c,28.4491,0.1179,0.1861,0.0837
y,28.6587,0.0092,0.0990,0.0080
BACKSPACE,28.6829,0.0184,0.0489,0.0101
h,28.7333,0.0104,0.0975,0.0129
i,29.0226,0.0983,0.0907,0.1135
n,29.1015,0.0864,0.1961,0.1066
 ,29.8678,0.1153,0.1169,0.0931
n,30.5878,0.0999,0.1653,0.1012
u,30.6020,0.1026,0.1490,0.0877
z,31.0898,0.0885,0.1385,0.0973
z,31.4645,0.0902,0.1254,0.0954
l,31.4776,0.0834,0.1717,0.1065
e,31.8844,0.0819,0.1178,0.1123
d,32.3952,0.0921,0.1808,0.1163
 ,32.6734,0.1000,0.1816,0.1149
i,33.0518,0.0985,0.1951,0.0833
n,33.1969,0.0831,0.1633,0.1178
t,33.5583,0.1097,0.1500,0.0935
h,34.3640,0.0109,0.1028,0.0105
BACKSPACE,34.3889,0.0221,0.0516,0.0073
o,34.4338,0.0101,0.1014,0.0101
 ,34.8069,0.0938,0.1268,0.1128
h,34.8922,0.1177,0.1342,0.0991
i,34.9663,0.1170,0.1032,0.1164
s,35.6221,0.0895,0.1127,0.0830
 ,35.9582,0.1125,0.1315,0.0943
b,36.5093,0.1114,0.1854,0.0917
r,36.9071,0.1195,0.1577,0.1021
e,37.1286,0.0921,0.0909,0.1146
a,37.1710,0.0876,0.1132,0.1085
s,37.5714,0.1027,0.1462,0.1070
t,37.5811,0.1156,0.1295,0.0882
 ,37.7887,0.1034,0.1318,0.1009
i,38.2155,0.1101,0.1633,0.0948
n,38.5989,0.1155,0.1328,0.0937
 ,38.7222,0.1002,0.1322,0.1057
a,38.7754,0.1076,0.1591,0.1104
n,39.1553,0.1190,0.0978,0.0893
 ,39.9557,0.0823,0.1931,0.0919
e,40.4088,0.0986,0.1925,0.0802
f,40.6993,0.1015,0.1361,0.1143
f,40.8171,0.1173,0.1715,0.1167
o,40.8675,0.1030,0.1252,0.0993
r,41.2413,0.0818,0.0939,0.0850
t,41.6503,0.1159,0.1806,0.0846
 ,42.3965,0.1169,0.1495,0.1061
t,42.7812,0.0948,0.1138,0.0916
o,43.2916,0.1173,0.1996,0.0791
 ,43.5160,0.0906,0.1156,0.0864
e,44.0650,0.0895,0.1170,0.1067
s,44.3301,0.0967,0.1628,0.0951
c,44.5019,0.1025,0.1282,0.0886
a,44.5168,0.1088,0.1280,0.1077
p,45.0873,0.1041,0.1922,0.0894
f,45.2767,0.0118,0.0984,0.0079
BACKSPACE,45.2877,0.0204,0.0505,0.0073
e,45.3403,0.0094,0.1000,0.0127
 ,45.7186,0.0951,0.1023,0.1164
t,46.2362,0.1166,0.1472,0.0951
n,46.4857,0.0116,0.0981,0.0097
BACKSPACE,46.5114,0.0192,0.0504,0.0110
h,46.5654,0.0082,0.0988,0.0079
e,47.6005,0.0961,0.1248,0.0967
 ,47.8217,0.0902,0.1225,0.0814
v,48.0295,0.1109,0.0935,0.1100
i,48.3481,0.1004,0.1225,0.1153
l,48.3619,0.1140,0.1439,0.1175
e,48.8675,0.1149,0.0976,0.1167
 ,49.3261,0.1103,0.1294,0.0892
BACKSPACE,49.3404,0.0171,0.0516,0.0109
w,49.7326,0.1129,0.1893,0.1177
i,49.7422,0.0992,0.0910,0.0783
n,49.9981,0.0972,0.1198,0.1137
d,50.2555,0.1101,0.1519,0.0803
l,50.5719,0.0108,0.1022,0.0093
BACKSPACE,50.5981,0.0174,0.0518,0.0099
",",50.6457,0.0073,0.0991,0.0119
 ,50.8893,0.0838,0.1629,0.0838
s,50.8979,0.1191,0.1535,0.1181
l,51.3497,0.0835,0.0938,0.1035
i,52.1334,0.0851,0.1521,0.1084
p,52.6786,0.1018,0.1319,0.0946
p,53.1492,0.1102,0.1530,0.0972
e,53.1586,0.0836,0.1484,0.0819
d,53.9255,0.0908,0.1043,0.0977
 ,53.9747,0.0845,0.1744,0.0967
q,54.2232,0.0855,0.1628,0.1107
s,54.4848,0.0096,0.1014,0.0087
BACKSPACE,54.5033,0.0221,0.0498,0.0127
u,54.5551,0.0127,0.0983,0.0122
i,54.9733,0.0844,0.1935,0.0935
c,55.5337,0.1150,0.1016,0.1032
k,55.6490,0.1175,0.1441,0.1066
l,56.0541,0.0882,0.1641,0.0872
y,56.3768,0.1076,0.1381,0.1124
 ,56.3981,0.0890,0.1300,0.1038
t,56.8149,0.1161,0.1214,0.0869
h,57.1499,0.1220,0.1302,0.1064
r,57.3841,0.0896,0.1768,0.0932
o,57.8765,0.1028,0.1577,0.0812
u,58.3028,0.1179,0.1677,0.1013
g,58.8071,0.0921,0.1645,0.0834
h,59.0748,0.0893,0.1746,0.0905
 ,59.2617,0.1095,0.1255,0.0917
t,59.3206,0.0911,0.1867,0.0837
k,59.7057,0.0086,0.1014,0.0115
BACKSPACE,59.7339,0.0205,0.0489,0.0070
h,59.7794,0.0098,0.1022,0.0110
e,60.5375,0.0982,0.1908,0.0915
 ,61.2872,0.1083,0.1524,0.1170
g,61.4845,0.0862,0.1125,0.1064
l,61.7254,0.1129,0.1700,0.0927
a,62.0522,0.0885,0.1728,0.0878
s,62.5313,0.1037,0.1147,0.1079
s,63.4537,0.0932,0.1565,0.1156
 ,64.0015,0.0956,0.1309,0.1043
d,64.4251,0.0885,0.1278,0.0913
o,64.4325,0.1176,0.1500,0.1151
o,64.6421,0.1156,0.1772,0.1048
r,65.0685,0.1044,0.1509,0.1176
s,65.0802,0.1048,0.1058,0.1132
 ,65.4686,0.1033,0.1889,0.0900
o,65.7287,0.0932,0.1345,0.0782
f,66.2190,0.1026,0.1026,0.0803
 ,66.4760,0.1023,0.1268,0.0866
SHIFT_DOWN,66.6655,0.0073,0.0080,0.0228
V,66.6647,0.1054,0.1475,0.0853
SHIFT_UP,66.6826,0.0119,0.0082,0.0090
t,66.7881,0.0091,0.1013,0.0090
BACKSPACE,66.8042,0.0191,0.0488,0.0111
i,66.8531,0.0098,0.0976,0.0081
c,67.0452,0.0918,0.1370,0.1226
t,67.2397,0.0890,0.1898,0.0908
o,67.4947,0.0964,0.1444,0.1147
r,67.6676,0.0822,0.0954,0.1111
y,67.8424,0.1139,0.1395,0.0912
 ,68.1726,0.0952,0.1380,0.0993
SHIFT_DOWN,69.0990,0.0120,0.0090,0.0228
M,69.0993,0.0927,0.1547,0.1115
SHIFT_UP,69.1207,0.0106,0.0102,0.0119
a,69.2149,0.0851,0.1218,0.1070
n,69.3429,0.1065,0.1876,0.1104
s,69.8394,0.0911,0.1519,0.0871
i,69.9990,0.1068,0.1406,0.0908
o,70.0124,0.0907,0.1064,0.1135
n,70.2032,0.1020,0.1317,0.0874
s,70.5723,0.1129,0.1417,0.1184
",",71.1454,0.1186,0.1870,0.0904
 ,71.3393,0.1077,0.1159,0.1161
t,71.8909,0.0886,0.1789,0.1085
h,72.0221,0.1218,0.1171,0.0878
o,72.3653,0.1089,0.1079,0.1002
u,72.7898,0.1205,0.1910,0.0893
g,73.1049,0.1073,0.1784,0.0920
h,73.3302,0.1182,0.1898,0.1070
 ,73.7990,0.0815,0.1480,0.0862
e,74.1640,0.0115,0.0972,0.0090
BACKSPACE,74.1779,0.0188,0.0526,0.0122
n,74.2304,0.0127,0.1015,0.0129
o,74.7304,0.1091,0.1897,0.1184
t,74.9822,0.1182,0.1134,0.0916
x,74.9957,0.0076,0.1005,0.0130
BACKSPACE,75.0127,0.0217,0.0496,0.0111
 ,75.0622,0.0114,0.1007,0.0099
q,75.0850,0.1008,0.1464,0.1003
u,75.0933,0.1095,0.1322,0.1189
i,75.4033,0.1061,0.1113,0.0914
c,75.8730,0.1139,0.0981,0.1055
k,76.1244,0.0909,0.1580,0.0991
l,76.6975,0.1134,0.1490,0.1016
y,76.8549,0.1077,0.1834,0.1064
 ,77.5155,0.0983,0.1336,0.0963
e,77.7885,0.0839,0.1606,0.0991
n,78.1726,0.1218,0.1051,0.0908
o,78.1807,0.1121,0.1367,0.0877
u,78.5853,0.0897,0.1929,0.0996
g,78.9574,0.0960,0.1385,0.0888
h,79.3099,0.1047,0.1875,0.0996
 ,79.5800,0.0976,0.1108,0.0926
p,79.7434,0.0084,0.0976,0.0071
BACKSPACE,79.7639,0.0178,0.0478,0.0127
t,79.8135,0.0070,0.0971,0.0099
o,79.8246,0.1038,0.1893,0.1149
 ,80.0798,0.0958,0.1143,0.1079
p,80.7232,0.1219,0.1402,0.0810
r,81.1486,0.1124,0.1514,0.1140
e,81.5741,0.1201,0.1305,0.1090
v,81.8449,0.1216,0.1819,0.0857
e,82.2641,0.1081,0.1347,0.0965
n,82.3768,0.0822,0.1740,0.1123
t,82.8283,0.0899,0.1720,0.1024
 ,82.8953,0.0807,0.1011,0.1140
a,83.4856,0.1158,0.1149,0.1182
 ,83.9422,0.0867,0.1080,0.1102
s,84.3470,0.0889,0.1276,0.0997
w,84.3553,0.1204,0.1144,0.0942
i,84.4563,0.0901,0.2004,0.1095
r,84.8115,0.1088,0.1308,0.1058
l,85.2284,0.1077,0.1705,0.0855
 ,85.5190,0.1020,0.1728,0.0927
o,85.5248,0.0814,0.1148,0.1091
f,85.9593,0.0959,0.1367,0.1103
BACKSPACE,85.9706,0.0226,0.0526,0.0102
f,86.5035,0.0104,0.0984,0.0115
BACKSPACE,86.5175,0.0223,0.0526,0.0119
 ,86.5702,0.0084,0.1003,0.0083
g,87.0099,0.0907,0.1418,0.1136
r,87.3594,0.1126,0.1654,0.1070
b,88.1837,0.0108,0.1014,0.0088
BACKSPACE,88.2090,0.0213,0.0521,0.0129
i,88.2552,0.0078,0.1014,0.0083
t,88.9094,0.0824,0.1032,0.0806
t,88.9556,0.1035,0.1543,0.0897
y,89.5073,0.0919,0.0943,0.0898
 ,89.9969,0.1066,0.1534,0.0823
d,90.3386,0.1134,0.1708,0.1015
u,90.3482,0.0837,0.0948,0.1143
s,90.5012,0.0818,0.1297,0.1172
t,90.9930,0.0965,0.1487,0.1018
 ,91.0686,0.1099,0.0913,0.0922
f,91.2588,0.0956,0.1080,0.1004
r,91.4656,0.1195,0.1871,0.1052
o,91.8074,0.1157,0.1732,0.0978
m,92.3921,0.1125,0.0977,0.1020
 ,92.5573,0.0950,0.1233,0.0863
e,93.4858,0.0963,0.1967,0.0833
n,93.4984,0.0900,0.1999,0.0884
t,93.5108,0.1054,0.0981,0.1130
e,93.8130,0.0856,0.1671,0.0895
r,94.2092,0.1134,0.1316,0.1165
i,94.5180,0.0999,0.1718,0.0910
n,94.5947,0.1072,0.1885,0.0821
g,94.9101,0.1145,0.1499,0.1144
 ,95.1539,0.0988,0.1132,0.1147
a,95.7105,0.0927,0.0910,0.0968
l,96.0318,0.1071,0.1336,0.0887
o,96.2620,0.1157,0.1038,0.1017
n,96.4018,0.0862,0.1278,0.1090
g,96.5883,0.0885,0.1958,0.0814
 ,97.0290,0.1043,0.1254,0.0929
w,97.2286,0.1123,0.1189,0.1041
i,97.3810,0.1141,0.1755,0.0881
t,97.6459,0.0944,0.1606,0.0911
h,98.2116,0.0976,0.1889,0.1119
 ,98.6093,0.0863,0.1133,0.1063
h,98.8643,0.1187,0.1486,0.1099
i,98.8723,0.0916,0.1435,0.0888
m,99.1953,0.1107,0.1122,0.0896
.,99.4619,0.1068,0.1039,0.0950
 ,99.9996,0.0929,0.1776,0.0983
 ,100.1903,0.0965,0.1562,0.1157
SHIFT_DOWN,100.5305,0.0081,0.0103,0.0189
T,100.5312,0.1106,0.1548,0.1111
SHIFT_UP,100.5551,0.0100,0.0108,0.0097
h,100.9945,0.1183,0.1248,0.0873
e,101.1422,0.0976,0.1939,0.0883
 ,101.1520,0.0913,0.1942,0.1128
h,101.6234,0.0893,0.1606,0.0848
a,101.8598,0.1168,0.1197,0.1155
l,102.1860,0.0857,0.1174,0.1116
l,102.6055,0.0866,0.1934,0.0963
w,102.7898,0.1121,0.1576,0.1188
a,103.0656,0.1091,0.1607,0.1156
y,103.3921,0.1076,0.1159,0.1140
 ,103.4851,0.0940,0.1366,0.0857
s,103.9777,0.0937,0.0992,0.1011
m,104.2832,0.1002,0.1271,0.0873
e,104.4934,0.1081,0.1319,0.1018
l,105.0347,0.0925,0.1172,0.0827
t,105.2984,0.1064,0.1991,0.0911
 ,105.8944,0.0993,0.1829,0.1089
o,106.6393,0.1007,0.1920,0.0995
f,107.1431,0.1104,0.1830,0.0845
 ,107.4348,0.0880,0.0991,0.0802
b,107.9050,0.0834,0.1180,0.1031
p,107.9136,0.0091,0.1005,0.0092
BACKSPACE,107.9261,0.0191,0.0477,0.0087
o,107.9773,0.0078,0.1000,0.0110
i,108.4100,0.0964,0.1056,0.0963
l,108.4954,0.1077,0.1891,0.0836
e,108.5139,0.0883,0.1592,0.1133
d,108.9951,0.0989,0.1211,0.1122
 ,109.1818,0.1194,0.1938,0.0993
c,109.6531,0.1192,0.1001,0.0875
a,109.6638,0.1065,0.1095,0.0830
b,110.2020,0.1160,0.1304,0.1026
b,110.6402,0.1062,0.0993,0.1152
a,111.1231,0.0802,0.1630,0.0896
g,111.5399,0.0930,0.1147,0.0897
e,111.5450,0.1113,0.1706,0.1038
 ,112.0659,0.0863,0.1271,0.1087
a,112.0781,0.0967,0.1833,0.1098
n,112.4689,0.0924,0.1832,0.1159
d,113.2499,0.1128,0.1135,0.0845
 ,113.4576,0.0979,0.1543,0.1146
