Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0118,0.0082,0.0198
c,0.0010,0.0121,0.1018,0.0119
BACKSPACE,0.0225,0.0216,0.0473,0.0124
O,0.0711,0.0099,0.1008,0.0112
SHIFT_UP,0.0908,0.0094,0.0076,0.0128
l,0.0784,0.1077,0.1953,0.0773
BACKSPACE,0.0891,0.0205,0.0486,0.0085
d,0.1469,0.0979,0.1115,0.0819
 ,0.1569,0.0858,0.1920,0.0892
SHIFT_DOWN,0.6948,0.0084,0.0105,0.0186
M,0.6915,0.0898,0.1012,0.0972
SHIFT_UP,0.7118,0.0077,0.0119,0.0108
a,1.4426,0.1050,0.1778,0.1069
j,1.4549,0.0783,0.0957,0.0859
o,1.4602,0.0796,0.1370,0.0875
r,2.3180,0.1092,0.1032,0.0862
 ,2.5610,0.0798,0.1968,0.0989
c,2.7880,0.1216,0.1327,0.1102
l,3.5620,0.1167,0.1702,0.0863
i,4.5066,0.0070,0.1025,0.0109
BACKSPACE,4.5307,0.0185,0.0474,0.0095
e,4.5786,0.0078,0.0995,0.0101
a,4.5902,0.0837,0.1974,0.1180
r,5.1467,0.1078,0.1794,0.0942
e,5.2046,0.1038,0.1298,0.0817
d,5.6950,0.1193,0.1967,0.1206
 ,5.7041,0.1150,0.1810,0.1078
h,5.7190,0.0851,0.1081,0.1065
i,5.7252,0.1165,0.1873,0.0929
s,5.7349,0.0932,0.1934,0.1088
 ,5.7463,0.0979,0.1153,0.0880
y,6.2523,0.0126,0.0988,0.0105
BACKSPACE,6.2772,0.0217,0.0480,0.0070
t,6.3277,0.0096,0.0978,0.0111
h,6.9444,0.1167,0.1888,0.1176
r,7.9773,0.0996,0.1083,0.0884
b,7.9910,0.0076,0.0978,0.0073
BACKSPACE,8.0050,0.0176,0.0527,0.0084
o,8.0576,0.0074,0.0980,0.0082
a,8.3211,0.0996,0.0950,0.1067
g,8.7897,0.0127,0.0974,0.0097
BACKSPACE,8.8193,0.0200,0.0471,0.0124
t,8.8678,0.0084,0.1004,0.0094
h,10.0167,0.0074,0.1015,0.0094
BACKSPACE,10.0458,0.0191,0.0479,0.0077
 ,10.0954,0.0128,0.0998,0.0129
a,10.1703,0.1027,0.1052,0.1044
n,10.2438,0.0941,0.1818,0.1099
d,10.2535,0.0904,0.1825,0.1133
 ,10.2634,0.1138,0.1661,0.0961
p,10.9005,0.0107,0.0978,0.0129
BACKSPACE,10.9096,0.0196,0.0525,0.0079
b,10.9602,0.0082,0.0980,0.0097
e,11.6164,0.0910,0.1048,0.0835
g,12.4866,0.1208,0.1753,0.1147
a,12.7277,0.1130,0.1897,0.1049
n,12.7344,0.0795,0.1703,0.1057
 ,13.2607,0.0847,0.1208,0.1023
t,13.2671,0.0948,0.1473,0.1107
o,13.6551,0.0844,0.1259,0.1139
r,13.8043,0.0080,0.1011,0.0098
