Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0081,0.0104,0.0208
I,0.0010,0.1032,0.1914,0.0974
SHIFT_UP,0.0218,0.0080,0.0117,0.0129
t,1.4218,0.1147,0.1266,0.0914
 ,2.2254,0.1112,0.1967,0.0991
w,2.2358,0.0817,0.1014,0.1057
a,2.4615,0.1087,0.1879,0.1071
m,2.9800,0.0111,0.1016,0.0077
BACKSPACE,2.9994,0.0206,0.0489,0.0077
s,3.0485,0.0080,0.0988,0.0094
 ,3.1128,0.0888,0.1400,0.1175
a,4.0063,0.1217,0.1792,0.0786
z,5.0600,0.0079,0.1009,0.0127
BACKSPACE,5.0755,0.0219,0.0481,0.0070
 ,5.1221,0.0108,0.1006,0.0089
b,5.1346,0.0848,0.1509,0.1034
m,5.2843,0.0076,0.0979,0.0116
BACKSPACE,5.3043,0.0190,0.0489,0.0081
r,5.3533,0.0117,0.1018,0.0101
i,6.3041,0.1075,0.1954,0.0992
g,6.3841,0.0850,0.0982,0.1158
h,6.3985,0.1129,0.0989,0.0972
t,6.4818,0.1123,0.1104,0.1106
 ,7.0490,0.1085,0.1962,0.1098
e,7.5889,0.0113,0.0992,0.0115
BACKSPACE,7.6097,0.0202,0.0511,0.0117
c,7.6605,0.0080,0.0990,0.0105
o,7.6979,0.0929,0.1452,0.1097
l,7.7048,0.0912,0.1083,0.1047
z,8.4961,0.0078,0.0977,0.0071
BACKSPACE,8.5140,0.0178,0.0488,0.0118
d,8.5628,0.0092,0.0991,0.0103
s,8.9254,0.0116,0.0988,0.0098
BACKSPACE,8.9399,0.0190,0.0487,0.0120
 ,8.9898,0.0098,0.0970,0.0100
d,9.0021,0.0902,0.1555,0.1141
a,9.9268,0.0994,0.1600,0.1012
y,10.3174,0.1155,0.1818,0.0939
 ,11.9558,0.0983,0.1260,0.0915
i,11.9710,0.0883,0.1318,0.0929
n,11.9801,0.1107,0.1664,0.1085
 ,11.9876,0.0942,0.1778,0.1131
SHIFT_DOWN,12.4601,0.0111,0.0074,0.0221
A,12.4600,0.1147,0.1429,0.1132
SHIFT_UP,12.4766,0.0091,0.0119,0.0120
p,12.4666,0.1175,0.1272,0.0894
r,12.5282,0.0811,0.1216,0.0886
i,12.5361,0.0790,0.1742,0.1053
x,14.3015,0.0076,0.1024,0.0098
BACKSPACE,14.3288,0.0218,0.0524,0.0124
l,14.3773,0.0110,0.1001,0.0070
",",14.6637,0.0996,0.1760,0.0947
 ,14.6712,0.1085,0.1255,0.0983
a,15.5227,0.0906,0.1138,0.1187
n,15.8266,0.0989,0.1614,0.1171
k,15.8332,0.0119,0.0973,0.0073
BACKSPACE,15.8601,0.0224,0.0515,0.0071
d,15.9055,0.0085,0.1024,0.0098
 ,16.5728,0.1212,0.1817,0.0844
t,16.6105,0.1120,0.1722,0.0858
h,17.0244,0.0998,0.1540,0.0887
e,17.1533,0.1012,0.1724,0.1167
 ,17.6643,0.1006,0.1772,0.0784
s,17.6699,0.0124,0.1024,0.0119
BACKSPACE,17.7006,0.0172,0.0474,0.0086
c,17.7482,0.0108,0.0988,0.0130
l,18.6857,0.0976,0.0923,0.1146
c,20.0632,0.0107,0.0988,0.0095
BACKSPACE,20.0855,0.0198,0.0503,0.0086
o,20.1358,0.0106,0.1015,0.0109
f,20.9858,0.0082,0.0971,0.0086
BACKSPACE,21.0143,0.0206,0.0471,0.0095
c,21.0648,0.0126,0.0987,0.0128
f,21.7593,0.0122,0.0996,0.0106
BACKSPACE,21.7783,0.0223,0.0475,0.0103
k,21.8319,0.0087,0.1006,0.0081
s,22.6437,0.0802,0.1130,0.1018
s,22.8305,0.0128,0.0998,0.0072
BACKSPACE,22.8441,0.0218,0.0482,0.0125
 ,22.8911,0.0117,0.0973,0.0119
n,22.9051,0.0078,0.1017,0.0104
BACKSPACE,22.9236,0.0207,0.0517,0.0079
w,22.9729,0.0124,0.0995,0.0075
e,23.5918,0.0863,0.1289,0.0823
r,23.6446,0.0995,0.1269,0.0873
r,23.9628,0.0086,0.0974,0.0117
BACKSPACE,23.9832,0.0188,0.0488,0.0122
e,24.0290,0.0125,0.1014,0.0120
 ,24.6011,0.1037,0.1272,0.1108
s,25.2429,0.0971,0.1254,0.1121
z,26.1543,0.0083,0.1025,0.0128
BACKSPACE,26.1761,0.0201,0.0470,0.0125
t,26.2243,0.0104,0.0989,0.0093
r,27.0980,0.1158,0.1769,0.0917
i,27.1056,0.0957,0.1637,0.1136
k,27.7617,0.1127,0.1084,0.0826
i,28.5795,0.1082,0.1388,0.0930
n,29.2981,0.1087,0.1550,0.0845
g,30.3006,0.0790,0.1908,0.1197
 ,31.8321,0.0951,0.1590,0.1112
t,31.8414,0.0905,0.1159,0.0849
h,31.8527,0.0859,0.1177,0.1038
i,32.7249,0.0812,0.0893,0.1100
x,33.3660,0.0097,0.1020,0.0077
BACKSPACE,33.3871,0.0179,0.0512,0.0107
r,33.4391,0.0122,0.0971,0.0107
t,34.4020,0.0844,0.1754,0.1037
e,35.1929,0.1053,0.1035,0.1205
e,35.7677,0.0822,0.1265,0.0899
n,37.0396,0.0791,0.1181,0.0877
l,37.0460,0.0074,0.0988,0.0080
BACKSPACE,37.0788,0.0189,0.0491,0.0119
.,37.1300,0.0070,0.0982,0.0104
 ,37.1386,0.0983,0.1246,0.0898
SHIFT_DOWN,37.1500,0.0076,0.0081,0.0180
b,37.1460,0.0085,0.1014,0.0107
BACKSPACE,37.1758,0.0170,0.0487,0.0116
W,37.2226,0.0106,0.0987,0.0105
SHIFT_UP,37.2421,0.0097,0.0075,0.0071
i,37.2360,0.1038,0.1758,0.1085
n,37.2419,0.1142,0.1300,0.0830
r,37.2553,0.0071,0.1016,0.0086
BACKSPACE,37.2856,0.0201,0.0524,0.0121
s,37.3305,0.0089,0.0980,0.0072
t,38.6649,0.0848,0.1736,0.1071
y,39.2904,0.0125,0.1027,0.0096
BACKSPACE,39.3175,0.0194,0.0498,0.0096
o,39.3665,0.0076,0.1028,0.0118
n,41.3742,0.1153,0.0971,0.0916
 ,41.6320,0.1016,0.1332,0.0918
SHIFT_DOWN,41.6419,0.0107,0.0088,0.0216
S,41.6413,0.0897,0.1496,0.0992
SHIFT_UP,41.6649,0.0123,0.0094,0.0111
m,41.6515,0.0991,0.1375,0.1144
i,42.0430,0.1111,0.1087,0.1178
w,42.2701,0.0125,0.0993,0.0077
BACKSPACE,42.2877,0.0196,0.0492,0.0129
t,42.3395,0.0104,0.0979,0.0090
c,42.3457,0.0120,0.0992,0.0105
BACKSPACE,42.3664,0.0176,0.0488,0.0090
h,42.4144,0.0128,0.0980,0.0087
",",43.2253,0.1194,0.1020,0.0841
 ,43.4449,0.0858,0.2021,0.1045
h,44.5831,0.1040,0.1594,0.0815
i,44.6719,0.0955,0.1296,0.1013
s,45.0775,0.0879,0.1918,0.1205
 ,46.4264,0.1001,0.0924,0.1106
c,46.4349,0.1081,0.1856,0.0957
h,47.5676,0.0963,0.1801,0.0850
i,47.5807,0.0807,0.1415,0.0896
c,48.6713,0.0094,0.1029,0.0115
BACKSPACE,48.6935,0.0181,0.0494,0.0124
n,48.7417,0.0114,0.1029,0.0084
 ,49.7604,0.1051,0.1289,0.1181
i,50.3703,0.0078,0.1013,0.0087
BACKSPACE,50.3856,0.0181,0.0488,0.0114
n,50.4340,0.0076,0.0982,0.0114
u,51.8060,0.0932,0.0901,0.0966
z,51.8345,0.0859,0.1608,0.1007
z,53.4518,0.0826,0.1913,0.1033
m,53.9085,0.0106,0.0995,0.0106
BACKSPACE,53.9212,0.0179,0.0494,0.0113
l,53.9748,0.0106,0.1001,0.0095
e,53.9851,0.0908,0.1952,0.0874
d,53.9896,0.1030,0.1167,0.1034
j,54.0004,0.0075,0.1014,0.0088
BACKSPACE,54.0226,0.0215,0.0484,0.0113
 ,54.0696,0.0096,0.0979,0.0112
i,54.5637,0.1145,0.1906,0.1018
n,54.5710,0.1128,0.0940,0.0900
t,54.5797,0.1195,0.1814,0.1110
o,54.5901,0.1061,0.1891,0.0914
 ,56.2093,0.1054,0.1804,0.0928
h,57.4626,0.1182,0.0917,0.1132
i,57.4719,0.0824,0.1224,0.1108
s,58.2193,0.0981,0.1870,0.0990
h,58.2265,0.0092,0.0975,0.0103
BACKSPACE,58.2455,0.0217,0.0474,0.0115
 ,58.2903,0.0109,0.1012,0.0091
b,59.3380,0.0875,0.1722,0.1080
r,59.7956,0.1062,0.1217,0.0993
e,61.1685,0.1129,0.1599,0.1000
a,61.1792,0.1133,0.1802,0.1035
