Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0010,0.0073,0.0102,0.0194
I,0.0023,0.1062,0.1325,0.0845
SHIFT_UP,0.0213,0.0101,0.0091,0.0119
t,0.6205,0.0828,0.0950,0.1162
 ,0.6722,0.1017,0.1254,0.1100
w,1.4947,0.1005,0.0987,0.0832
a,2.0962,0.1129,0.1896,0.0966
y,2.1026,0.0102,0.1018,0.0073
BACKSPACE,2.1316,0.0180,0.0473,0.0113
s,2.1783,0.0126,0.1004,0.0073
 ,2.6719,0.0817,0.1717,0.1124
a,2.9930,0.0899,0.1491,0.0874
 ,3.0857,0.0932,0.1539,0.1166
b,3.1469,0.0947,0.1350,0.1094
r,3.2297,0.0988,0.1609,0.1022
i,3.2358,0.0917,0.1148,0.0916
g,3.2468,0.1068,0.1912,0.0877
h,3.7587,0.1114,0.1219,0.0831
t,3.9723,0.0910,0.1515,0.1015
 ,3.9794,0.1164,0.1226,0.0892
c,4.5867,0.0896,0.1896,0.1168
o,4.7363,0.1081,0.1900,0.0901
l,4.7462,0.0854,0.1773,0.0920
d,5.0258,0.1160,0.0889,0.1007
 ,5.0325,0.0796,0.1295,0.1073
d,5.2885,0.1025,0.1740,0.0996
a,5.6394,0.1049,0.0907,0.1100
y,6.1133,0.0896,0.1880,0.0865
 ,6.3044,0.1171,0.1763,0.1075
i,6.5135,0.0829,0.1431,0.1120
n,7.0381,0.0902,0.1265,0.0931
 ,7.3869,0.0987,0.1258,0.0884
SHIFT_DOWN,7.4922,0.0108,0.0083,0.0177
A,7.4928,0.0881,0.1836,0.1025
SHIFT_UP,7.5100,0.0078,0.0129,0.0077
p,7.5345,0.0834,0.1648,0.0908
r,7.5453,0.1011,0.1528,0.0817
i,8.2194,0.0900,0.1817,0.1127
l,8.4117,0.1119,0.1968,0.1058
",",8.8140,0.0971,0.1133,0.0929
 ,8.9887,0.1020,0.0938,0.1009
a,9.3497,0.1051,0.1696,0.0779
n,9.7380,0.1192,0.0957,0.1223
d,9.7465,0.1038,0.1023,0.1175
 ,10.1192,0.1107,0.2001,0.1128
t,10.4481,0.1119,0.1121,0.0966
h,10.8405,0.1174,0.1318,0.1196
e,10.8520,0.1035,0.1102,0.0843
 ,11.1371,0.1135,0.1689,0.1134
c,11.3684,0.0874,0.1810,0.1112
l,11.6494,0.0819,0.1017,0.0986
o,11.6680,0.0966,0.1940,0.1172
c,11.8221,0.1111,0.1167,0.0930
k,11.9644,0.1083,0.1629,0.1042
s,12.3877,0.1125,0.0949,0.1088
 ,12.5228,0.1003,0.1038,0.1123
w,12.7020,0.0961,0.1516,0.0930
r,13.2273,0.0072,0.0983,0.0107
BACKSPACE,13.2494,0.0171,0.0521,0.0097
e,13.2989,0.0110,0.0996,0.0099
r,13.6781,0.1049,0.0938,0.1159
e,14.2872,0.0994,0.1081,0.0985
 ,14.5137,0.1149,0.0957,0.0983
s,14.7121,0.0807,0.1610,0.0918
t,15.0401,0.0803,0.1713,0.0850
r,15.3928,0.0877,0.1081,0.1197
i,15.6663,0.1150,0.1392,0.0996
k,15.7944,0.1021,0.1894,0.1095
i,16.4241,0.0953,0.1376,0.0877
n,16.4324,0.0948,0.1287,0.1140
g,16.8617,0.1136,0.1958,0.0863
 ,17.1104,0.1044,0.1402,0.0836
t,17.4053,0.1173,0.1751,0.1088
h,17.5937,0.0820,0.1590,0.1188
u,17.9059,0.0125,0.0982,0.0099
BACKSPACE,17.9201,0.0183,0.0499,0.0079
i,17.9711,0.0124,0.1011,0.0085
r,18.1779,0.0787,0.1375,0.0952
t,18.2612,0.1108,0.1561,0.0890
p,18.6553,0.0094,0.0990,0.0126
BACKSPACE,18.6657,0.0179,0.0507,0.0076
e,18.7158,0.0096,0.0988,0.0100
e,19.6506,0.0850,0.1666,0.1032
n,19.6590,0.1051,0.0963,0.1134
.,20.1547,0.0935,0.1961,0.1041
 ,20.5872,0.1158,0.1069,0.1163
SHIFT_DOWN,21.2237,0.0122,0.0110,0.0196
W,21.2248,0.1014,0.1528,0.1057
SHIFT_UP,21.2434,0.0072,0.0109,0.0118
i,21.4381,0.1021,0.1349,0.1037
n,21.4743,0.1065,0.1228,0.0843
s,22.0352,0.1029,0.0933,0.0908
t,22.1054,0.1097,0.1366,0.0874
o,22.2303,0.0887,0.1382,0.0883
n,22.7410,0.0845,0.1254,0.1177
 ,23.2874,0.0943,0.1051,0.1099
SHIFT_DOWN,23.7339,0.0074,0.0084,0.0172
S,23.7313,0.1153,0.1554,0.1105
SHIFT_UP,23.7535,0.0089,0.0119,0.0117
m,24.0084,0.0941,0.1759,0.0923
i,24.1710,0.0894,0.1630,0.1187
t,24.3802,0.0979,0.0926,0.1010
h,24.5517,0.1013,0.1141,0.0825
",",24.6265,0.0827,0.1531,0.0998
 ,24.8397,0.0793,0.1957,0.1036
h,25.6562,0.0877,0.1768,0.0849
i,25.6668,0.1078,0.1522,0.1123
p,26.1545,0.0123,0.0981,0.0101
BACKSPACE,26.1659,0.0193,0.0522,0.0095
s,26.2218,0.0084,0.1004,0.0092
 ,26.5595,0.0832,0.1146,0.1087
c,26.9913,0.1174,0.1320,0.0899
h,27.4174,0.1066,0.1164,0.1157
i,27.7964,0.0897,0.1108,0.0813
n,28.2855,0.0944,0.1751,0.0794
 ,28.2943,0.1122,0.1685,0.0903
n,28.7255,0.0962,0.1617,0.0914
u,28.8376,0.1101,0.1891,0.0975
z,29.1949,0.1140,0.1470,0.0882
z,29.2075,0.0998,0.1199,0.1144
l,29.2893,0.1063,0.1706,0.1080
e,29.2989,0.1136,0.1621,0.1063
d,29.3082,0.1018,0.1320,0.1047
 ,29.6389,0.1003,0.1628,0.1153
i,29.7129,0.0936,0.1444,0.0896
n,30.2421,0.1192,0.1907,0.1047
t,30.7023,0.0894,0.0983,0.0893
o,30.7647,0.0961,0.1979,0.0927
 ,30.7744,0.1031,0.1502,0.0801
h,31.0900,0.1032,0.1388,0.0875
i,31.2931,0.1067,0.0933,0.0847
p,31.6915,0.0108,0.0980,0.0125
BACKSPACE,31.7083,0.0171,0.0513,0.0116
s,31.7549,0.0112,0.0978,0.0095
 ,32.0082,0.1015,0.1040,0.0944
b,32.0134,0.1003,0.1829,0.0893
r,32.3384,0.0944,0.0973,0.0858
BACKSPACE,32.3474,0.0206,0.0504,0.0110
e,32.6338,0.1112,0.1051,0.0820
a,32.8068,0.1051,0.1528,0.1158
s,32.9906,0.1145,0.0940,0.1130
t,33.4247,0.1017,0.1253,0.0788
 ,34.1724,0.0905,0.1470,0.1099
i,34.5599,0.1056,0.1623,0.0847
n,34.8921,0.0870,0.1927,0.0846
 ,35.7857,0.0869,0.1901,0.1108
a,35.8852,0.1026,0.1780,0.1004
n,36.4464,0.1121,0.1411,0.1018
 ,36.5836,0.0945,0.1377,0.1079
e,36.8575,0.0989,0.1507,0.0990
f,37.2906,0.1017,0.1921,0.1097
f,37.5744,0.0944,0.0944,0.1191
o,38.0440,0.1149,0.1546,0.0910
r,38.3036,0.1183,0.1034,0.1011
t,38.8503,0.1004,0.1368,0.0855
 ,39.0747,0.1062,0.1478,0.1019
t,39.0893,0.1190,0.1645,0.0880
o,39.6259,0.0844,0.1798,0.0859
 ,39.7343,0.0897,0.1402,0.0890
