Key,Timestamp (s),Key_Down_Time,Key_Hold_Time,Key_Up_Time
SHIFT_DOWN,0.0020,0.0126,0.0123,0.0201
O,0.0016,0.1158,0.1313,0.0938
SHIFT_UP,0.0224,0.0094,0.0104,0.0119
a,0.1639,0.0120,0.1028,0.0127
BACKSPACE,0.1903,0.0203,0.0484,0.0071
l,0.2436,0.0112,0.1008,0.0104
d,0.7086,0.1067,0.1345,0.1001
 ,0.7920,0.1062,0.1224,0.1060
SHIFT_DOWN,0.8002,0.0124,0.0120,0.0186
l,0.8019,0.0104,0.1025,0.0102
BACKSPACE,0.8221,0.0225,0.0484,0.0122
M,0.8733,0.0081,0.0980,0.0100
SHIFT_UP,0.8928,0.0113,0.0120,0.0077
a,1.4478,0.0839,0.1606,0.1087
j,2.4653,0.0865,0.1736,0.1125
o,2.8459,0.0939,0.1864,0.1148
r,2.8561,0.1188,0.1935,0.0984
 ,3.3425,0.1013,0.1856,0.0926
c,4.0127,0.0955,0.0962,0.0998
l,4.0213,0.1207,0.1896,0.0808
e,4.0347,0.1003,0.1210,0.1181
a,5.1672,0.1053,0.1022,0.1076
r,5.1815,0.0803,0.1636,0.0909
e,5.2490,0.0936,0.1477,0.1005
d,6.1723,0.0874,0.0897,0.1006
 ,6.1847,0.0976,0.1014,0.1045
h,6.7464,0.0959,0.1752,0.1032
i,7.3257,0.0958,0.1500,0.1142
s,7.8886,0.1152,0.1313,0.0976
 ,7.8975,0.0808,0.1345,0.1068
BACKSPACE,7.9069,0.0207,0.0484,0.0099
t,7.9527,0.1124,0.1992,0.0933
h,8.9466,0.0922,0.1490,0.0908
r,9.2170,0.0840,0.1284,0.1083
o,9.2273,0.1051,0.1014,0.0885
a,9.2383,0.1086,0.1328,0.1008
t,9.6102,0.1070,0.1975,0.0843
 ,10.3250,0.1126,0.1531,0.0914
a,11.0951,0.0990,0.1344,0.1088
n,11.7042,0.1131,0.1511,0.0842
d,12.2424,0.0930,0.1078,0.1000
 ,12.8879,0.0894,0.1445,0.1013
b,13.5845,0.1157,0.1184,0.1166
e,13.9298,0.0829,0.1799,0.1051
t,14.0504,0.0124,0.0994,0.0080
BACKSPACE,14.0662,0.0171,0.0491,0.0098
g,14.1170,0.0084,0.0999,0.0088
a,14.7328,0.0944,0.1593,0.1046
n,15.3256,0.1143,0.1567,0.1176
 ,15.5689,0.0949,0.1376,0.1061
t,16.7082,0.1192,0.1354,0.1197
o,17.1284,0.1204,0.1007,0.0948
 ,17.6939,0.0936,0.1595,0.0920
s,18.2730,0.1069,0.1472,0.1075
i,18.5980,0.0815,0.1819,0.1040
s,18.6069,0.0113,0.0991,0.0111
BACKSPACE,18.6171,0.0178,0.0519,0.0087
n,18.6657,0.0092,0.0977,0.0126
g,18.8901,0.0834,0.0972,0.0870
.,19.6916,0.0844,0.1270,0.1083
g,19.7012,0.0073,0.1018,0.0110
BACKSPACE,19.7251,0.0199,0.0523,0.0114
 ,19.7763,0.0119,0.0984,0.0092
SHIFT_DOWN,19.8397,0.0117,0.0109,0.0193
A,19.8359,0.0779,0.1101,0.0850
SHIFT_UP,19.8567,0.0081,0.0106,0.0078
t,20.2790,0.0088,0.0982,0.0071
BACKSPACE,20.3092,0.0196,0.0479,0.0116
s,20.3549,0.0121,0.1027,0.0128
 ,20.5475,0.1175,0.0971,0.1121
h,21.0340,0.1160,0.0955,0.1103
s,21.7263,0.0105,0.1021,0.0122
BACKSPACE,21.7570,0.0185,0.0491,0.0083
e,21.8037,0.0130,0.1001,0.0123
 ,21.8171,0.1216,0.1157,0.0900
h,22.4720,0.0861,0.1726,0.0882
a,22.5609,0.1070,0.0969,0.0865
d,23.4828,0.0961,0.1163,0.0840
 ,23.4935,0.0817,0.1729,0.1064
s,23.7345,0.1066,0.1450,0.0894
a,24.1759,0.0819,0.0991,0.1030
i,24.4255,0.0815,0.1375,0.0879
d,24.4327,0.0912,0.1756,0.1137
",",24.6903,0.0854,0.1149,0.1002
 ,25.1294,0.1177,0.1854,0.0908
h,25.2576,0.1074,0.0917,0.0878
i,25.5015,0.0954,0.1738,0.1199
s,26.3893,0.1157,0.1532,0.0904
 ,26.8570,0.1155,0.1103,0.0916
v,26.8626,0.1160,0.1546,0.0963
o,27.6230,0.1046,0.1283,0.0975
p,28.1487,0.0099,0.0975,0.0085
BACKSPACE,28.1728,0.0217,0.0475,0.0087
i,28.2287,0.0071,0.0993,0.0092
c,28.3943,0.1129,0.1634,0.1060
e,28.4007,0.0922,0.1287,0.0847
 ,28.4762,0.1063,0.1937,0.1097
w,29.8721,0.0847,0.1837,0.1006
a,29.8813,0.0984,0.1239,0.0793
s,30.0570,0.0904,0.1628,0.1117
n,30.0693,0.0089,0.1011,0.0090
BACKSPACE,30.0945,0.0177,0.0475,0.0072
 ,30.1409,0.0081,0.0976,0.0089
h,30.1494,0.0854,0.0971,0.0885
o,30.9395,0.0983,0.1753,0.0882
a,30.9534,0.1153,0.1786,0.1025
r,31.0905,0.0971,0.1857,0.1009
s,31.1005,0.0895,0.1037,0.0875
b,31.1088,0.0074,0.0977,0.0110
BACKSPACE,31.1368,0.0194,0.0506,0.0073
e,31.1882,0.0077,0.0977,0.0071
h,31.1945,0.0114,0.0977,0.0085
BACKSPACE,31.2094,0.0205,0.0526,0.0116
",",31.2629,0.0073,0.1005,0.0071
 ,31.8042,0.0860,0.1555,0.1153
o,32.0530,0.0118,0.0992,0.0127
BACKSPACE,32.0603,0.0219,0.0498,0.0103
b,32.1102,0.0079,0.1010,0.0081
u,32.8704,0.1029,0.1354,0.0853
t,32.8813,0.1021,0.1438,0.1158
 ,33.2649,0.0867,0.1859,0.1016
h,34.0573,0.1016,0.0996,0.0929
e,34.0658,0.0836,0.1820,0.1143
 ,34.7194,0.1093,0.1599,0.0956
s,34.7288,0.1005,0.1741,0.1126
a,35.2036,0.1003,0.1006,0.0820
n,35.9055,0.1075,0.1589,0.1074
g,35.9167,0.0963,0.1059,0.1129
 ,36.2601,0.0804,0.1321,0.1214
a,36.8781,0.0107,0.1020,0.0100
BACKSPACE,36.9002,0.0216,0.0499,0.0104
w,36.9485,0.0112,0.1017,0.0089
e,37.0952,0.1133,0.1131,0.0814
k,37.3623,0.0112,0.1004,0.0075
BACKSPACE,37.3941,0.0189,0.0523,0.0085
l,37.4425,0.0098,0.1013,0.0123
l,37.9081,0.1089,0.1906,0.1063
 ,38.3929,0.0915,0.1322,0.1001
q,38.6893,0.0110,0.1018,0.0095
BACKSPACE,38.7008,0.0175,0.0504,0.0085
e,38.7498,0.0111,0.0978,0.0073
n,39.6451,0.0877,0.1491,0.0899
o,39.6546,0.0936,0.0937,0.0797
u,40.1268,0.0982,0.1401,0.1163
k,40.2370,0.0103,0.0986,0.0084
BACKSPACE,40.2645,0.0229,0.0486,0.0127
g,40.3143,0.0109,0.1009,0.0109
f,40.4237,0.0072,0.0977,0.0111
BACKSPACE,40.4377,0.0187,0.0525,0.0101
h,40.4877,0.0125,0.1007,0.0100
",",41.2353,0.0912,0.1909,0.0949
 ,41.2439,0.1191,0.1238,0.0896
a,41.8476,0.1079,0.1805,0.0873
n,42.3999,0.1125,0.0945,0.1161
d,42.7332,0.1208,0.1789,0.0815
 ,43.0711,0.0909,0.1754,0.0986
i,43.9681,0.1105,0.1536,0.1062
t,44.2553,0.1156,0.0964,0.0840
 ,44.5401,0.1096,0.1663,0.1055
w,45.7056,0.0822,0.1258,0.1183
k,46.2825,0.0112,0.0986,0.0093
BACKSPACE,46.2934,0.0222,0.0502,0.0089
a,46.3450,0.0094,0.1015,0.0126
s,46.3521,0.1123,0.1964,0.0974
 ,46.5160,0.0869,0.1958,0.0843
h,47.4011,0.0116,0.1007,0.0122
BACKSPACE,47.4247,0.0227,0.0505,0.0072
a,47.4720,0.0115,0.1012,0.0074
 ,47.4804,0.0877,0.1452,0.0911
s,47.9257,0.1135,0.1616,0.1013
t,47.9346,0.0989,0.1821,0.0868
i,48.1506,0.0963,0.1365,0.1061
r,48.5018,0.0957,0.1120,0.0834
BACKSPACE,48.5144,0.0170,0.0530,0.0071
r,48.7137,0.1076,0.1893,0.1138
i,49.2073,0.0956,0.1140,0.0853
n,49.6594,0.1046,0.1045,0.0936
g,49.6672,0.0807,0.1285,0.1134
 ,49.6782,0.0804,0.1062,0.0937
t,49.6899,0.1070,0.1156,0.0928
u,49.6949,0.1097,0.1316,0.1094
n,50.5951,0.1177,0.1417,0.1029
e,50.6017,0.1134,0.1394,0.0992
",",50.6145,0.1145,0.1057,0.0871
 ,51.8224,0.0928,0.1074,0.1088
p,51.9612,0.0118,0.1024,0.0072
BACKSPACE,51.9832,0.0212,0.0515,0.0073
s,52.0309,0.0073,0.1011,0.0078
o,52.4386,0.0843,0.1094,0.0922
m,52.6292,0.0987,0.1105,0.0921
e,52.9696,0.1136,0.1343,0.1008
t,53.0553,0.1174,0.1477,0.0940
h,53.0608,0.1183,0.1087,0.1198
i,53.8953,0.1057,0.1154,0.1064
n,53.9005,0.1077,0.1312,0.0933
h,53.9108,0.0129,0.0998,0.0101
BACKSPACE,53.9319,0.0203,0.0481,0.0118
g,53.9830,0.0092,0.1008,0.0081
 ,53.9910,0.0798,0.1718,0.1102
t,54.6424,0.0105,0.0971,0.0120
BACKSPACE,54.6731,0.0221,0.0516,0.0129
b,54.7222,0.0105,0.1017,0.0086
e,54.8036,0.0943,0.1596,0.1133
t,54.9494,0.0993,0.1351,0.1145
w,54.9575,0.0793,0.1557,0.0986
e,55.2347,0.1003,0.1489,0.1110
e,55.6866,0.1168,0.1444,0.1169
n,56.0955,0.1130,0.1686,0.0882
 ,57.0206,0.0798,0.1882,0.0909
',57.2067,0.0929,0.1809,0.1218
SHIFT_DOWN,57.2172,0.0127,0.0125,0.0217
C,57.2182,0.1034,0.1993,0.1192
SHIFT_UP,57.2411,0.0111,0.0101,0.0115
l,57.7365,0.1024,0.1874,0.0895
e,58.6343,0.0928,0.1319,0.1076
m,58.6429,0.1092,0.1758,0.0813
e,58.6550,0.0853,0.1095,0.0917
n,58.6676,0.0874,0.1875,0.0857
t,59.1193,0.0860,0.0950,0.1068
i,59.1293,0.0853,0.1308,0.1006
n,59.4798,0.1092,0.0948,0.1200
p,60.0308,0.0092,0.1002,0.0129
BACKSPACE,60.0536,0.0215,0.0505,0.0077
e,60.0994,0.0118,0.1030,0.0107
',60.5952,0.1105,0.1465,0.0927
 ,61.4917,0.1109,0.1022,0.0856
a,61.5019,0.1024,0.1346,0.0956
n,62.0184,0.1056,0.1381,0.0992
d,62.2747,0.1086,0.1471,0.1034
o,62.2816,0.0113,0.0976,0.0097
BACKSPACE,62.3139,0.0177,0.0473,0.0078
 ,62.3636,0.0083,0.0987,0.0127
u,62.3700,0.0092,0.0973,0.0105
BACKSPACE,62.3897,0.0183,0.0500,0.0126
',62.4440,0.0100,0.1002,0.0076
SHIFT_DOWN,62.5054,0.0096,0.0103,0.0212
L,62.5050,0.1098,0.1822,0.1111
